language1,language2,paradigm1,paradigm2,common_actors
TypeScript,PLpgSQL,oob,declarative,3
TypeScript,Elm,oob,declarative,2
TypeScript,Nix,oob,declarative,0
Jupyter Notebook,Apex,oob,undefined,0
Jupyter Notebook,Mathematica,oob,undefined,1
Jupyter Notebook,Shell,oob,scripted,59
Jupyter Notebook,PowerShell,oob,scripted,1
Jupyter Notebook,Vim script,oob,scripted,0
Jupyter Notebook,Emacs Lisp,oob,scripted,1
Jupyter Notebook,Batchfile,oob,scripted,2
Jupyter Notebook,PHP,oob,procedural,4
Jupyter Notebook,C++,oob,procedural,54
Jupyter Notebook,JavaScript,oob,oob,65
Jupyter Notebook,Python,oob,oob,401
Jupyter Notebook,Java,oob,oob,45
Jupyter Notebook,Ruby,oob,oob,12
Jupyter Notebook,C#,oob,oob,12
Jupyter Notebook,TypeScript,oob,oob,10
Jupyter Notebook,Jupyter Notebook,oob,oob,2009
Jupyter Notebook,Objective-C,oob,oob,5
Jupyter Notebook,Kotlin,oob,oob,0
Jupyter Notebook,Dart,oob,oob,0
Jupyter Notebook,Crystal,oob,oob,0
Jupyter Notebook,Smalltalk,oob,oob,0
Jupyter Notebook,Go,oob,multi,6
Jupyter Notebook,Swift,oob,multi,7
Jupyter Notebook,Scala,oob,multi,11
Jupyter Notebook,R,oob,multi,20
Jupyter Notebook,Rust,oob,multi,4
Jupyter Notebook,Perl,oob,multi,2
Jupyter Notebook,Lua,oob,multi,2
Jupyter Notebook,CoffeeScript,oob,multi,2
Jupyter Notebook,Matlab,oob,multi,14
Jupyter Notebook,Julia,oob,multi,10
Jupyter Notebook,Visual Basic,oob,multi,0
Jupyter Notebook,F#,oob,multi,0
Jupyter Notebook,D,oob,multi,0
Jupyter Notebook,Assembly,oob,machine,0
Jupyter Notebook,C,oob,imperative,30
Jupyter Notebook,Arduino,oob,imperative,2
Jupyter Notebook,Fortran,oob,imperative,5
Jupyter Notebook,Groovy,oob,functional,1
Jupyter Notebook,Elixir,oob,functional,0
Jupyter Notebook,Haskell,oob,functional,4
Jupyter Notebook,Clojure,oob,functional,0
Jupyter Notebook,OCaml,oob,functional,1
Jupyter Notebook,Erlang,oob,functional,0
Jupyter Notebook,HTML,oob,declarative,91
Jupyter Notebook,CSS,oob,declarative,30
Jupyter Notebook,XSLT,oob,declarative,2
Jupyter Notebook,PLpgSQL,oob,declarative,1
Jupyter Notebook,Elm,oob,declarative,1
Jupyter Notebook,Nix,oob,declarative,1
Objective-C,Apex,oob,undefined,0
Objective-C,Mathematica,oob,undefined,0
Objective-C,Shell,oob,scripted,17
Objective-C,PowerShell,oob,scripted,1
Objective-C,Vim script,oob,scripted,1
Objective-C,Emacs Lisp,oob,scripted,1
Objective-C,Batchfile,oob,scripted,0
Objective-C,PHP,oob,procedural,21
Objective-C,C++,oob,procedural,38
Objective-C,JavaScript,oob,oob,237
Objective-C,Python,oob,oob,37
Objective-C,Java,oob,oob,152
Objective-C,Ruby,oob,oob,44
Objective-C,C#,oob,oob,32
Objective-C,TypeScript,oob,oob,27
Objective-C,Jupyter Notebook,oob,oob,5
Objective-C,Objective-C,oob,oob,1635
Objective-C,Kotlin,oob,oob,7
Objective-C,Dart,oob,oob,2
Objective-C,Crystal,oob,oob,1
Objective-C,Smalltalk,oob,oob,0
Objective-C,Go,oob,multi,16
Objective-C,Swift,oob,multi,130
Objective-C,Scala,oob,multi,0
Objective-C,R,oob,multi,0
Objective-C,Rust,oob,multi,4
Objective-C,Perl,oob,multi,0
Objective-C,Lua,oob,multi,3
Objective-C,CoffeeScript,oob,multi,3
Objective-C,Matlab,oob,multi,2
Objective-C,Julia,oob,multi,1
Objective-C,Visual Basic,oob,multi,0
Objective-C,F#,oob,multi,0
Objective-C,D,oob,multi,0
Objective-C,Assembly,oob,machine,0
Objective-C,C,oob,imperative,34
Objective-C,Arduino,oob,imperative,1
Objective-C,Fortran,oob,imperative,0
Objective-C,Groovy,oob,functional,1
Objective-C,Elixir,oob,functional,2
Objective-C,Haskell,oob,functional,1
Objective-C,Clojure,oob,functional,3
Objective-C,OCaml,oob,functional,2
Objective-C,Erlang,oob,functional,1
Objective-C,HTML,oob,declarative,44
Objective-C,CSS,oob,declarative,19
Objective-C,XSLT,oob,declarative,0
Objective-C,PLpgSQL,oob,declarative,0
Objective-C,Elm,oob,declarative,0
Objective-C,Nix,oob,declarative,0
Kotlin,Apex,oob,undefined,0
Kotlin,Mathematica,oob,undefined,0
Kotlin,Shell,oob,scripted,20
Kotlin,PowerShell,oob,scripted,0
Kotlin,Vim script,oob,scripted,0
Kotlin,Emacs Lisp,oob,scripted,0
Kotlin,Batchfile,oob,scripted,0
Kotlin,PHP,oob,procedural,7
Kotlin,C++,oob,procedural,19
Kotlin,JavaScript,oob,oob,49
Kotlin,Python,oob,oob,25
Kotlin,Java,oob,oob,186
Kotlin,Ruby,oob,oob,13
Kotlin,C#,oob,oob,8
Kotlin,TypeScript,oob,oob,15
Kotlin,Jupyter Notebook,oob,oob,0
Kotlin,Objective-C,oob,oob,7
Kotlin,Kotlin,oob,oob,984
Kotlin,Dart,oob,oob,0
Kotlin,Crystal,oob,oob,0
Kotlin,Smalltalk,oob,oob,0
Kotlin,Go,oob,multi,13
Kotlin,Swift,oob,multi,16
Kotlin,Scala,oob,multi,6
Kotlin,R,oob,multi,1
Kotlin,Rust,oob,multi,5
Kotlin,Perl,oob,multi,0
Kotlin,Lua,oob,multi,1
Kotlin,CoffeeScript,oob,multi,1
Kotlin,Matlab,oob,multi,0
Kotlin,Julia,oob,multi,0
Kotlin,Visual Basic,oob,multi,0
Kotlin,F#,oob,multi,0
Kotlin,D,oob,multi,1
Kotlin,Assembly,oob,machine,1
Kotlin,C,oob,imperative,8
Kotlin,Arduino,oob,imperative,0
Kotlin,Fortran,oob,imperative,0
Kotlin,Groovy,oob,functional,14
Kotlin,Elixir,oob,functional,2
Kotlin,Haskell,oob,functional,0
Kotlin,Clojure,oob,functional,0
Kotlin,OCaml,oob,functional,1
Kotlin,Erlang,oob,functional,1
Kotlin,HTML,oob,declarative,22
Kotlin,CSS,oob,declarative,11
Kotlin,XSLT,oob,declarative,2
Kotlin,PLpgSQL,oob,declarative,3
Kotlin,Elm,oob,declarative,0
Kotlin,Nix,oob,declarative,0
Dart,Apex,oob,undefined,0
Dart,Mathematica,oob,undefined,0
Dart,Shell,oob,scripted,2
Dart,PowerShell,oob,scripted,0
Dart,Vim script,oob,scripted,1
Dart,Emacs Lisp,oob,scripted,0
Dart,Batchfile,oob,scripted,0
Dart,PHP,oob,procedural,2
Dart,C++,oob,procedural,18
Dart,JavaScript,oob,oob,10
Dart,Python,oob,oob,4
Dart,Java,oob,oob,11
Dart,Ruby,oob,oob,3
Dart,C#,oob,oob,0
Dart,TypeScript,oob,oob,2
Dart,Jupyter Notebook,oob,oob,0
Dart,Objective-C,oob,oob,2
Dart,Kotlin,oob,oob,0
Dart,Dart,oob,oob,129
Dart,Crystal,oob,oob,0
Dart,Smalltalk,oob,oob,0
Dart,Go,oob,multi,1
Dart,Swift,oob,multi,0
Dart,Scala,oob,multi,1
Dart,R,oob,multi,0
Dart,Rust,oob,multi,1
Dart,Perl,oob,multi,0
Dart,Lua,oob,multi,0
Dart,CoffeeScript,oob,multi,0
Dart,Matlab,oob,multi,0
Dart,Julia,oob,multi,0
Dart,Visual Basic,oob,multi,0
Dart,F#,oob,multi,0
Dart,D,oob,multi,0
Dart,Assembly,oob,machine,2
Dart,C,oob,imperative,1
Dart,Arduino,oob,imperative,0
Dart,Fortran,oob,imperative,0
Dart,Groovy,oob,functional,0
Dart,Elixir,oob,functional,0
Dart,Haskell,oob,functional,0
Dart,Clojure,oob,functional,0
Dart,OCaml,oob,functional,0
Dart,Erlang,oob,functional,0
Dart,HTML,oob,declarative,7
Dart,CSS,oob,declarative,10
Dart,XSLT,oob,declarative,0
Dart,PLpgSQL,oob,declarative,0
Dart,Elm,oob,declarative,0
Dart,Nix,oob,declarative,0
Crystal,Apex,oob,undefined,0
Crystal,Mathematica,oob,undefined,0
Crystal,Shell,oob,scripted,3
Crystal,PowerShell,oob,scripted,0
Crystal,Vim script,oob,scripted,0
Crystal,Emacs Lisp,oob,scripted,0
Crystal,Batchfile,oob,scripted,0
Crystal,PHP,oob,procedural,2
Crystal,C++,oob,procedural,0
Crystal,JavaScript,oob,oob,1
Crystal,Python,oob,oob,3
Crystal,Java,oob,oob,1
Crystal,Ruby,oob,oob,14
Crystal,C#,oob,oob,1
Crystal,TypeScript,oob,oob,1
Crystal,Jupyter Notebook,oob,oob,0
Crystal,Objective-C,oob,oob,1
Crystal,Kotlin,oob,oob,0
Crystal,Dart,oob,oob,0
Crystal,Crystal,oob,oob,69
Crystal,Smalltalk,oob,oob,0
Crystal,Go,oob,multi,3
Crystal,Swift,oob,multi,0
Crystal,Scala,oob,multi,0
Crystal,R,oob,multi,0
Crystal,Rust,oob,multi,0
Crystal,Perl,oob,multi,0
Crystal,Lua,oob,multi,0
Crystal,CoffeeScript,oob,multi,1
Crystal,Matlab,oob,multi,0
Crystal,Julia,oob,multi,0
Crystal,Visual Basic,oob,multi,0
Crystal,F#,oob,multi,0
Crystal,D,oob,multi,0
Crystal,Assembly,oob,machine,0
Crystal,C,oob,imperative,1
Crystal,Arduino,oob,imperative,0
Crystal,Fortran,oob,imperative,0
Crystal,Groovy,oob,functional,0
Crystal,Elixir,oob,functional,3
Crystal,Haskell,oob,functional,0
Crystal,Clojure,oob,functional,0
Crystal,OCaml,oob,functional,0
Crystal,Erlang,oob,functional,0
Crystal,HTML,oob,declarative,2
Crystal,CSS,oob,declarative,4
Crystal,XSLT,oob,declarative,0
Crystal,PLpgSQL,oob,declarative,0
Crystal,Elm,oob,declarative,0
Crystal,Nix,oob,declarative,0
Smalltalk,Apex,oob,undefined,0
Smalltalk,Mathematica,oob,undefined,0
Smalltalk,Shell,oob,scripted,5
Smalltalk,PowerShell,oob,scripted,0
Smalltalk,Vim script,oob,scripted,0
Smalltalk,Emacs Lisp,oob,scripted,0
Smalltalk,Batchfile,oob,scripted,0
Smalltalk,PHP,oob,procedural,1
Smalltalk,C++,oob,procedural,0
Smalltalk,JavaScript,oob,oob,1
Smalltalk,Python,oob,oob,3
Smalltalk,Java,oob,oob,0
Smalltalk,Ruby,oob,oob,0
Smalltalk,C#,oob,oob,2
Smalltalk,TypeScript,oob,oob,0
Smalltalk,Jupyter Notebook,oob,oob,0
Smalltalk,Objective-C,oob,oob,0
Smalltalk,Kotlin,oob,oob,0
Smalltalk,Dart,oob,oob,0
Smalltalk,Crystal,oob,oob,0
Smalltalk,Smalltalk,oob,oob,55
Smalltalk,Go,oob,multi,0
Smalltalk,Swift,oob,multi,0
Smalltalk,Scala,oob,multi,3
Smalltalk,R,oob,multi,0
Smalltalk,Rust,oob,multi,0
Smalltalk,Perl,oob,multi,0
Smalltalk,Lua,oob,multi,0
Smalltalk,CoffeeScript,oob,multi,0
Smalltalk,Matlab,oob,multi,0
Smalltalk,Julia,oob,multi,0
Smalltalk,Visual Basic,oob,multi,0
Smalltalk,F#,oob,multi,0
Smalltalk,D,oob,multi,0
Smalltalk,Assembly,oob,machine,0
Smalltalk,C,oob,imperative,1
Smalltalk,Arduino,oob,imperative,0
Smalltalk,Fortran,oob,imperative,0
Smalltalk,Groovy,oob,functional,0
Smalltalk,Elixir,oob,functional,0
Smalltalk,Haskell,oob,functional,0
Smalltalk,Clojure,oob,functional,0
Smalltalk,OCaml,oob,functional,0
Smalltalk,Erlang,oob,functional,0
Smalltalk,HTML,oob,declarative,3
Smalltalk,CSS,oob,declarative,5
Smalltalk,XSLT,oob,declarative,1
Smalltalk,PLpgSQL,oob,declarative,0
Smalltalk,Elm,oob,declarative,0
Smalltalk,Nix,oob,declarative,0
Go,Apex,multi,undefined,1
Go,Mathematica,multi,undefined,1
Go,Shell,multi,scripted,406
Go,PowerShell,multi,scripted,6
Go,Vim script,multi,scripted,27
Go,Emacs Lisp,multi,scripted,9
Go,Batchfile,multi,scripted,0
Go,PHP,multi,procedural,89
Go,C++,multi,procedural,86
Go,JavaScript,multi,oob,469
Go,Python,multi,oob,466
Go,Java,multi,oob,204
Go,Ruby,multi,oob,214
Go,C#,multi,oob,46
Go,TypeScript,multi,oob,83
Go,Jupyter Notebook,multi,oob,6
Go,Objective-C,multi,oob,16
Go,Kotlin,multi,oob,13
Go,Dart,multi,oob,1
Go,Crystal,multi,oob,3
Go,Smalltalk,multi,oob,0
Go,Go,multi,multi,5719
Go,Swift,multi,multi,14
Go,Scala,multi,multi,36
Go,R,multi,multi,1
Go,Rust,multi,multi,39
Go,Perl,multi,multi,30
Go,Lua,multi,multi,13
Go,CoffeeScript,multi,multi,11
Go,Matlab,multi,multi,0
Go,Julia,multi,multi,0
Go,Visual Basic,multi,multi,1
Go,F#,multi,multi,0
Go,D,multi,multi,2
Go,Assembly,multi,machine,5
Go,C,multi,imperative,125
Go,Arduino,multi,imperative,0
Go,Fortran,multi,imperative,0
Go,Groovy,multi,functional,33
Go,Elixir,multi,functional,8
Go,Haskell,multi,functional,8
Go,Clojure,multi,functional,6
Go,OCaml,multi,functional,1
Go,Erlang,multi,functional,3
Go,HTML,multi,declarative,245
Go,CSS,multi,declarative,129
Go,XSLT,multi,declarative,5
Go,PLpgSQL,multi,declarative,3
Go,Elm,multi,declarative,2
Go,Nix,multi,declarative,3
Swift,Apex,multi,undefined,0
Swift,Mathematica,multi,undefined,0
Swift,Shell,multi,scripted,24
Swift,PowerShell,multi,scripted,0
Swift,Vim script,multi,scripted,3
Swift,Emacs Lisp,multi,scripted,1
Swift,Batchfile,multi,scripted,0
Swift,PHP,multi,procedural,26
Swift,C++,multi,procedural,32
Swift,JavaScript,multi,oob,128
Swift,Python,multi,oob,42
Swift,Java,multi,oob,94
Swift,Ruby,multi,oob,61
Swift,C#,multi,oob,14
Swift,TypeScript,multi,oob,23
Swift,Jupyter Notebook,multi,oob,7
Swift,Objective-C,multi,oob,130
Swift,Kotlin,multi,oob,16
Swift,Dart,multi,oob,0
Swift,Crystal,multi,oob,0
Swift,Smalltalk,multi,oob,0
Swift,Go,multi,multi,14
Swift,Swift,multi,multi,2435
Swift,Scala,multi,multi,3
Swift,R,multi,multi,0
Swift,Rust,multi,multi,5
Swift,Perl,multi,multi,0
Swift,Lua,multi,multi,2
Swift,CoffeeScript,multi,multi,1
Swift,Matlab,multi,multi,0
Swift,Julia,multi,multi,0
Swift,Visual Basic,multi,multi,0
Swift,F#,multi,multi,0
Swift,D,multi,multi,0
Swift,Assembly,multi,machine,0
Swift,C,multi,imperative,30
Swift,Arduino,multi,imperative,2
Swift,Fortran,multi,imperative,0
Swift,Groovy,multi,functional,2
Swift,Elixir,multi,functional,2
Swift,Haskell,multi,functional,3
Swift,Clojure,multi,functional,0
Swift,OCaml,multi,functional,0
Swift,Erlang,multi,functional,1
Swift,HTML,multi,declarative,43
Swift,CSS,multi,declarative,33
Swift,XSLT,multi,declarative,1
Swift,PLpgSQL,multi,declarative,0
Swift,Elm,multi,declarative,0
Swift,Nix,multi,declarative,0
Scala,Apex,multi,undefined,0
Scala,Mathematica,multi,undefined,0
Scala,Shell,multi,scripted,68
Scala,PowerShell,multi,scripted,1
Scala,Vim script,multi,scripted,0
Scala,Emacs Lisp,multi,scripted,3
Scala,Batchfile,multi,scripted,0
Scala,PHP,multi,procedural,7
Scala,C++,multi,procedural,20
Scala,JavaScript,multi,oob,127
Scala,Python,multi,oob,77
Scala,Java,multi,oob,142
Scala,Ruby,multi,oob,32
Scala,C#,multi,oob,10
Scala,TypeScript,multi,oob,29
Scala,Jupyter Notebook,multi,oob,11
Scala,Objective-C,multi,oob,0
Scala,Kotlin,multi,oob,6
Scala,Dart,multi,oob,1
Scala,Crystal,multi,oob,0
Scala,Smalltalk,multi,oob,3
Scala,Go,multi,multi,36
Scala,Swift,multi,multi,3
Scala,Scala,multi,multi,1715
Scala,R,multi,multi,1
Scala,Rust,multi,multi,4
Scala,Perl,multi,multi,0
Scala,Lua,multi,multi,4
Scala,CoffeeScript,multi,multi,0
Scala,Matlab,multi,multi,0
Scala,Julia,multi,multi,0
Scala,Visual Basic,multi,multi,0
Scala,F#,multi,multi,2
Scala,D,multi,multi,0
Scala,Assembly,multi,machine,2
Scala,C,multi,imperative,14
Scala,Arduino,multi,imperative,0
Scala,Fortran,multi,imperative,0
Scala,Groovy,multi,functional,21
Scala,Elixir,multi,functional,2
Scala,Haskell,multi,functional,6
Scala,Clojure,multi,functional,17
Scala,OCaml,multi,functional,0
Scala,Erlang,multi,functional,2
Scala,HTML,multi,declarative,75
Scala,CSS,multi,declarative,50
Scala,XSLT,multi,declarative,8
Scala,PLpgSQL,multi,declarative,2
Scala,Elm,multi,declarative,1
Scala,Nix,multi,declarative,1
R,Apex,multi,undefined,0
R,Mathematica,multi,undefined,0
R,Shell,multi,scripted,19
R,PowerShell,multi,scripted,0
R,Vim script,multi,scripted,0
R,Emacs Lisp,multi,scripted,3
R,Batchfile,multi,scripted,0
R,PHP,multi,procedural,6
R,C++,multi,procedural,20
R,JavaScript,multi,oob,35
R,Python,multi,oob,53
R,Java,multi,oob,17
R,Ruby,multi,oob,12
R,C#,multi,oob,1
R,TypeScript,multi,oob,2
R,Jupyter Notebook,multi,oob,20
R,Objective-C,multi,oob,0
R,Kotlin,multi,oob,1
R,Dart,multi,oob,0
R,Crystal,multi,oob,0
R,Smalltalk,multi,oob,0
R,Go,multi,multi,1
R,Swift,multi,multi,0
R,Scala,multi,multi,1
R,R,multi,multi,1144
R,Rust,multi,multi,1
R,Perl,multi,multi,1
R,Lua,multi,multi,0
R,CoffeeScript,multi,multi,1
R,Matlab,multi,multi,3
R,Julia,multi,multi,3
R,Visual Basic,multi,multi,0
R,F#,multi,multi,0
R,D,multi,multi,0
R,Assembly,multi,machine,1
R,C,multi,imperative,14
R,Arduino,multi,imperative,0
R,Fortran,multi,imperative,2
R,Groovy,multi,functional,0
R,Elixir,multi,functional,0
R,Haskell,multi,functional,0
R,Clojure,multi,functional,0
R,OCaml,multi,functional,3
R,Erlang,multi,functional,0
R,HTML,multi,declarative,79
R,CSS,multi,declarative,21
R,XSLT,multi,declarative,1
R,PLpgSQL,multi,declarative,1
R,Elm,multi,declarative,0
R,Nix,multi,declarative,0
Rust,Apex,multi,undefined,0
Rust,Mathematica,multi,undefined,0
Rust,Shell,multi,scripted,51
Rust,PowerShell,multi,scripted,3
Rust,Vim script,multi,scripted,2
Rust,Emacs Lisp,multi,scripted,4
Rust,Batchfile,multi,scripted,1
Rust,PHP,multi,procedural,9
Rust,C++,multi,procedural,34
Rust,JavaScript,multi,oob,78
Rust,Python,multi,oob,78
Rust,Java,multi,oob,17
Rust,Ruby,multi,oob,37
Rust,C#,multi,oob,10
Rust,TypeScript,multi,oob,12
Rust,Jupyter Notebook,multi,oob,4
Rust,Objective-C,multi,oob,4
Rust,Kotlin,multi,oob,5
Rust,Dart,multi,oob,1
Rust,Crystal,multi,oob,0
Rust,Smalltalk,multi,oob,0
Rust,Go,multi,multi,39
Rust,Swift,multi,multi,5
Rust,Scala,multi,multi,4
Rust,R,multi,multi,1
Rust,Rust,multi,multi,1022
Rust,Perl,multi,multi,4
Rust,Lua,multi,multi,7
Rust,CoffeeScript,multi,multi,3
Rust,Matlab,multi,multi,0
Rust,Julia,multi,multi,0
Rust,Visual Basic,multi,multi,0
Rust,F#,multi,multi,1
Rust,D,multi,multi,0
Rust,Assembly,multi,machine,4
Rust,C,multi,imperative,45
Rust,Arduino,multi,imperative,1
Rust,Fortran,multi,imperative,0
Rust,Groovy,multi,functional,4
Rust,Elixir,multi,functional,4
Rust,Haskell,multi,functional,5
Rust,Clojure,multi,functional,4
Rust,OCaml,multi,functional,3
Rust,Erlang,multi,functional,2
Rust,HTML,multi,declarative,41
Rust,CSS,multi,declarative,34
Rust,XSLT,multi,declarative,3
Rust,PLpgSQL,multi,declarative,0
Rust,Elm,multi,declarative,4
Rust,Nix,multi,declarative,6
Perl,Apex,multi,undefined,0
Perl,Mathematica,multi,undefined,0
Perl,Shell,multi,scripted,67
Perl,PowerShell,multi,scripted,1
Perl,Vim script,multi,scripted,3
Perl,Emacs Lisp,multi,scripted,1
Perl,Batchfile,multi,scripted,2
Perl,PHP,multi,procedural,23
Perl,C++,multi,procedural,28
Perl,JavaScript,multi,oob,55
Perl,Python,multi,oob,82
Perl,Java,multi,oob,32
Perl,Ruby,multi,oob,35
Perl,C#,multi,oob,5
Perl,TypeScript,multi,oob,1
Perl,Jupyter Notebook,multi,oob,2
Perl,Objective-C,multi,oob,0
Perl,Kotlin,multi,oob,0
Perl,Dart,multi,oob,0
Perl,Crystal,multi,oob,0
Perl,Smalltalk,multi,oob,0
Perl,Go,multi,multi,30
Perl,Swift,multi,multi,0
Perl,Scala,multi,multi,0
Perl,R,multi,multi,1
Perl,Rust,multi,multi,4
Perl,Perl,multi,multi,761
Perl,Lua,multi,multi,7
Perl,CoffeeScript,multi,multi,0
Perl,Matlab,multi,multi,1
Perl,Julia,multi,multi,0
Perl,Visual Basic,multi,multi,0
Perl,F#,multi,multi,0
Perl,D,multi,multi,0
Perl,Assembly,multi,machine,0
Perl,C,multi,imperative,49
Perl,Arduino,multi,imperative,0
Perl,Fortran,multi,imperative,0
Perl,Groovy,multi,functional,4
Perl,Elixir,multi,functional,1
Perl,Haskell,multi,functional,1
Perl,Clojure,multi,functional,1
Perl,OCaml,multi,functional,0
Perl,Erlang,multi,functional,1
Perl,HTML,multi,declarative,33
Perl,CSS,multi,declarative,15
Perl,XSLT,multi,declarative,0
Perl,PLpgSQL,multi,declarative,3
Perl,Elm,multi,declarative,0
Perl,Nix,multi,declarative,1
Lua,Apex,multi,undefined,0
Lua,Mathematica,multi,undefined,0
Lua,Shell,multi,scripted,28
Lua,PowerShell,multi,scripted,2
Lua,Vim script,multi,scripted,3
Lua,Emacs Lisp,multi,scripted,0
Lua,Batchfile,multi,scripted,0
Lua,PHP,multi,procedural,11
Lua,C++,multi,procedural,46
Lua,JavaScript,multi,oob,49
Lua,Python,multi,oob,49
Lua,Java,multi,oob,12
Lua,Ruby,multi,oob,13
Lua,C#,multi,oob,10
Lua,TypeScript,multi,oob,4
Lua,Jupyter Notebook,multi,oob,2
Lua,Objective-C,multi,oob,3
Lua,Kotlin,multi,oob,1
Lua,Dart,multi,oob,0
Lua,Crystal,multi,oob,0
Lua,Smalltalk,multi,oob,0
Lua,Go,multi,multi,13
Lua,Swift,multi,multi,2
Lua,Scala,multi,multi,4
Lua,R,multi,multi,0
Lua,Rust,multi,multi,7
Lua,Perl,multi,multi,7
Lua,Lua,multi,multi,737
Lua,CoffeeScript,multi,multi,2
Lua,Matlab,multi,multi,1
Lua,Julia,multi,multi,0
Lua,Visual Basic,multi,multi,0
Lua,F#,multi,multi,0
Lua,D,multi,multi,0
Lua,Assembly,multi,machine,0
Lua,C,multi,imperative,34
Lua,Arduino,multi,imperative,0
Lua,Fortran,multi,imperative,0
Lua,Groovy,multi,functional,1
Lua,Elixir,multi,functional,1
Lua,Haskell,multi,functional,0
Lua,Clojure,multi,functional,0
Lua,OCaml,multi,functional,0
Lua,Erlang,multi,functional,0
Lua,HTML,multi,declarative,14
Lua,CSS,multi,declarative,10
Lua,XSLT,multi,declarative,1
Lua,PLpgSQL,multi,declarative,1
Lua,Elm,multi,declarative,0
Lua,Nix,multi,declarative,1
CoffeeScript,Apex,multi,undefined,0
CoffeeScript,Mathematica,multi,undefined,0
CoffeeScript,Shell,multi,scripted,16
CoffeeScript,PowerShell,multi,scripted,1
CoffeeScript,Vim script,multi,scripted,2
CoffeeScript,Emacs Lisp,multi,scripted,0
CoffeeScript,Batchfile,multi,scripted,1
CoffeeScript,PHP,multi,procedural,13
CoffeeScript,C++,multi,procedural,5
CoffeeScript,JavaScript,multi,oob,157
CoffeeScript,Python,multi,oob,30
CoffeeScript,Java,multi,oob,21
CoffeeScript,Ruby,multi,oob,36
CoffeeScript,C#,multi,oob,7
CoffeeScript,TypeScript,multi,oob,33
CoffeeScript,Jupyter Notebook,multi,oob,2
CoffeeScript,Objective-C,multi,oob,3
CoffeeScript,Kotlin,multi,oob,1
CoffeeScript,Dart,multi,oob,0
CoffeeScript,Crystal,multi,oob,1
CoffeeScript,Smalltalk,multi,oob,0
CoffeeScript,Go,multi,multi,11
CoffeeScript,Swift,multi,multi,1
CoffeeScript,Scala,multi,multi,0
CoffeeScript,R,multi,multi,1
CoffeeScript,Rust,multi,multi,3
CoffeeScript,Perl,multi,multi,0
CoffeeScript,Lua,multi,multi,2
CoffeeScript,CoffeeScript,multi,multi,528
CoffeeScript,Matlab,multi,multi,1
CoffeeScript,Julia,multi,multi,4
CoffeeScript,Visual Basic,multi,multi,0
CoffeeScript,F#,multi,multi,1
CoffeeScript,D,multi,multi,0
CoffeeScript,Assembly,multi,machine,0
CoffeeScript,C,multi,imperative,8
CoffeeScript,Arduino,multi,imperative,1
CoffeeScript,Fortran,multi,imperative,0
CoffeeScript,Groovy,multi,functional,2
CoffeeScript,Elixir,multi,functional,3
CoffeeScript,Haskell,multi,functional,0
CoffeeScript,Clojure,multi,functional,0
CoffeeScript,OCaml,multi,functional,0
CoffeeScript,Erlang,multi,functional,0
CoffeeScript,HTML,multi,declarative,38
CoffeeScript,CSS,multi,declarative,28
CoffeeScript,XSLT,multi,declarative,0
CoffeeScript,PLpgSQL,multi,declarative,0
CoffeeScript,Elm,multi,declarative,1
CoffeeScript,Nix,multi,declarative,1
Matlab,Apex,multi,undefined,0
Matlab,Mathematica,multi,undefined,0
Matlab,Shell,multi,scripted,6
Matlab,PowerShell,multi,scripted,0
Matlab,Vim script,multi,scripted,0
Matlab,Emacs Lisp,multi,scripted,0
Matlab,Batchfile,multi,scripted,0
Matlab,PHP,multi,procedural,2
Matlab,C++,multi,procedural,10
Matlab,JavaScript,multi,oob,10
Matlab,Python,multi,oob,40
Matlab,Java,multi,oob,13
Matlab,Ruby,multi,oob,0
Matlab,C#,multi,oob,6
Matlab,TypeScript,multi,oob,0
Matlab,Jupyter Notebook,multi,oob,14
Matlab,Objective-C,multi,oob,2
Matlab,Kotlin,multi,oob,0
Matlab,Dart,multi,oob,0
Matlab,Crystal,multi,oob,0
Matlab,Smalltalk,multi,oob,0
Matlab,Go,multi,multi,0
Matlab,Swift,multi,multi,0
Matlab,Scala,multi,multi,0
Matlab,R,multi,multi,3
Matlab,Rust,multi,multi,0
Matlab,Perl,multi,multi,1
Matlab,Lua,multi,multi,1
Matlab,CoffeeScript,multi,multi,1
Matlab,Matlab,multi,multi,490
Matlab,Julia,multi,multi,0
Matlab,Visual Basic,multi,multi,0
Matlab,F#,multi,multi,0
Matlab,D,multi,multi,0
Matlab,Assembly,multi,machine,0
Matlab,C,multi,imperative,4
Matlab,Arduino,multi,imperative,1
Matlab,Fortran,multi,imperative,0
Matlab,Groovy,multi,functional,0
Matlab,Elixir,multi,functional,0
Matlab,Haskell,multi,functional,0
Matlab,Clojure,multi,functional,0
Matlab,OCaml,multi,functional,0
Matlab,Erlang,multi,functional,0
Matlab,HTML,multi,declarative,16
Matlab,CSS,multi,declarative,4
Matlab,XSLT,multi,declarative,0
Matlab,PLpgSQL,multi,declarative,0
Matlab,Elm,multi,declarative,0
Matlab,Nix,multi,declarative,0
Julia,Apex,multi,undefined,0
Julia,Mathematica,multi,undefined,0
Julia,Shell,multi,scripted,7
Julia,PowerShell,multi,scripted,0
Julia,Vim script,multi,scripted,0
Julia,Emacs Lisp,multi,scripted,1
Julia,Batchfile,multi,scripted,0
Julia,PHP,multi,procedural,1
Julia,C++,multi,procedural,6
Julia,JavaScript,multi,oob,11
Julia,Python,multi,oob,14
Julia,Java,multi,oob,1
