language1,language2,common_actors
Elixir,Kotlin,3
Elixir,Vue,2
Elixir,Julia,0
Elixir,Elixir,620
Elixir,Perl,0
Elixir,Makefile,3
Elixir,Groovy,0
Elixir,Haskell,5
Elixir,CoffeeScript,8
Elixir,TeX,0
Elixir,HCL,1
Elixir,Clojure,4
Elixir,OCaml,0
Elixir,Nix,0
Elixir,Vim script,3
Elixir,Erlang,11
Elixir,XSLT,0
Elixir,Matlab,0
Elixir,Dart,0
Elixir,Emacs Lisp,0
Elixir,PLpgSQL,0
Elixir,Puppet,1
Elixir,CMake,0
Elixir,Smarty,0
Elixir,Visual Basic,0
Elixir,Fortran,0
Elixir,D,0
Elixir,Roff,1
Perl,JavaScript,44
Perl,Python,68
Perl,Java,21
Perl,Ruby,24
Perl,HTML,28
Perl,PHP,20
Perl,C++,24
Perl,Go,17
Perl,CSS,20
Perl,C#,5
Perl,TypeScript,0
Perl,C,39
Perl,Shell,56
Perl,Scala,2
Perl,Swift,2
Perl,PowerShell,1
Perl,Rust,1
Perl,Objective-C,2
Perl,Jupyter Notebook,3
Perl,Lua,6
Perl,DM,0
Perl,R,1
Perl,Kotlin,0
Perl,Vue,0
Perl,Julia,0
Perl,Elixir,0
Perl,Perl,724
Perl,Makefile,16
Perl,Groovy,1
Perl,Haskell,3
Perl,CoffeeScript,0
Perl,TeX,1
Perl,HCL,0
Perl,Clojure,0
Perl,OCaml,0
Perl,Nix,2
Perl,Vim script,2
Perl,Erlang,1
Perl,XSLT,5
Perl,Matlab,0
Perl,Dart,0
Perl,Emacs Lisp,1
Perl,PLpgSQL,2
Perl,Puppet,1
Perl,CMake,0
Perl,Smarty,1
Perl,Visual Basic,1
Perl,Fortran,0
Perl,D,0
Perl,Roff,0
Makefile,JavaScript,87
Makefile,Python,143
Makefile,Java,65
Makefile,Ruby,41
Makefile,HTML,38
Makefile,PHP,37
Makefile,C++,80
Makefile,Go,76
Makefile,CSS,36
Makefile,C#,10
Makefile,TypeScript,7
Makefile,C,106
Makefile,Shell,121
Makefile,Scala,3
Makefile,Swift,2
Makefile,PowerShell,0
Makefile,Rust,4
Makefile,Objective-C,12
Makefile,Jupyter Notebook,5
Makefile,Lua,12
Makefile,DM,0
Makefile,R,0
Makefile,Kotlin,1
Makefile,Vue,1
Makefile,Julia,2
Makefile,Elixir,3
Makefile,Perl,16
Makefile,Makefile,824
Makefile,Groovy,6
Makefile,Haskell,3
Makefile,CoffeeScript,1
Makefile,TeX,2
Makefile,HCL,7
Makefile,Clojure,3
Makefile,OCaml,2
Makefile,Nix,2
Makefile,Vim script,2
Makefile,Erlang,6
Makefile,XSLT,2
Makefile,Matlab,0
Makefile,Dart,0
Makefile,Emacs Lisp,4
Makefile,PLpgSQL,0
Makefile,Puppet,3
Makefile,CMake,2
Makefile,Smarty,3
Makefile,Visual Basic,0
Makefile,Fortran,2
Makefile,D,3
Makefile,Roff,1
Groovy,JavaScript,49
Groovy,Python,66
Groovy,Java,125
Groovy,Ruby,18
Groovy,HTML,23
Groovy,PHP,11
Groovy,C++,6
Groovy,Go,33
Groovy,CSS,15
Groovy,C#,7
Groovy,TypeScript,8
Groovy,C,10
Groovy,Shell,82
Groovy,Scala,19
Groovy,Swift,4
Groovy,PowerShell,1
Groovy,Rust,2
Groovy,Objective-C,8
Groovy,Jupyter Notebook,1
Groovy,Lua,2
Groovy,DM,0
Groovy,R,0
Groovy,Kotlin,5
Groovy,Vue,0
Groovy,Julia,0
Groovy,Elixir,0
Groovy,Perl,1
Groovy,Makefile,6
Groovy,Groovy,536
Groovy,Haskell,1
Groovy,CoffeeScript,3
Groovy,TeX,0
Groovy,HCL,4
Groovy,Clojure,0
Groovy,OCaml,0
Groovy,Nix,0
Groovy,Vim script,0
Groovy,Erlang,1
Groovy,XSLT,4
Groovy,Matlab,0
Groovy,Dart,1
Groovy,Emacs Lisp,1
Groovy,PLpgSQL,3
Groovy,Puppet,4
Groovy,CMake,0
Groovy,Smarty,4
Groovy,Visual Basic,1
Groovy,Fortran,0
Groovy,D,3
Groovy,Roff,0
Haskell,JavaScript,37
Haskell,Python,23
Haskell,Java,7
Haskell,Ruby,13
Haskell,HTML,24
Haskell,PHP,5
Haskell,C++,10
Haskell,Go,5
Haskell,CSS,11
Haskell,C#,1
Haskell,TypeScript,5
Haskell,C,12
Haskell,Shell,19
Haskell,Scala,2
Haskell,Swift,1
Haskell,PowerShell,1
Haskell,Rust,7
Haskell,Objective-C,1
Haskell,Jupyter Notebook,1
Haskell,Lua,5
Haskell,DM,0
Haskell,R,0
Haskell,Kotlin,1
Haskell,Vue,0
Haskell,Julia,0
Haskell,Elixir,5
Haskell,Perl,3
Haskell,Makefile,3
Haskell,Groovy,1
Haskell,Haskell,536
Haskell,CoffeeScript,5
Haskell,TeX,5
Haskell,HCL,1
Haskell,Clojure,1
Haskell,OCaml,3
Haskell,Nix,11
Haskell,Vim script,8
Haskell,Erlang,0
Haskell,XSLT,0
Haskell,Matlab,0
Haskell,Dart,1
Haskell,Emacs Lisp,7
Haskell,PLpgSQL,0
Haskell,Puppet,0
Haskell,CMake,1
Haskell,Smarty,1
Haskell,Visual Basic,1
Haskell,Fortran,0
Haskell,D,1
Haskell,Roff,1
CoffeeScript,JavaScript,157
CoffeeScript,Python,30
CoffeeScript,Java,14
CoffeeScript,Ruby,48
CoffeeScript,HTML,38
CoffeeScript,PHP,22
CoffeeScript,C++,13
CoffeeScript,Go,17
CoffeeScript,CSS,41
CoffeeScript,C#,5
CoffeeScript,TypeScript,27
CoffeeScript,C,12
CoffeeScript,Shell,21
CoffeeScript,Scala,2
CoffeeScript,Swift,2
CoffeeScript,PowerShell,2
CoffeeScript,Rust,7
CoffeeScript,Objective-C,4
CoffeeScript,Jupyter Notebook,0
CoffeeScript,Lua,2
CoffeeScript,DM,0
CoffeeScript,R,0
CoffeeScript,Kotlin,2
CoffeeScript,Vue,3
CoffeeScript,Julia,1
CoffeeScript,Elixir,8
CoffeeScript,Perl,0
CoffeeScript,Makefile,1
CoffeeScript,Groovy,3
CoffeeScript,Haskell,5
CoffeeScript,CoffeeScript,540
CoffeeScript,TeX,2
CoffeeScript,HCL,0
CoffeeScript,Clojure,0
CoffeeScript,OCaml,2
CoffeeScript,Nix,1
CoffeeScript,Vim script,1
CoffeeScript,Erlang,1
CoffeeScript,XSLT,0
CoffeeScript,Matlab,0
CoffeeScript,Dart,2
CoffeeScript,Emacs Lisp,2
CoffeeScript,PLpgSQL,0
CoffeeScript,Puppet,0
CoffeeScript,CMake,1
CoffeeScript,Smarty,0
CoffeeScript,Visual Basic,1
CoffeeScript,Fortran,0
CoffeeScript,D,1
CoffeeScript,Roff,0
TeX,JavaScript,20
TeX,Python,75
TeX,Java,12
TeX,Ruby,7
TeX,HTML,35
TeX,PHP,6
TeX,C++,16
TeX,Go,13
TeX,CSS,13
TeX,C#,4
TeX,TypeScript,1
TeX,C,21
TeX,Shell,22
TeX,Scala,5
TeX,Swift,0
TeX,PowerShell,0
TeX,Rust,9
TeX,Objective-C,0
TeX,Jupyter Notebook,15
TeX,Lua,1
TeX,DM,0
TeX,R,11
TeX,Kotlin,1
TeX,Vue,0
TeX,Julia,3
TeX,Elixir,0
TeX,Perl,1
TeX,Makefile,2
TeX,Groovy,0
TeX,Haskell,5
TeX,CoffeeScript,2
TeX,TeX,571
TeX,HCL,0
TeX,Clojure,1
TeX,OCaml,2
TeX,Nix,0
TeX,Vim script,2
TeX,Erlang,0
TeX,XSLT,0
TeX,Matlab,1
TeX,Dart,0
TeX,Emacs Lisp,0
TeX,PLpgSQL,0
TeX,Puppet,0
TeX,CMake,4
TeX,Smarty,0
TeX,Visual Basic,1
TeX,Fortran,2
TeX,D,0
TeX,Roff,0
HCL,JavaScript,26
HCL,Python,37
HCL,Java,13
HCL,Ruby,28
HCL,HTML,18
HCL,PHP,6
HCL,C++,0
HCL,Go,43
HCL,CSS,14
HCL,C#,0
HCL,TypeScript,1
HCL,C,1
HCL,Shell,50
HCL,Scala,4
HCL,Swift,0
HCL,PowerShell,0
HCL,Rust,2
HCL,Objective-C,0
HCL,Jupyter Notebook,1
HCL,Lua,0
HCL,DM,0
HCL,R,0
HCL,Kotlin,0
HCL,Vue,0
HCL,Julia,0
HCL,Elixir,1
HCL,Perl,0
HCL,Makefile,7
HCL,Groovy,4
HCL,Haskell,1
HCL,CoffeeScript,0
HCL,TeX,0
HCL,HCL,288
HCL,Clojure,1
HCL,OCaml,0
HCL,Nix,0
HCL,Vim script,0
HCL,Erlang,0
HCL,XSLT,0
HCL,Matlab,0
HCL,Dart,0
HCL,Emacs Lisp,0
HCL,PLpgSQL,0
HCL,Puppet,9
HCL,CMake,0
HCL,Smarty,11
HCL,Visual Basic,0
HCL,Fortran,0
HCL,D,0
HCL,Roff,0
Clojure,JavaScript,37
Clojure,Python,12
Clojure,Java,20
Clojure,Ruby,19
Clojure,HTML,10
Clojure,PHP,4
Clojure,C++,6
Clojure,Go,6
Clojure,CSS,10
Clojure,C#,1
Clojure,TypeScript,1
Clojure,C,3
Clojure,Shell,13
Clojure,Scala,11
Clojure,Swift,1
Clojure,PowerShell,1
Clojure,Rust,6
Clojure,Objective-C,2
Clojure,Jupyter Notebook,0
Clojure,Lua,0
Clojure,DM,0
Clojure,R,2
Clojure,Kotlin,0
Clojure,Vue,0
Clojure,Julia,1
Clojure,Elixir,4
Clojure,Perl,0
Clojure,Makefile,3
Clojure,Groovy,0
Clojure,Haskell,1
Clojure,CoffeeScript,0
Clojure,TeX,1
Clojure,HCL,1
Clojure,Clojure,403
Clojure,OCaml,0
Clojure,Nix,0
Clojure,Vim script,1
Clojure,Erlang,6
Clojure,XSLT,0
Clojure,Matlab,0
Clojure,Dart,0
Clojure,Emacs Lisp,5
Clojure,PLpgSQL,0
Clojure,Puppet,4
Clojure,CMake,1
Clojure,Smarty,0
Clojure,Visual Basic,0
Clojure,Fortran,0
Clojure,D,0
Clojure,Roff,0
OCaml,JavaScript,18
OCaml,Python,14
OCaml,Java,2
OCaml,Ruby,0
OCaml,HTML,5
OCaml,PHP,0
OCaml,C++,6
OCaml,Go,3
OCaml,CSS,2
OCaml,C#,0
OCaml,TypeScript,0
OCaml,C,8
OCaml,Shell,9
OCaml,Scala,1
OCaml,Swift,1
OCaml,PowerShell,0
OCaml,Rust,3
OCaml,Objective-C,1
OCaml,Jupyter Notebook,2
OCaml,Lua,1
OCaml,DM,0
OCaml,R,0
OCaml,Kotlin,0
OCaml,Vue,0
OCaml,Julia,1
OCaml,Elixir,0
OCaml,Perl,0
OCaml,Makefile,2
OCaml,Groovy,0
OCaml,Haskell,3
OCaml,CoffeeScript,2
OCaml,TeX,2
OCaml,HCL,0
OCaml,Clojure,0
OCaml,OCaml,188
OCaml,Nix,0
OCaml,Vim script,0
OCaml,Erlang,1
OCaml,XSLT,0
OCaml,Matlab,0
OCaml,Dart,0
OCaml,Emacs Lisp,1
OCaml,PLpgSQL,0
OCaml,Puppet,0
OCaml,CMake,0
OCaml,Smarty,0
OCaml,Visual Basic,0
OCaml,Fortran,0
OCaml,D,0
OCaml,Roff,0
Nix,JavaScript,6
Nix,Python,10
Nix,Java,0
Nix,Ruby,1
Nix,HTML,2
Nix,PHP,1
Nix,C++,9
Nix,Go,4
Nix,CSS,2
Nix,C#,0
Nix,TypeScript,1
Nix,C,1
Nix,Shell,2
Nix,Scala,0
Nix,Swift,0
Nix,PowerShell,0
Nix,Rust,2
Nix,Objective-C,0
Nix,Jupyter Notebook,0
Nix,Lua,0
Nix,DM,0
Nix,R,0
Nix,Kotlin,0
Nix,Vue,0
Nix,Julia,1
Nix,Elixir,0
Nix,Perl,2
Nix,Makefile,2
Nix,Groovy,0
Nix,Haskell,11
Nix,CoffeeScript,1
Nix,TeX,0
Nix,HCL,0
Nix,Clojure,0
Nix,OCaml,0
Nix,Nix,109
Nix,Vim script,0
Nix,Erlang,0
Nix,XSLT,0
Nix,Matlab,0
Nix,Dart,0
Nix,Emacs Lisp,4
Nix,PLpgSQL,0
Nix,Puppet,1
Nix,CMake,0
Nix,Smarty,0
Nix,Visual Basic,0
Nix,Fortran,0
Nix,D,0
Nix,Roff,0
Vim script,JavaScript,27
Vim script,Python,34
Vim script,Java,4
Vim script,Ruby,25
Vim script,HTML,16
Vim script,PHP,4
Vim script,C++,8
Vim script,Go,17
Vim script,CSS,10
Vim script,C#,1
Vim script,TypeScript,4
Vim script,C,11
Vim script,Shell,25
Vim script,Scala,1
Vim script,Swift,2
Vim script,PowerShell,0
Vim script,Rust,3
Vim script,Objective-C,0
Vim script,Jupyter Notebook,0
Vim script,Lua,4
Vim script,DM,0
Vim script,R,0
Vim script,Kotlin,0
Vim script,Vue,0
Vim script,Julia,0
Vim script,Elixir,3
Vim script,Perl,2
Vim script,Makefile,2
Vim script,Groovy,0
Vim script,Haskell,8
Vim script,CoffeeScript,1
Vim script,TeX,2
Vim script,HCL,0
Vim script,Clojure,1
Vim script,OCaml,0
Vim script,Nix,0
Vim script,Vim script,361
Vim script,Erlang,0
Vim script,XSLT,1
Vim script,Matlab,0
Vim script,Dart,1
Vim script,Emacs Lisp,2
Vim script,PLpgSQL,0
Vim script,Puppet,0
Vim script,CMake,0
Vim script,Smarty,0
Vim script,Visual Basic,0
Vim script,Fortran,0
Vim script,D,0
Vim script,Roff,0
Erlang,JavaScript,18
Erlang,Python,14
Erlang,Java,5
Erlang,Ruby,8
Erlang,HTML,8
Erlang,PHP,4
Erlang,C++,11
Erlang,Go,3
Erlang,CSS,5
Erlang,C#,2
Erlang,TypeScript,2
Erlang,C,13
Erlang,Shell,19
Erlang,Scala,3
Erlang,Swift,1
Erlang,PowerShell,1
Erlang,Rust,5
Erlang,Objective-C,3
Erlang,Jupyter Notebook,1
Erlang,Lua,2
Erlang,DM,0
Erlang,R,0
Erlang,Kotlin,0
Erlang,Vue,0
Erlang,Julia,0
Erlang,Elixir,11
Erlang,Perl,1
Erlang,Makefile,6
Erlang,Groovy,1
Erlang,Haskell,0
Erlang,CoffeeScript,1
Erlang,TeX,0
Erlang,HCL,0
Erlang,Clojure,6
Erlang,OCaml,1
Erlang,Nix,0
Erlang,Vim script,0
Erlang,Erlang,238
Erlang,XSLT,2
Erlang,Matlab,0
Erlang,Dart,0
Erlang,Emacs Lisp,1
Erlang,PLpgSQL,1
Erlang,Puppet,0
Erlang,CMake,0
Erlang,Smarty,0
Erlang,Visual Basic,0
Erlang,Fortran,0
Erlang,D,0
Erlang,Roff,0
XSLT,JavaScript,25
XSLT,Python,23
XSLT,Java,40
XSLT,Ruby,13
XSLT,HTML,29
XSLT,PHP,9
XSLT,C++,14
XSLT,Go,4
XSLT,CSS,12
XSLT,C#,6
XSLT,TypeScript,3
XSLT,C,4
XSLT,Shell,26
XSLT,Scala,6
XSLT,Swift,0
XSLT,PowerShell,0
XSLT,Rust,2
XSLT,Objective-C,3
XSLT,Jupyter Notebook,2
XSLT,Lua,0
XSLT,DM,0
XSLT,R,1
XSLT,Kotlin,0
XSLT,Vue,0
XSLT,Julia,0
XSLT,Elixir,0
XSLT,Perl,5
XSLT,Makefile,2
XSLT,Groovy,4
XSLT,Haskell,0
XSLT,CoffeeScript,0
XSLT,TeX,0
XSLT,HCL,0
XSLT,Clojure,0
XSLT,OCaml,0
XSLT,Nix,0
XSLT,Vim script,1
XSLT,Erlang,2
XSLT,XSLT,219
XSLT,Matlab,0
XSLT,Dart,1
XSLT,Emacs Lisp,0
XSLT,PLpgSQL,0
XSLT,Puppet,0
XSLT,CMake,1
XSLT,Smarty,0
XSLT,Visual Basic,0
XSLT,Fortran,0
XSLT,D,0
XSLT,Roff,0
Matlab,JavaScript,3
Matlab,Python,21
Matlab,Java,7
Matlab,Ruby,3
Matlab,HTML,5
Matlab,PHP,1
Matlab,C++,15
Matlab,Go,2
Matlab,CSS,0
Matlab,C#,2
Matlab,TypeScript,0
Matlab,C,2
Matlab,Shell,3
Matlab,Scala,1
Matlab,Swift,0
Matlab,PowerShell,0
Matlab,Rust,0
Matlab,Objective-C,0
Matlab,Jupyter Notebook,4
Matlab,Lua,0
Matlab,DM,0
Matlab,R,1
Matlab,Kotlin,0
Matlab,Vue,0
Matlab,Julia,1
Matlab,Elixir,0
Matlab,Perl,0
Matlab,Makefile,0
Matlab,Groovy,0
Matlab,Haskell,0
Matlab,CoffeeScript,0
Matlab,TeX,1
Matlab,HCL,0
Matlab,Clojure,0
Matlab,OCaml,0
Matlab,Nix,0
Matlab,Vim script,0
Matlab,Erlang,0
Matlab,XSLT,0
Matlab,Matlab,358
Matlab,Dart,0
Matlab,Emacs Lisp,0
Matlab,PLpgSQL,0
Matlab,Puppet,0
Matlab,CMake,2
Matlab,Smarty,0
Matlab,Visual Basic,0
Matlab,Fortran,0
Matlab,D,0
Matlab,Roff,1
Dart,JavaScript,7
Dart,Python,5
Dart,Java,8
Dart,Ruby,4
Dart,HTML,5
Dart,PHP,2
Dart,C++,16
Dart,Go,4
Dart,CSS,6
Dart,C#,0
Dart,TypeScript,3
Dart,C,1
Dart,Shell,2
Dart,Scala,1
Dart,Swift,0
Dart,PowerShell,1
Dart,Rust,2
Dart,Objective-C,1
Dart,Jupyter Notebook,0
Dart,Lua,1
Dart,DM,0
Dart,R,0
Dart,Kotlin,1
Dart,Vue,1
Dart,Julia,0
Dart,Elixir,0
Dart,Perl,0
Dart,Makefile,0
Dart,Groovy,1
Dart,Haskell,1
Dart,CoffeeScript,2
Dart,TeX,0
Dart,HCL,0
Dart,Clojure,0
Dart,OCaml,0
Dart,Nix,0
Dart,Vim script,1
Dart,Erlang,0
Dart,XSLT,1
Dart,Matlab,0
Dart,Dart,123
Dart,Emacs Lisp,1
Dart,PLpgSQL,0
Dart,Puppet,0
Dart,CMake,0
Dart,Smarty,0
Dart,Visual Basic,1
Dart,Fortran,0
Dart,D,1
Dart,Roff,0
Emacs Lisp,JavaScript,17
Emacs Lisp,Python,12
Emacs Lisp,Java,3
Emacs Lisp,Ruby,9
Emacs Lisp,HTML,3
Emacs Lisp,PHP,7
Emacs Lisp,C++,5
Emacs Lisp,Go,8
Emacs Lisp,CSS,6
Emacs Lisp,C#,0
Emacs Lisp,TypeScript,2
Emacs Lisp,C,6
Emacs Lisp,Shell,12
Emacs Lisp,Scala,1
Emacs Lisp,Swift,0
Emacs Lisp,PowerShell,1
Emacs Lisp,Rust,1
Emacs Lisp,Objective-C,0
Emacs Lisp,Jupyter Notebook,1
Emacs Lisp,Lua,1
Emacs Lisp,DM,0
Emacs Lisp,R,0
Emacs Lisp,Kotlin,0
Emacs Lisp,Vue,0
Emacs Lisp,Julia,1
Emacs Lisp,Elixir,0
Emacs Lisp,Perl,1
Emacs Lisp,Makefile,4
Emacs Lisp,Groovy,1
Emacs Lisp,Haskell,7
Emacs Lisp,CoffeeScript,2
Emacs Lisp,TeX,0
Emacs Lisp,HCL,0
Emacs Lisp,Clojure,5
Emacs Lisp,OCaml,1
Emacs Lisp,Nix,4
Emacs Lisp,Vim script,2
Emacs Lisp,Erlang,1
Emacs Lisp,XSLT,0
Emacs Lisp,Matlab,0
Emacs Lisp,Dart,1
Emacs Lisp,Emacs Lisp,268
Emacs Lisp,PLpgSQL,0
Emacs Lisp,Puppet,0
Emacs Lisp,CMake,0
Emacs Lisp,Smarty,0
Emacs Lisp,Visual Basic,1
Emacs Lisp,Fortran,0
Emacs Lisp,D,1
Emacs Lisp,Roff,0
PLpgSQL,JavaScript,58
PLpgSQL,Python,24
PLpgSQL,Java,14
PLpgSQL,Ruby,7
PLpgSQL,HTML,25
PLpgSQL,PHP,6
PLpgSQL,C++,6
PLpgSQL,Go,7
PLpgSQL,CSS,8
PLpgSQL,C#,4
PLpgSQL,TypeScript,6
PLpgSQL,C,4
PLpgSQL,Shell,10
PLpgSQL,Scala,2
PLpgSQL,Swift,0
PLpgSQL,PowerShell,0
PLpgSQL,Rust,0
PLpgSQL,Objective-C,0
PLpgSQL,Jupyter Notebook,3
PLpgSQL,Lua,0
PLpgSQL,DM,0
PLpgSQL,R,2
PLpgSQL,Kotlin,2
PLpgSQL,Vue,0
PLpgSQL,Julia,0
PLpgSQL,Elixir,0
PLpgSQL,Perl,2
PLpgSQL,Makefile,0
PLpgSQL,Groovy,3
PLpgSQL,Haskell,0
PLpgSQL,CoffeeScript,0
PLpgSQL,TeX,0
PLpgSQL,HCL,0
PLpgSQL,Clojure,0
PLpgSQL,OCaml,0
PLpgSQL,Nix,0
PLpgSQL,Vim script,0
PLpgSQL,Erlang,1
PLpgSQL,XSLT,0
PLpgSQL,Matlab,0
PLpgSQL,Dart,0
PLpgSQL,Emacs Lisp,0
PLpgSQL,PLpgSQL,172
PLpgSQL,Puppet,0
PLpgSQL,CMake,1
PLpgSQL,Smarty,0
PLpgSQL,Visual Basic,0
PLpgSQL,Fortran,0
PLpgSQL,D,0
PLpgSQL,Roff,0
Puppet,JavaScript,22
Puppet,Python,28
Puppet,Java,3
Puppet,Ruby,73
Puppet,HTML,24
Puppet,PHP,5
Puppet,C++,3
Puppet,Go,5
Puppet,CSS,27
Puppet,C#,0
Puppet,TypeScript,1
Puppet,C,1
Puppet,Shell,31
Puppet,Scala,3
Puppet,Swift,2
Puppet,PowerShell,0
Puppet,Rust,0
Puppet,Objective-C,0
Puppet,Jupyter Notebook,0
Puppet,Lua,1
Puppet,DM,0
Puppet,R,0
Puppet,Kotlin,0
Puppet,Vue,0
Puppet,Julia,0
Puppet,Elixir,1
Puppet,Perl,1
Puppet,Makefile,3
Puppet,Groovy,4
Puppet,Haskell,0
Puppet,CoffeeScript,0
Puppet,TeX,0
Puppet,HCL,9
Puppet,Clojure,4
Puppet,OCaml,0
Puppet,Nix,1
Puppet,Vim script,0
Puppet,Erlang,0
Puppet,XSLT,0
Puppet,Matlab,0
Puppet,Dart,0
Puppet,Emacs Lisp,0
Puppet,PLpgSQL,0
Puppet,Puppet,223
Puppet,CMake,1
Puppet,Smarty,0
Puppet,Visual Basic,0
Puppet,Fortran,0
Puppet,D,0
Puppet,Roff,0
CMake,JavaScript,16
CMake,Python,55
CMake,Java,8
CMake,Ruby,6
CMake,HTML,16
CMake,PHP,6
CMake,C++,97
CMake,Go,3
CMake,CSS,6
CMake,C#,2
CMake,TypeScript,1
CMake,C,21
CMake,Shell,25
CMake,Scala,0
CMake,Swift,0
CMake,PowerShell,0
CMake,Rust,0
CMake,Objective-C,1
CMake,Jupyter Notebook,5
CMake,Lua,2
CMake,DM,0
CMake,R,2
CMake,Kotlin,0
CMake,Vue,0
CMake,Julia,1
CMake,Elixir,0
CMake,Perl,0
CMake,Makefile,2
CMake,Groovy,0
CMake,Haskell,1
CMake,CoffeeScript,1
CMake,TeX,4
CMake,HCL,0
CMake,Clojure,1
CMake,OCaml,0
CMake,Nix,0
CMake,Vim script,0
CMake,Erlang,0
CMake,XSLT,1
CMake,Matlab,2
CMake,Dart,0
CMake,Emacs Lisp,0
CMake,PLpgSQL,1
CMake,Puppet,1
CMake,CMake,237
CMake,Smarty,0
CMake,Visual Basic,0
CMake,Fortran,1
CMake,D,0
CMake,Roff,0
Smarty,JavaScript,20
Smarty,Python,21
Smarty,Java,9
Smarty,Ruby,6
Smarty,HTML,9
Smarty,PHP,9
Smarty,C++,1
Smarty,Go,24
Smarty,CSS,5
Smarty,C#,0
Smarty,TypeScript,2
Smarty,C,0
Smarty,Shell,28
Smarty,Scala,3
Smarty,Swift,0
Smarty,PowerShell,1
Smarty,Rust,0
Smarty,Objective-C,0
Smarty,Jupyter Notebook,1
Smarty,Lua,0
Smarty,DM,0
Smarty,R,0
Smarty,Kotlin,0
Smarty,Vue,0
Smarty,Julia,0
Smarty,Elixir,0
Smarty,Perl,1
Smarty,Makefile,3
Smarty,Groovy,4
Smarty,Haskell,1
Smarty,CoffeeScript,0
Smarty,TeX,0
Smarty,HCL,11
Smarty,Clojure,0
Smarty,OCaml,0
Smarty,Nix,0
Smarty,Vim script,0
Smarty,Erlang,0
Smarty,XSLT,0
Smarty,Matlab,0
Smarty,Dart,0
Smarty,Emacs Lisp,0
Smarty,PLpgSQL,0
Smarty,Puppet,0
Smarty,CMake,0
Smarty,Smarty,159
Smarty,Visual Basic,0
Smarty,Fortran,0
Smarty,D,0
Smarty,Roff,0
Visual Basic,JavaScript,3
Visual Basic,Python,5
Visual Basic,Java,3
Visual Basic,Ruby,1
Visual Basic,HTML,3
Visual Basic,PHP,4
Visual Basic,C++,5
Visual Basic,Go,1
Visual Basic,CSS,0
Visual Basic,C#,4
Visual Basic,TypeScript,0
Visual Basic,C,0
Visual Basic,Shell,2
Visual Basic,Scala,1
Visual Basic,Swift,0
Visual Basic,PowerShell,1
Visual Basic,Rust,2
Visual Basic,Objective-C,0
Visual Basic,Jupyter Notebook,0
Visual Basic,Lua,2
Visual Basic,DM,0
Visual Basic,R,0
Visual Basic,Kotlin,0
Visual Basic,Vue,0
Visual Basic,Julia,0
Visual Basic,Elixir,0
Visual Basic,Perl,1
Visual Basic,Makefile,0
Visual Basic,Groovy,1
Visual Basic,Haskell,1
Visual Basic,CoffeeScript,1
Visual Basic,TeX,1
Visual Basic,HCL,0
Visual Basic,Clojure,0
Visual Basic,OCaml,0
Visual Basic,Nix,0
Visual Basic,Vim script,0
Visual Basic,Erlang,0
Visual Basic,XSLT,0
Visual Basic,Matlab,0
Visual Basic,Dart,1
Visual Basic,Emacs Lisp,1
Visual Basic,PLpgSQL,0
Visual Basic,Puppet,0
Visual Basic,CMake,0
Visual Basic,Smarty,0
Visual Basic,Visual Basic,136
Visual Basic,Fortran,2
Visual Basic,D,1
Visual Basic,Roff,0
Fortran,JavaScript,5
Fortran,Python,14
Fortran,Java,1
Fortran,Ruby,0
Fortran,HTML,4
Fortran,PHP,0
Fortran,C++,12
Fortran,Go,1
Fortran,CSS,1
Fortran,C#,1
Fortran,TypeScript,2
Fortran,C,12
Fortran,Shell,9
Fortran,Scala,0
Fortran,Swift,0
Fortran,PowerShell,0
Fortran,Rust,0
Fortran,Objective-C,0
Fortran,Jupyter Notebook,3
Fortran,Lua,0
Fortran,DM,0
Fortran,R,4
Fortran,Kotlin,0
Fortran,Vue,0
Fortran,Julia,0
Fortran,Elixir,0
Fortran,Perl,0
Fortran,Makefile,2
Fortran,Groovy,0
Fortran,Haskell,0
Fortran,CoffeeScript,0
Fortran,TeX,2
Fortran,HCL,0
Fortran,Clojure,0
Fortran,OCaml,0
Fortran,Nix,0
Fortran,Vim script,0
Fortran,Erlang,0
Fortran,XSLT,0
Fortran,Matlab,0
Fortran,Dart,0
Fortran,Emacs Lisp,0
Fortran,PLpgSQL,0
Fortran,Puppet,0
Fortran,CMake,1
Fortran,Smarty,0
Fortran,Visual Basic,2
Fortran,Fortran,169
Fortran,D,0
Fortran,Roff,0
D,JavaScript,5
D,Python,4
D,Java,1
D,Ruby,2
D,HTML,2
D,PHP,3
D,C++,5
D,Go,1
D,CSS,7
D,C#,1
D,TypeScript,0
D,C,3
D,Shell,11
D,Scala,0
D,Swift,0
D,PowerShell,1
D,Rust,2
D,Objective-C,0
D,Jupyter Notebook,0
D,Lua,1
D,DM,0
D,R,0
D,Kotlin,0
D,Vue,0
D,Julia,0
D,Elixir,0
D,Perl,0
D,Makefile,3
D,Groovy,3
D,Haskell,1
D,CoffeeScript,1
D,TeX,0
D,HCL,0
D,Clojure,0
D,OCaml,0
D,Nix,0
D,Vim script,0
D,Erlang,0
D,XSLT,0
D,Matlab,0
D,Dart,1
D,Emacs Lisp,1
D,PLpgSQL,0
D,Puppet,0
D,CMake,0
D,Smarty,0
D,Visual Basic,1
D,Fortran,0
D,D,94
D,Roff,0
Roff,JavaScript,7
Roff,Python,5
Roff,Java,20
Roff,Ruby,7
Roff,HTML,6
Roff,PHP,2
Roff,C++,2
