language1,language2,common_actors
Perl,DM,0
Perl,R,1
Perl,Vue,0
Perl,Lua,7
Perl,TeX,2
Perl,Perl,761
Perl,Makefile,13
Perl,Julia,0
Perl,Groovy,4
Perl,Elixir,1
Perl,CoffeeScript,0
Perl,Haskell,1
Perl,Clojure,1
Perl,OCaml,0
Perl,HCL,0
Perl,Matlab,1
Perl,Nix,1
Perl,Vim script,3
Perl,Erlang,1
Perl,Dart,0
Perl,CMake,0
Perl,XSLT,0
Perl,Emacs Lisp,1
Perl,Visual Basic,0
Perl,Arduino,0
Perl,Smarty,2
Perl,Puppet,2
Perl,PLpgSQL,3
Perl,D,0
Perl,Assembly,0
Makefile,JavaScript,90
Makefile,Java,65
Makefile,Python,145
Makefile,HTML,54
Makefile,Ruby,41
Makefile,PHP,23
Makefile,C++,105
Makefile,C#,4
Makefile,TypeScript,6
Makefile,CSS,48
Makefile,Go,66
Makefile,C,98
Makefile,Shell,107
Makefile,Swift,6
Makefile,Scala,6
Makefile,PowerShell,1
Makefile,Jupyter Notebook,6
Makefile,Rust,7
Makefile,Objective-C,1
Makefile,Kotlin,2
Makefile,DM,0
Makefile,R,2
Makefile,Vue,1
Makefile,Lua,8
Makefile,TeX,9
Makefile,Perl,13
Makefile,Makefile,849
Makefile,Julia,1
Makefile,Groovy,2
Makefile,Elixir,2
Makefile,CoffeeScript,1
Makefile,Haskell,1
Makefile,Clojure,2
Makefile,OCaml,2
Makefile,HCL,6
Makefile,Matlab,1
Makefile,Nix,0
Makefile,Vim script,1
Makefile,Erlang,3
Makefile,Dart,0
Makefile,CMake,4
Makefile,XSLT,5
Makefile,Emacs Lisp,1
Makefile,Visual Basic,0
Makefile,Arduino,2
Makefile,Smarty,7
Makefile,Puppet,0
Makefile,PLpgSQL,2
Makefile,D,1
Makefile,Assembly,2
Julia,JavaScript,11
Julia,Java,1
Julia,Python,14
Julia,HTML,4
Julia,Ruby,2
Julia,PHP,1
Julia,C++,6
Julia,C#,0
Julia,TypeScript,4
Julia,CSS,2
Julia,Go,0
Julia,C,9
Julia,Shell,7
Julia,Swift,0
Julia,Scala,0
Julia,PowerShell,0
Julia,Jupyter Notebook,10
Julia,Rust,0
Julia,Objective-C,1
Julia,Kotlin,0
Julia,DM,0
Julia,R,3
Julia,Vue,0
Julia,Lua,0
Julia,TeX,2
Julia,Perl,0
Julia,Makefile,1
Julia,Julia,307
Julia,Groovy,0
Julia,Elixir,0
Julia,CoffeeScript,4
Julia,Haskell,0
Julia,Clojure,1
Julia,OCaml,0
Julia,HCL,0
Julia,Matlab,0
Julia,Nix,0
Julia,Vim script,0
Julia,Erlang,0
Julia,Dart,0
Julia,CMake,0
Julia,XSLT,0
Julia,Emacs Lisp,1
Julia,Visual Basic,0
Julia,Arduino,0
Julia,Smarty,0
Julia,Puppet,0
Julia,PLpgSQL,0
Julia,D,0
Julia,Assembly,1
Groovy,JavaScript,69
Groovy,Java,137
Groovy,Python,61
Groovy,HTML,37
Groovy,Ruby,21
Groovy,PHP,6
Groovy,C++,10
Groovy,C#,8
Groovy,TypeScript,23
Groovy,CSS,19
Groovy,Go,33
Groovy,C,11
Groovy,Shell,70
Groovy,Swift,2
Groovy,Scala,21
Groovy,PowerShell,3
Groovy,Jupyter Notebook,1
Groovy,Rust,4
Groovy,Objective-C,1
Groovy,Kotlin,14
Groovy,DM,0
Groovy,R,0
Groovy,Vue,0
Groovy,Lua,1
Groovy,TeX,1
Groovy,Perl,4
Groovy,Makefile,2
Groovy,Julia,0
Groovy,Groovy,626
Groovy,Elixir,0
Groovy,CoffeeScript,2
Groovy,Haskell,0
Groovy,Clojure,0
Groovy,OCaml,0
Groovy,HCL,2
Groovy,Matlab,0
Groovy,Nix,0
Groovy,Vim script,0
Groovy,Erlang,1
Groovy,Dart,0
Groovy,CMake,1
Groovy,XSLT,5
Groovy,Emacs Lisp,0
Groovy,Visual Basic,1
Groovy,Arduino,0
Groovy,Smarty,7
Groovy,Puppet,3
Groovy,PLpgSQL,0
Groovy,D,0
Groovy,Assembly,0
Elixir,JavaScript,69
Elixir,Java,9
Elixir,Python,23
Elixir,HTML,30
Elixir,Ruby,48
Elixir,PHP,11
Elixir,C++,2
Elixir,C#,10
Elixir,TypeScript,14
Elixir,CSS,30
Elixir,Go,8
Elixir,C,7
Elixir,Shell,19
Elixir,Swift,2
Elixir,Scala,2
Elixir,PowerShell,1
Elixir,Jupyter Notebook,0
Elixir,Rust,4
Elixir,Objective-C,2
Elixir,Kotlin,2
Elixir,DM,0
Elixir,R,0
Elixir,Vue,1
Elixir,Lua,1
Elixir,TeX,0
Elixir,Perl,1
Elixir,Makefile,2
Elixir,Julia,0
Elixir,Groovy,0
Elixir,Elixir,588
Elixir,CoffeeScript,3
Elixir,Haskell,3
Elixir,Clojure,2
Elixir,OCaml,2
Elixir,HCL,1
Elixir,Matlab,0
Elixir,Nix,0
Elixir,Vim script,4
Elixir,Erlang,8
Elixir,Dart,0
Elixir,CMake,0
Elixir,XSLT,0
Elixir,Emacs Lisp,2
Elixir,Visual Basic,0
Elixir,Arduino,0
Elixir,Smarty,0
Elixir,Puppet,2
Elixir,PLpgSQL,0
Elixir,D,0
Elixir,Assembly,0
CoffeeScript,JavaScript,157
CoffeeScript,Java,21
CoffeeScript,Python,30
CoffeeScript,HTML,38
CoffeeScript,Ruby,36
CoffeeScript,PHP,13
CoffeeScript,C++,5
CoffeeScript,C#,7
CoffeeScript,TypeScript,33
CoffeeScript,CSS,28
CoffeeScript,Go,11
CoffeeScript,C,8
CoffeeScript,Shell,16
CoffeeScript,Swift,1
CoffeeScript,Scala,0
CoffeeScript,PowerShell,1
CoffeeScript,Jupyter Notebook,2
CoffeeScript,Rust,3
CoffeeScript,Objective-C,3
CoffeeScript,Kotlin,1
CoffeeScript,DM,0
CoffeeScript,R,1
CoffeeScript,Vue,1
CoffeeScript,Lua,2
CoffeeScript,TeX,1
CoffeeScript,Perl,0
CoffeeScript,Makefile,1
CoffeeScript,Julia,4
CoffeeScript,Groovy,2
CoffeeScript,Elixir,3
CoffeeScript,CoffeeScript,528
CoffeeScript,Haskell,0
CoffeeScript,Clojure,0
CoffeeScript,OCaml,0
CoffeeScript,HCL,0
CoffeeScript,Matlab,1
CoffeeScript,Nix,1
CoffeeScript,Vim script,2
CoffeeScript,Erlang,0
CoffeeScript,Dart,0
CoffeeScript,CMake,0
CoffeeScript,XSLT,0
CoffeeScript,Emacs Lisp,0
CoffeeScript,Visual Basic,0
CoffeeScript,Arduino,1
CoffeeScript,Smarty,1
CoffeeScript,Puppet,0
CoffeeScript,PLpgSQL,0
CoffeeScript,D,0
CoffeeScript,Assembly,0
Haskell,JavaScript,34
Haskell,Java,11
Haskell,Python,34
Haskell,HTML,34
Haskell,Ruby,12
Haskell,PHP,4
Haskell,C++,7
Haskell,C#,1
Haskell,TypeScript,4
Haskell,CSS,8
Haskell,Go,8
Haskell,C,19
Haskell,Shell,20
Haskell,Swift,3
Haskell,Scala,6
Haskell,PowerShell,0
Haskell,Jupyter Notebook,4
Haskell,Rust,5
Haskell,Objective-C,1
Haskell,Kotlin,0
Haskell,DM,0
Haskell,R,0
Haskell,Vue,0
Haskell,Lua,0
Haskell,TeX,5
Haskell,Perl,1
Haskell,Makefile,1
Haskell,Julia,0
Haskell,Groovy,0
Haskell,Elixir,3
Haskell,CoffeeScript,0
Haskell,Haskell,549
Haskell,Clojure,2
Haskell,OCaml,2
Haskell,HCL,1
Haskell,Matlab,0
Haskell,Nix,12
Haskell,Vim script,5
Haskell,Erlang,3
Haskell,Dart,0
Haskell,CMake,0
Haskell,XSLT,0
Haskell,Emacs Lisp,8
Haskell,Visual Basic,0
Haskell,Arduino,1
Haskell,Smarty,0
Haskell,Puppet,0
Haskell,PLpgSQL,1
Haskell,D,0
Haskell,Assembly,1
Clojure,JavaScript,33
Clojure,Java,20
Clojure,Python,16
Clojure,HTML,13
Clojure,Ruby,22
Clojure,PHP,1
Clojure,C++,2
Clojure,C#,1
Clojure,TypeScript,1
Clojure,CSS,6
Clojure,Go,6
Clojure,C,1
Clojure,Shell,10
Clojure,Swift,0
Clojure,Scala,17
Clojure,PowerShell,0
Clojure,Jupyter Notebook,0
Clojure,Rust,4
Clojure,Objective-C,3
Clojure,Kotlin,0
Clojure,DM,0
Clojure,R,0
Clojure,Vue,0
Clojure,Lua,0
Clojure,TeX,1
Clojure,Perl,1
Clojure,Makefile,2
Clojure,Julia,1
Clojure,Groovy,0
Clojure,Elixir,2
Clojure,CoffeeScript,0
Clojure,Haskell,2
Clojure,Clojure,407
Clojure,OCaml,1
Clojure,HCL,0
Clojure,Matlab,0
Clojure,Nix,0
Clojure,Vim script,0
Clojure,Erlang,2
Clojure,Dart,0
Clojure,CMake,0
Clojure,XSLT,0
Clojure,Emacs Lisp,7
Clojure,Visual Basic,0
Clojure,Arduino,0
Clojure,Smarty,0
Clojure,Puppet,4
Clojure,PLpgSQL,1
Clojure,D,0
Clojure,Assembly,0
OCaml,JavaScript,21
OCaml,Java,8
OCaml,Python,6
OCaml,HTML,8
OCaml,Ruby,6
OCaml,PHP,0
OCaml,C++,4
OCaml,C#,2
OCaml,TypeScript,1
OCaml,CSS,4
OCaml,Go,1
OCaml,C,12
OCaml,Shell,11
OCaml,Swift,0
OCaml,Scala,0
OCaml,PowerShell,0
OCaml,Jupyter Notebook,1
OCaml,Rust,3
OCaml,Objective-C,2
OCaml,Kotlin,1
OCaml,DM,0
OCaml,R,3
OCaml,Vue,0
OCaml,Lua,0
OCaml,TeX,4
OCaml,Perl,0
OCaml,Makefile,2
OCaml,Julia,0
OCaml,Groovy,0
OCaml,Elixir,2
OCaml,CoffeeScript,0
OCaml,Haskell,2
OCaml,Clojure,1
OCaml,OCaml,247
OCaml,HCL,0
OCaml,Matlab,0
OCaml,Nix,1
OCaml,Vim script,1
OCaml,Erlang,0
OCaml,Dart,0
OCaml,CMake,0
OCaml,XSLT,0
OCaml,Emacs Lisp,1
OCaml,Visual Basic,0
OCaml,Arduino,0
OCaml,Smarty,0
OCaml,Puppet,0
OCaml,PLpgSQL,0
OCaml,D,0
OCaml,Assembly,2
HCL,JavaScript,34
HCL,Java,11
HCL,Python,45
HCL,HTML,27
HCL,Ruby,34
HCL,PHP,6
HCL,C++,1
HCL,C#,2
HCL,TypeScript,3
HCL,CSS,13
HCL,Go,38
HCL,C,2
HCL,Shell,48
HCL,Swift,0
HCL,Scala,3
HCL,PowerShell,1
HCL,Jupyter Notebook,2
HCL,Rust,0
HCL,Objective-C,0
HCL,Kotlin,0
HCL,DM,0
HCL,R,1
HCL,Vue,0
HCL,Lua,0
HCL,TeX,0
HCL,Perl,0
HCL,Makefile,6
HCL,Julia,0
HCL,Groovy,2
HCL,Elixir,1
HCL,CoffeeScript,0
HCL,Haskell,1
HCL,Clojure,0
HCL,OCaml,0
HCL,HCL,312
HCL,Matlab,0
HCL,Nix,0
HCL,Vim script,0
HCL,Erlang,0
HCL,Dart,0
HCL,CMake,0
HCL,XSLT,0
HCL,Emacs Lisp,1
HCL,Visual Basic,0
HCL,Arduino,0
HCL,Smarty,6
HCL,Puppet,9
HCL,PLpgSQL,0
HCL,D,0
HCL,Assembly,0
Matlab,JavaScript,10
Matlab,Java,13
Matlab,Python,40
Matlab,HTML,16
Matlab,Ruby,0
Matlab,PHP,2
Matlab,C++,10
Matlab,C#,6
Matlab,TypeScript,0
Matlab,CSS,4
Matlab,Go,0
Matlab,C,4
Matlab,Shell,6
Matlab,Swift,0
Matlab,Scala,0
Matlab,PowerShell,0
Matlab,Jupyter Notebook,14
Matlab,Rust,0
Matlab,Objective-C,2
Matlab,Kotlin,0
Matlab,DM,0
Matlab,R,3
Matlab,Vue,0
Matlab,Lua,1
Matlab,TeX,4
Matlab,Perl,1
Matlab,Makefile,1
Matlab,Julia,0
Matlab,Groovy,0
Matlab,Elixir,0
Matlab,CoffeeScript,1
Matlab,Haskell,0
Matlab,Clojure,0
Matlab,OCaml,0
Matlab,HCL,0
Matlab,Matlab,490
Matlab,Nix,0
Matlab,Vim script,0
Matlab,Erlang,0
Matlab,Dart,0
Matlab,CMake,1
Matlab,XSLT,0
Matlab,Emacs Lisp,0
Matlab,Visual Basic,0
Matlab,Arduino,1
Matlab,Smarty,0
Matlab,Puppet,0
Matlab,PLpgSQL,0
Matlab,D,0
Matlab,Assembly,0
Nix,JavaScript,7
Nix,Java,4
Nix,Python,14
Nix,HTML,2
Nix,Ruby,2
Nix,PHP,2
Nix,C++,4
Nix,C#,0
Nix,TypeScript,0
Nix,CSS,1
Nix,Go,3
Nix,C,2
Nix,Shell,4
Nix,Swift,0
Nix,Scala,1
Nix,PowerShell,1
Nix,Jupyter Notebook,1
Nix,Rust,6
Nix,Objective-C,0
Nix,Kotlin,0
Nix,DM,0
Nix,R,0
Nix,Vue,0
Nix,Lua,1
Nix,TeX,2
Nix,Perl,1
Nix,Makefile,0
Nix,Julia,0
Nix,Groovy,0
Nix,Elixir,0
Nix,CoffeeScript,1
Nix,Haskell,12
Nix,Clojure,0
Nix,OCaml,1
Nix,HCL,0
Nix,Matlab,0
Nix,Nix,127
Nix,Vim script,1
Nix,Erlang,1
Nix,Dart,0
Nix,CMake,0
Nix,XSLT,0
Nix,Emacs Lisp,3
Nix,Visual Basic,0
Nix,Arduino,1
Nix,Smarty,0
Nix,Puppet,1
Nix,PLpgSQL,0
Nix,D,0
Nix,Assembly,0
Vim script,JavaScript,40
Vim script,Java,5
Vim script,Python,28
Vim script,HTML,19
Vim script,Ruby,27
Vim script,PHP,9
Vim script,C++,7
Vim script,C#,2
Vim script,TypeScript,10
Vim script,CSS,13
Vim script,Go,27
Vim script,C,16
Vim script,Shell,29
Vim script,Swift,3
Vim script,Scala,0
Vim script,PowerShell,1
Vim script,Jupyter Notebook,0
Vim script,Rust,2
Vim script,Objective-C,1
Vim script,Kotlin,0
Vim script,DM,0
Vim script,R,0
Vim script,Vue,2
Vim script,Lua,3
Vim script,TeX,2
Vim script,Perl,3
Vim script,Makefile,1
Vim script,Julia,0
Vim script,Groovy,0
Vim script,Elixir,4
Vim script,CoffeeScript,2
Vim script,Haskell,5
Vim script,Clojure,0
Vim script,OCaml,1
Vim script,HCL,0
Vim script,Matlab,0
Vim script,Nix,1
Vim script,Vim script,368
Vim script,Erlang,0
Vim script,Dart,1
Vim script,CMake,0
Vim script,XSLT,0
Vim script,Emacs Lisp,0
Vim script,Visual Basic,0
Vim script,Arduino,0
Vim script,Smarty,0
Vim script,Puppet,1
Vim script,PLpgSQL,0
Vim script,D,0
Vim script,Assembly,1
Erlang,JavaScript,17
Erlang,Java,6
Erlang,Python,16
Erlang,HTML,6
Erlang,Ruby,11
Erlang,PHP,2
Erlang,C++,5
Erlang,C#,2
Erlang,TypeScript,0
Erlang,CSS,1
Erlang,Go,3
Erlang,C,10
Erlang,Shell,12
Erlang,Swift,1
Erlang,Scala,2
Erlang,PowerShell,0
Erlang,Jupyter Notebook,0
Erlang,Rust,2
Erlang,Objective-C,1
Erlang,Kotlin,1
Erlang,DM,0
Erlang,R,0
Erlang,Vue,0
Erlang,Lua,0
Erlang,TeX,2
Erlang,Perl,1
Erlang,Makefile,3
Erlang,Julia,0
Erlang,Groovy,1
Erlang,Elixir,8
Erlang,CoffeeScript,0
Erlang,Haskell,3
Erlang,Clojure,2
Erlang,OCaml,0
Erlang,HCL,0
Erlang,Matlab,0
Erlang,Nix,1
Erlang,Vim script,0
Erlang,Erlang,220
Erlang,Dart,0
Erlang,CMake,0
Erlang,XSLT,1
Erlang,Emacs Lisp,0
Erlang,Visual Basic,0
Erlang,Arduino,0
Erlang,Smarty,0
Erlang,Puppet,0
Erlang,PLpgSQL,1
Erlang,D,1
Erlang,Assembly,1
Dart,JavaScript,10
Dart,Java,11
Dart,Python,4
Dart,HTML,7
Dart,Ruby,3
Dart,PHP,2
Dart,C++,18
Dart,C#,0
Dart,TypeScript,2
Dart,CSS,10
Dart,Go,1
Dart,C,1
Dart,Shell,2
Dart,Swift,0
Dart,Scala,1
Dart,PowerShell,0
Dart,Jupyter Notebook,0
Dart,Rust,1
Dart,Objective-C,2
Dart,Kotlin,0
Dart,DM,0
Dart,R,0
Dart,Vue,1
Dart,Lua,0
Dart,TeX,0
Dart,Perl,0
Dart,Makefile,0
Dart,Julia,0
Dart,Groovy,0
Dart,Elixir,0
Dart,CoffeeScript,0
Dart,Haskell,0
Dart,Clojure,0
Dart,OCaml,0
Dart,HCL,0
Dart,Matlab,0
Dart,Nix,0
Dart,Vim script,1
Dart,Erlang,0
Dart,Dart,129
Dart,CMake,0
Dart,XSLT,0
Dart,Emacs Lisp,0
Dart,Visual Basic,0
Dart,Arduino,0
Dart,Smarty,0
Dart,Puppet,0
Dart,PLpgSQL,0
Dart,D,0
Dart,Assembly,2
CMake,JavaScript,9
CMake,Java,9
CMake,Python,58
CMake,HTML,13
CMake,Ruby,6
CMake,PHP,2
CMake,C++,115
CMake,C#,1
CMake,TypeScript,2
CMake,CSS,9
CMake,Go,2
CMake,C,25
CMake,Shell,21
CMake,Swift,0
CMake,Scala,0
CMake,PowerShell,1
CMake,Jupyter Notebook,8
CMake,Rust,1
CMake,Objective-C,1
CMake,Kotlin,0
CMake,DM,0
CMake,R,1
CMake,Vue,0
CMake,Lua,0
CMake,TeX,4
CMake,Perl,0
CMake,Makefile,4
CMake,Julia,0
CMake,Groovy,1
CMake,Elixir,0
CMake,CoffeeScript,0
CMake,Haskell,0
CMake,Clojure,0
CMake,OCaml,0
CMake,HCL,0
CMake,Matlab,1
CMake,Nix,0
CMake,Vim script,0
CMake,Erlang,0
CMake,Dart,0
CMake,CMake,326
CMake,XSLT,1
CMake,Emacs Lisp,0
CMake,Visual Basic,2
CMake,Arduino,1
CMake,Smarty,0
CMake,Puppet,0
CMake,PLpgSQL,0
CMake,D,0
CMake,Assembly,0
XSLT,JavaScript,28
XSLT,Java,37
XSLT,Python,25
XSLT,HTML,24
XSLT,Ruby,13
XSLT,PHP,18
XSLT,C++,11
XSLT,C#,0
XSLT,TypeScript,3
XSLT,CSS,11
XSLT,Go,5
XSLT,C,6
XSLT,Shell,23
XSLT,Swift,1
XSLT,Scala,8
XSLT,PowerShell,0
XSLT,Jupyter Notebook,2
XSLT,Rust,3
XSLT,Objective-C,0
XSLT,Kotlin,2
XSLT,DM,0
XSLT,R,1
XSLT,Vue,0
XSLT,Lua,1
XSLT,TeX,2
XSLT,Perl,0
XSLT,Makefile,5
XSLT,Julia,0
XSLT,Groovy,5
XSLT,Elixir,0
XSLT,CoffeeScript,0
XSLT,Haskell,0
XSLT,Clojure,0
XSLT,OCaml,0
XSLT,HCL,0
XSLT,Matlab,0
XSLT,Nix,0
XSLT,Vim script,0
XSLT,Erlang,1
XSLT,Dart,0
XSLT,CMake,1
XSLT,XSLT,228
XSLT,Emacs Lisp,0
XSLT,Visual Basic,0
XSLT,Arduino,0
XSLT,Smarty,2
XSLT,Puppet,0
XSLT,PLpgSQL,0
XSLT,D,0
XSLT,Assembly,0
Emacs Lisp,JavaScript,13
Emacs Lisp,Java,4
Emacs Lisp,Python,23
Emacs Lisp,HTML,7
Emacs Lisp,Ruby,10
Emacs Lisp,PHP,0
Emacs Lisp,C++,8
Emacs Lisp,C#,0
Emacs Lisp,TypeScript,1
Emacs Lisp,CSS,6
Emacs Lisp,Go,9
Emacs Lisp,C,10
Emacs Lisp,Shell,6
Emacs Lisp,Swift,1
Emacs Lisp,Scala,3
Emacs Lisp,PowerShell,0
Emacs Lisp,Jupyter Notebook,1
Emacs Lisp,Rust,4
Emacs Lisp,Objective-C,1
Emacs Lisp,Kotlin,0
Emacs Lisp,DM,0
Emacs Lisp,R,3
Emacs Lisp,Vue,0
Emacs Lisp,Lua,0
Emacs Lisp,TeX,4
Emacs Lisp,Perl,1
Emacs Lisp,Makefile,1
Emacs Lisp,Julia,1
Emacs Lisp,Groovy,0
Emacs Lisp,Elixir,2
Emacs Lisp,CoffeeScript,0
Emacs Lisp,Haskell,8
Emacs Lisp,Clojure,7
Emacs Lisp,OCaml,1
Emacs Lisp,HCL,1
Emacs Lisp,Matlab,0
Emacs Lisp,Nix,3
Emacs Lisp,Vim script,0
Emacs Lisp,Erlang,0
Emacs Lisp,Dart,0
Emacs Lisp,CMake,0
Emacs Lisp,XSLT,0
Emacs Lisp,Emacs Lisp,286
Emacs Lisp,Visual Basic,0
Emacs Lisp,Arduino,0
Emacs Lisp,Smarty,0
Emacs Lisp,Puppet,0
Emacs Lisp,PLpgSQL,0
Emacs Lisp,D,1
Emacs Lisp,Assembly,3
Visual Basic,JavaScript,7
Visual Basic,Java,2
Visual Basic,Python,5
Visual Basic,HTML,5
Visual Basic,Ruby,3
Visual Basic,PHP,3
Visual Basic,C++,4
Visual Basic,C#,11
Visual Basic,TypeScript,2
Visual Basic,CSS,1
Visual Basic,Go,1
Visual Basic,C,0
Visual Basic,Shell,4
Visual Basic,Swift,0
Visual Basic,Scala,0
Visual Basic,PowerShell,3
Visual Basic,Jupyter Notebook,0
Visual Basic,Rust,0
Visual Basic,Objective-C,0
Visual Basic,Kotlin,0
Visual Basic,DM,0
Visual Basic,R,0
Visual Basic,Vue,0
Visual Basic,Lua,0
Visual Basic,TeX,0
Visual Basic,Perl,0
Visual Basic,Makefile,0
Visual Basic,Julia,0
Visual Basic,Groovy,1
Visual Basic,Elixir,0
Visual Basic,CoffeeScript,0
Visual Basic,Haskell,0
Visual Basic,Clojure,0
Visual Basic,OCaml,0
Visual Basic,HCL,0
Visual Basic,Matlab,0
Visual Basic,Nix,0
Visual Basic,Vim script,0
Visual Basic,Erlang,0
Visual Basic,Dart,0
Visual Basic,CMake,2
Visual Basic,XSLT,0
Visual Basic,Emacs Lisp,0
Visual Basic,Visual Basic,173
Visual Basic,Arduino,0
Visual Basic,Smarty,0
Visual Basic,Puppet,0
Visual Basic,PLpgSQL,1
Visual Basic,D,0
Visual Basic,Assembly,0
Arduino,JavaScript,15
Arduino,Java,21
Arduino,Python,20
Arduino,HTML,11
Arduino,Ruby,6
Arduino,PHP,1
Arduino,C++,27
Arduino,C#,2
Arduino,TypeScript,3
Arduino,CSS,2
Arduino,Go,0
Arduino,C,13
Arduino,Shell,4
Arduino,Swift,2
Arduino,Scala,0
Arduino,PowerShell,0
Arduino,Jupyter Notebook,2
Arduino,Rust,1
Arduino,Objective-C,1
Arduino,Kotlin,0
Arduino,DM,0
Arduino,R,0
Arduino,Vue,0
Arduino,Lua,0
Arduino,TeX,2
Arduino,Perl,0
Arduino,Makefile,2
Arduino,Julia,0
Arduino,Groovy,0
Arduino,Elixir,0
Arduino,CoffeeScript,1
Arduino,Haskell,1
Arduino,Clojure,0
Arduino,OCaml,0
Arduino,HCL,0
Arduino,Matlab,1
Arduino,Nix,1
Arduino,Vim script,0
Arduino,Erlang,0
Arduino,Dart,0
Arduino,CMake,1
Arduino,XSLT,0
Arduino,Emacs Lisp,0
Arduino,Visual Basic,0
Arduino,Arduino,395
Arduino,Smarty,0
Arduino,Puppet,0
Arduino,PLpgSQL,0
Arduino,D,0
Arduino,Assembly,1
Smarty,JavaScript,18
Smarty,Java,10
Smarty,Python,31
Smarty,HTML,13
Smarty,Ruby,9
Smarty,PHP,7
Smarty,C++,1
Smarty,C#,1
Smarty,TypeScript,5
Smarty,CSS,7
Smarty,Go,37
Smarty,C,1
Smarty,Shell,38
Smarty,Swift,0
Smarty,Scala,5
Smarty,PowerShell,0
Smarty,Jupyter Notebook,0
Smarty,Rust,0
Smarty,Objective-C,0
Smarty,Kotlin,0
Smarty,DM,0
Smarty,R,0
Smarty,Vue,0
Smarty,Lua,0
Smarty,TeX,0
Smarty,Perl,2
Smarty,Makefile,7
Smarty,Julia,0
Smarty,Groovy,7
Smarty,Elixir,0
Smarty,CoffeeScript,1
Smarty,Haskell,0
Smarty,Clojure,0
Smarty,OCaml,0
Smarty,HCL,6
Smarty,Matlab,0
Smarty,Nix,0
Smarty,Vim script,0
Smarty,Erlang,0
Smarty,Dart,0
Smarty,CMake,0
Smarty,XSLT,2
Smarty,Emacs Lisp,0
Smarty,Visual Basic,0
Smarty,Arduino,0
Smarty,Smarty,176
Smarty,Puppet,0
Smarty,PLpgSQL,0
Smarty,D,0
Smarty,Assembly,0
Puppet,JavaScript,20
Puppet,Java,6
Puppet,Python,39
Puppet,HTML,29
Puppet,Ruby,82
Puppet,PHP,10
Puppet,C++,1
Puppet,C#,0
Puppet,TypeScript,0
Puppet,CSS,23
Puppet,Go,7
Puppet,C,2
Puppet,Shell,26
Puppet,Swift,0
Puppet,Scala,1
Puppet,PowerShell,2
Puppet,Jupyter Notebook,0
Puppet,Rust,1
Puppet,Objective-C,0
Puppet,Kotlin,0
Puppet,DM,0
Puppet,R,0
Puppet,Vue,1
Puppet,Lua,0
Puppet,TeX,0
Puppet,Perl,2
Puppet,Makefile,0
Puppet,Julia,0
Puppet,Groovy,3
Puppet,Elixir,2
Puppet,CoffeeScript,0
Puppet,Haskell,0
Puppet,Clojure,4
Puppet,OCaml,0
Puppet,HCL,9
Puppet,Matlab,0
Puppet,Nix,1
Puppet,Vim script,1
Puppet,Erlang,0
Puppet,Dart,0
Puppet,CMake,0
Puppet,XSLT,0
Puppet,Emacs Lisp,0
Puppet,Visual Basic,0
Puppet,Arduino,0
Puppet,Smarty,0
Puppet,Puppet,222
Puppet,PLpgSQL,0
Puppet,D,0
Puppet,Assembly,0
PLpgSQL,JavaScript,46
PLpgSQL,Java,22
PLpgSQL,Python,29
PLpgSQL,HTML,14
PLpgSQL,Ruby,7
PLpgSQL,PHP,6
PLpgSQL,C++,5
PLpgSQL,C#,3
PLpgSQL,TypeScript,3
PLpgSQL,CSS,7
PLpgSQL,Go,3
PLpgSQL,C,6
PLpgSQL,Shell,7
PLpgSQL,Swift,0
PLpgSQL,Scala,2
PLpgSQL,PowerShell,0
PLpgSQL,Jupyter Notebook,1
PLpgSQL,Rust,0
PLpgSQL,Objective-C,0
PLpgSQL,Kotlin,3
PLpgSQL,DM,0
PLpgSQL,R,1
PLpgSQL,Vue,1
PLpgSQL,Lua,1
PLpgSQL,TeX,0
PLpgSQL,Perl,3
PLpgSQL,Makefile,2
PLpgSQL,Julia,0
PLpgSQL,Groovy,0
PLpgSQL,Elixir,0
PLpgSQL,CoffeeScript,0
PLpgSQL,Haskell,1
PLpgSQL,Clojure,1
PLpgSQL,OCaml,0
PLpgSQL,HCL,0
PLpgSQL,Matlab,0
PLpgSQL,Nix,0
PLpgSQL,Vim script,0
PLpgSQL,Erlang,1
PLpgSQL,Dart,0
PLpgSQL,CMake,0
PLpgSQL,XSLT,0
PLpgSQL,Emacs Lisp,0
PLpgSQL,Visual Basic,1
PLpgSQL,Arduino,0
PLpgSQL,Smarty,0
PLpgSQL,Puppet,0
PLpgSQL,PLpgSQL,183
PLpgSQL,D,0
PLpgSQL,Assembly,0
D,JavaScript,1
D,Java,2
D,Python,6
D,HTML,4
D,Ruby,3
D,PHP,0
D,C++,4
D,C#,2
D,TypeScript,1
D,CSS,7
D,Go,2
D,C,3
D,Shell,9
D,Swift,0
D,Scala,0
D,PowerShell,0
D,Jupyter Notebook,0
D,Rust,0
D,Objective-C,0
D,Kotlin,1
D,DM,0
D,R,0
D,Vue,0
D,Lua,0
D,TeX,0
D,Perl,0
D,Makefile,1
D,Julia,0
D,Groovy,0
D,Elixir,0
D,CoffeeScript,0
D,Haskell,0
D,Clojure,0
D,OCaml,0
D,HCL,0
D,Matlab,0
D,Nix,0
D,Vim script,0
D,Erlang,1
D,Dart,0
D,CMake,0
D,XSLT,0
D,Emacs Lisp,1
D,Visual Basic,0
D,Arduino,0
D,Smarty,0
D,Puppet,0
D,PLpgSQL,0
D,D,102
D,Assembly,1
