language1,language2,common_actors
Makefile,TypeScript,11
Makefile,C,121
Makefile,Shell,127
Makefile,Swift,3
Makefile,Scala,9
Makefile,PowerShell,0
Makefile,Rust,10
Makefile,Jupyter Notebook,6
Makefile,Objective-C,3
Makefile,DM,0
Makefile,Kotlin,0
Makefile,R,1
Makefile,Elixir,1
Makefile,Perl,15
Makefile,Lua,4
Makefile,Makefile,916
Makefile,Vue,0
Makefile,Groovy,6
Makefile,TeX,6
Makefile,Haskell,4
Makefile,CoffeeScript,0
Makefile,Clojure,2
Makefile,Julia,0
Makefile,Vim script,6
Makefile,HCL,8
Makefile,OCaml,2
Makefile,XSLT,3
Makefile,Matlab,1
Makefile,CMake,3
Makefile,Dart,0
Makefile,Nix,2
Makefile,Emacs Lisp,2
Makefile,Arduino,1
Makefile,Puppet,1
Makefile,Erlang,5
Makefile,Smarty,4
Makefile,PLpgSQL,3
Makefile,Visual Basic,0
Makefile,F#,0
Makefile,Batchfile,4
Vue,JavaScript,210
Vue,Python,28
Vue,Java,14
Vue,HTML,42
Vue,Ruby,18
Vue,PHP,30
Vue,C++,5
Vue,C#,5
Vue,CSS,27
Vue,Go,14
Vue,TypeScript,21
Vue,C,3
Vue,Shell,8
Vue,Swift,0
Vue,Scala,2
Vue,PowerShell,0
Vue,Rust,3
Vue,Jupyter Notebook,1
Vue,Objective-C,1
Vue,DM,0
Vue,Kotlin,1
Vue,R,2
Vue,Elixir,1
Vue,Perl,0
Vue,Lua,0
Vue,Makefile,0
Vue,Vue,638
Vue,Groovy,0
Vue,TeX,2
Vue,Haskell,0
Vue,CoffeeScript,2
Vue,Clojure,0
Vue,Julia,0
Vue,Vim script,2
Vue,HCL,0
Vue,OCaml,0
Vue,XSLT,0
Vue,Matlab,0
Vue,CMake,0
Vue,Dart,1
Vue,Nix,0
Vue,Emacs Lisp,0
Vue,Arduino,0
Vue,Puppet,0
Vue,Erlang,0
Vue,Smarty,2
Vue,PLpgSQL,0
Vue,Visual Basic,0
Vue,F#,0
Vue,Batchfile,1
Groovy,JavaScript,74
Groovy,Python,58
Groovy,Java,138
Groovy,HTML,42
Groovy,Ruby,21
Groovy,PHP,3
Groovy,C++,5
Groovy,C#,8
Groovy,CSS,15
Groovy,Go,32
Groovy,TypeScript,19
Groovy,C,5
Groovy,Shell,80
Groovy,Swift,0
Groovy,Scala,21
Groovy,PowerShell,2
Groovy,Rust,2
Groovy,Jupyter Notebook,2
Groovy,Objective-C,2
Groovy,DM,0
Groovy,Kotlin,10
Groovy,R,3
Groovy,Elixir,0
Groovy,Perl,2
Groovy,Lua,1
Groovy,Makefile,6
Groovy,Vue,0
Groovy,Groovy,587
Groovy,TeX,2
Groovy,Haskell,0
Groovy,CoffeeScript,1
Groovy,Clojure,0
Groovy,Julia,0
Groovy,Vim script,0
Groovy,HCL,5
Groovy,OCaml,0
Groovy,XSLT,0
Groovy,Matlab,0
Groovy,CMake,2
Groovy,Dart,0
Groovy,Nix,0
Groovy,Emacs Lisp,0
Groovy,Arduino,0
Groovy,Puppet,3
Groovy,Erlang,1
Groovy,Smarty,13
Groovy,PLpgSQL,0
Groovy,Visual Basic,0
Groovy,F#,0
Groovy,Batchfile,1
TeX,JavaScript,41
TeX,Python,105
TeX,Java,32
TeX,HTML,56
TeX,Ruby,10
TeX,PHP,13
TeX,C++,31
TeX,C#,12
TeX,CSS,23
TeX,Go,13
TeX,TypeScript,5
TeX,C,39
TeX,Shell,23
TeX,Swift,0
TeX,Scala,11
TeX,PowerShell,0
TeX,Rust,2
TeX,Jupyter Notebook,21
TeX,Objective-C,0
TeX,DM,0
TeX,Kotlin,0
TeX,R,19
TeX,Elixir,0
TeX,Perl,2
TeX,Lua,1
TeX,Makefile,6
TeX,Vue,2
TeX,Groovy,2
TeX,TeX,848
TeX,Haskell,10
TeX,CoffeeScript,3
TeX,Clojure,2
TeX,Julia,1
TeX,Vim script,3
TeX,HCL,0
TeX,OCaml,1
TeX,XSLT,2
TeX,Matlab,3
TeX,CMake,3
TeX,Dart,0
TeX,Nix,0
TeX,Emacs Lisp,3
TeX,Arduino,3
TeX,Puppet,0
TeX,Erlang,1
TeX,Smarty,0
TeX,PLpgSQL,0
TeX,Visual Basic,0
TeX,F#,2
TeX,Batchfile,0
Haskell,JavaScript,48
Haskell,Python,34
Haskell,Java,19
Haskell,HTML,25
Haskell,Ruby,21
Haskell,PHP,11
Haskell,C++,16
Haskell,C#,4
Haskell,CSS,7
Haskell,Go,11
Haskell,TypeScript,6
Haskell,C,12
Haskell,Shell,15
Haskell,Swift,1
Haskell,Scala,11
Haskell,PowerShell,1
Haskell,Rust,7
Haskell,Jupyter Notebook,5
Haskell,Objective-C,1
Haskell,DM,0
Haskell,Kotlin,2
Haskell,R,0
Haskell,Elixir,1
Haskell,Perl,6
Haskell,Lua,1
Haskell,Makefile,4
Haskell,Vue,0
Haskell,Groovy,0
Haskell,TeX,10
Haskell,Haskell,569
Haskell,CoffeeScript,3
Haskell,Clojure,4
Haskell,Julia,1
Haskell,Vim script,3
Haskell,HCL,2
Haskell,OCaml,2
Haskell,XSLT,0
Haskell,Matlab,0
Haskell,CMake,0
Haskell,Dart,1
Haskell,Nix,14
Haskell,Emacs Lisp,5
Haskell,Arduino,0
Haskell,Puppet,0
Haskell,Erlang,1
Haskell,Smarty,0
Haskell,PLpgSQL,0
Haskell,Visual Basic,1
Haskell,F#,1
Haskell,Batchfile,0
CoffeeScript,JavaScript,171
CoffeeScript,Python,39
CoffeeScript,Java,21
CoffeeScript,HTML,64
CoffeeScript,Ruby,51
CoffeeScript,PHP,15
CoffeeScript,C++,9
CoffeeScript,C#,6
CoffeeScript,CSS,32
CoffeeScript,Go,22
CoffeeScript,TypeScript,31
CoffeeScript,C,8
CoffeeScript,Shell,32
CoffeeScript,Swift,1
CoffeeScript,Scala,3
CoffeeScript,PowerShell,1
CoffeeScript,Rust,6
CoffeeScript,Jupyter Notebook,1
CoffeeScript,Objective-C,4
CoffeeScript,DM,0
CoffeeScript,Kotlin,0
CoffeeScript,R,0
CoffeeScript,Elixir,3
CoffeeScript,Perl,2
CoffeeScript,Lua,0
CoffeeScript,Makefile,0
CoffeeScript,Vue,2
CoffeeScript,Groovy,1
CoffeeScript,TeX,3
CoffeeScript,Haskell,3
CoffeeScript,CoffeeScript,596
CoffeeScript,Clojure,1
CoffeeScript,Julia,1
CoffeeScript,Vim script,4
CoffeeScript,HCL,1
CoffeeScript,OCaml,2
CoffeeScript,XSLT,0
CoffeeScript,Matlab,1
CoffeeScript,CMake,0
CoffeeScript,Dart,2
CoffeeScript,Nix,0
CoffeeScript,Emacs Lisp,0
CoffeeScript,Arduino,3
CoffeeScript,Puppet,0
CoffeeScript,Erlang,2
CoffeeScript,Smarty,1
CoffeeScript,PLpgSQL,0
CoffeeScript,Visual Basic,1
CoffeeScript,F#,0
CoffeeScript,Batchfile,2
Clojure,JavaScript,50
Clojure,Python,25
Clojure,Java,34
Clojure,HTML,20
Clojure,Ruby,21
Clojure,PHP,1
Clojure,C++,5
Clojure,C#,1
Clojure,CSS,11
Clojure,Go,10
Clojure,TypeScript,1
Clojure,C,5
Clojure,Shell,22
Clojure,Swift,1
Clojure,Scala,9
Clojure,PowerShell,0
Clojure,Rust,5
Clojure,Jupyter Notebook,0
Clojure,Objective-C,0
Clojure,DM,0
Clojure,Kotlin,1
Clojure,R,0
Clojure,Elixir,5
Clojure,Perl,2
Clojure,Lua,0
Clojure,Makefile,2
Clojure,Vue,0
Clojure,Groovy,0
Clojure,TeX,2
Clojure,Haskell,4
Clojure,CoffeeScript,1
Clojure,Clojure,488
Clojure,Julia,0
Clojure,Vim script,1
Clojure,HCL,1
Clojure,OCaml,1
Clojure,XSLT,0
Clojure,Matlab,0
Clojure,CMake,0
Clojure,Dart,0
Clojure,Nix,1
Clojure,Emacs Lisp,9
Clojure,Arduino,0
Clojure,Puppet,0
Clojure,Erlang,4
Clojure,Smarty,0
Clojure,PLpgSQL,0
Clojure,Visual Basic,0
Clojure,F#,1
Clojure,Batchfile,0
Julia,JavaScript,7
Julia,Python,20
Julia,Java,1
Julia,HTML,8
Julia,Ruby,3
Julia,PHP,2
Julia,C++,10
Julia,C#,0
Julia,CSS,2
Julia,Go,1
Julia,TypeScript,3
Julia,C,10
Julia,Shell,8
Julia,Swift,0
Julia,Scala,1
Julia,PowerShell,1
Julia,Rust,3
Julia,Jupyter Notebook,14
Julia,Objective-C,0
Julia,DM,0
Julia,Kotlin,0
Julia,R,2
Julia,Elixir,0
Julia,Perl,1
Julia,Lua,0
Julia,Makefile,0
Julia,Vue,0
Julia,Groovy,0
Julia,TeX,1
Julia,Haskell,1
Julia,CoffeeScript,1
Julia,Clojure,0
Julia,Julia,275
Julia,Vim script,2
Julia,HCL,0
Julia,OCaml,1
Julia,XSLT,0
Julia,Matlab,4
Julia,CMake,1
Julia,Dart,1
Julia,Nix,0
Julia,Emacs Lisp,1
Julia,Arduino,0
Julia,Puppet,0
Julia,Erlang,1
Julia,Smarty,0
Julia,PLpgSQL,0
Julia,Visual Basic,1
Julia,F#,0
Julia,Batchfile,0
Vim script,JavaScript,56
Vim script,Python,45
Vim script,Java,6
Vim script,HTML,24
Vim script,Ruby,26
Vim script,PHP,12
Vim script,C++,14
Vim script,C#,5
Vim script,CSS,18
Vim script,Go,27
Vim script,TypeScript,8
Vim script,C,15
Vim script,Shell,36
Vim script,Swift,2
Vim script,Scala,5
Vim script,PowerShell,2
Vim script,Rust,6
Vim script,Jupyter Notebook,1
Vim script,Objective-C,2
Vim script,DM,0
Vim script,Kotlin,0
Vim script,R,1
Vim script,Elixir,7
Vim script,Perl,8
Vim script,Lua,1
Vim script,Makefile,6
Vim script,Vue,2
Vim script,Groovy,0
Vim script,TeX,3
Vim script,Haskell,3
Vim script,CoffeeScript,4
Vim script,Clojure,1
Vim script,Julia,2
Vim script,Vim script,509
Vim script,HCL,0
Vim script,OCaml,3
Vim script,XSLT,2
Vim script,Matlab,0
Vim script,CMake,1
Vim script,Dart,3
Vim script,Nix,0
Vim script,Emacs Lisp,2
Vim script,Arduino,0
Vim script,Puppet,1
Vim script,Erlang,1
Vim script,Smarty,1
Vim script,PLpgSQL,0
Vim script,Visual Basic,1
Vim script,F#,0
Vim script,Batchfile,3
HCL,JavaScript,41
HCL,Python,43
HCL,Java,8
HCL,HTML,16
HCL,Ruby,38
HCL,PHP,3
HCL,C++,2
HCL,C#,1
HCL,CSS,20
HCL,Go,38
HCL,TypeScript,3
HCL,C,3
HCL,Shell,63
HCL,Swift,0
HCL,Scala,6
HCL,PowerShell,2
HCL,Rust,1
HCL,Jupyter Notebook,1
HCL,Objective-C,1
HCL,DM,0
HCL,Kotlin,1
HCL,R,2
HCL,Elixir,0
HCL,Perl,0
HCL,Lua,0
HCL,Makefile,8
HCL,Vue,0
HCL,Groovy,5
HCL,TeX,0
HCL,Haskell,2
HCL,CoffeeScript,1
HCL,Clojure,1
HCL,Julia,0
HCL,Vim script,0
HCL,HCL,329
HCL,OCaml,0
HCL,XSLT,0
HCL,Matlab,0
HCL,CMake,0
HCL,Dart,0
HCL,Nix,0
HCL,Emacs Lisp,0
HCL,Arduino,0
HCL,Puppet,11
HCL,Erlang,0
HCL,Smarty,4
HCL,PLpgSQL,0
HCL,Visual Basic,0
HCL,F#,0
HCL,Batchfile,0
OCaml,JavaScript,29
OCaml,Python,11
OCaml,Java,8
OCaml,HTML,11
OCaml,Ruby,2
OCaml,PHP,1
OCaml,C++,8
OCaml,C#,3
OCaml,CSS,1
OCaml,Go,0
OCaml,TypeScript,4
OCaml,C,5
OCaml,Shell,7
OCaml,Swift,0
OCaml,Scala,1
OCaml,PowerShell,0
OCaml,Rust,4
OCaml,Jupyter Notebook,2
OCaml,Objective-C,1
OCaml,DM,0
OCaml,Kotlin,0
OCaml,R,0
OCaml,Elixir,1
OCaml,Perl,0
OCaml,Lua,1
OCaml,Makefile,2
OCaml,Vue,0
OCaml,Groovy,0
OCaml,TeX,1
OCaml,Haskell,2
OCaml,CoffeeScript,2
OCaml,Clojure,1
OCaml,Julia,1
OCaml,Vim script,3
OCaml,HCL,0
OCaml,OCaml,218
OCaml,XSLT,0
OCaml,Matlab,0
OCaml,CMake,1
OCaml,Dart,0
OCaml,Nix,0
OCaml,Emacs Lisp,2
OCaml,Arduino,0
OCaml,Puppet,0
OCaml,Erlang,1
OCaml,Smarty,0
OCaml,PLpgSQL,0
OCaml,Visual Basic,0
OCaml,F#,0
OCaml,Batchfile,0
XSLT,JavaScript,35
XSLT,Python,22
XSLT,Java,51
XSLT,HTML,17
XSLT,Ruby,13
XSLT,PHP,16
XSLT,C++,6
XSLT,C#,1
XSLT,CSS,9
XSLT,Go,5
XSLT,TypeScript,4
XSLT,C,6
XSLT,Shell,20
XSLT,Swift,2
XSLT,Scala,8
XSLT,PowerShell,0
XSLT,Rust,1
XSLT,Jupyter Notebook,1
XSLT,Objective-C,3
XSLT,DM,0
XSLT,Kotlin,1
XSLT,R,0
XSLT,Elixir,0
XSLT,Perl,3
XSLT,Lua,0
XSLT,Makefile,3
XSLT,Vue,0
XSLT,Groovy,0
XSLT,TeX,2
XSLT,Haskell,0
XSLT,CoffeeScript,0
XSLT,Clojure,0
XSLT,Julia,0
XSLT,Vim script,2
XSLT,HCL,0
XSLT,OCaml,0
XSLT,XSLT,272
XSLT,Matlab,1
XSLT,CMake,3
XSLT,Dart,0
XSLT,Nix,0
XSLT,Emacs Lisp,1
XSLT,Arduino,0
XSLT,Puppet,0
XSLT,Erlang,1
XSLT,Smarty,1
XSLT,PLpgSQL,0
XSLT,Visual Basic,0
XSLT,F#,0
XSLT,Batchfile,0
Matlab,JavaScript,10
Matlab,Python,47
Matlab,Java,19
Matlab,HTML,12
Matlab,Ruby,4
Matlab,PHP,4
Matlab,C++,15
Matlab,C#,2
Matlab,CSS,4
Matlab,Go,0
Matlab,TypeScript,0
Matlab,C,12
Matlab,Shell,2
Matlab,Swift,0
Matlab,Scala,2
Matlab,PowerShell,0
Matlab,Rust,1
Matlab,Jupyter Notebook,16
Matlab,Objective-C,1
Matlab,DM,0
Matlab,Kotlin,1
Matlab,R,0
Matlab,Elixir,0
Matlab,Perl,0
Matlab,Lua,0
Matlab,Makefile,1
Matlab,Vue,0
Matlab,Groovy,0
Matlab,TeX,3
Matlab,Haskell,0
Matlab,CoffeeScript,1
Matlab,Clojure,0
Matlab,Julia,4
Matlab,Vim script,0
Matlab,HCL,0
Matlab,OCaml,0
Matlab,XSLT,1
Matlab,Matlab,446
Matlab,CMake,1
Matlab,Dart,0
Matlab,Nix,0
Matlab,Emacs Lisp,0
Matlab,Arduino,1
Matlab,Puppet,0
Matlab,Erlang,0
Matlab,Smarty,0
Matlab,PLpgSQL,0
Matlab,Visual Basic,0
Matlab,F#,0
Matlab,Batchfile,0
CMake,JavaScript,21
CMake,Python,85
CMake,Java,8
CMake,HTML,16
CMake,Ruby,7
CMake,PHP,4
CMake,C++,120
CMake,C#,4
CMake,CSS,8
CMake,Go,3
CMake,TypeScript,1
CMake,C,23
CMake,Shell,31
CMake,Swift,1
CMake,Scala,0
CMake,PowerShell,1
CMake,Rust,0
CMake,Jupyter Notebook,11
CMake,Objective-C,2
CMake,DM,0
CMake,Kotlin,2
CMake,R,0
CMake,Elixir,0
CMake,Perl,1
CMake,Lua,3
CMake,Makefile,3
CMake,Vue,0
CMake,Groovy,2
CMake,TeX,3
CMake,Haskell,0
CMake,CoffeeScript,0
CMake,Clojure,0
CMake,Julia,1
CMake,Vim script,1
CMake,HCL,0
CMake,OCaml,1
CMake,XSLT,3
CMake,Matlab,1
CMake,CMake,385
CMake,Dart,0
CMake,Nix,0
CMake,Emacs Lisp,1
CMake,Arduino,1
CMake,Puppet,0
CMake,Erlang,1
CMake,Smarty,0
CMake,PLpgSQL,0
CMake,Visual Basic,1
CMake,F#,0
CMake,Batchfile,0
Dart,JavaScript,16
Dart,Python,12
Dart,Java,15
Dart,HTML,10
Dart,Ruby,5
Dart,PHP,2
Dart,C++,18
Dart,C#,0
Dart,CSS,13
Dart,Go,4
Dart,TypeScript,1
Dart,C,2
Dart,Shell,3
Dart,Swift,0
Dart,Scala,2
Dart,PowerShell,2
Dart,Rust,2
Dart,Jupyter Notebook,0
Dart,Objective-C,0
Dart,DM,0
Dart,Kotlin,1
Dart,R,0
Dart,Elixir,0
Dart,Perl,1
Dart,Lua,0
Dart,Makefile,0
Dart,Vue,1
Dart,Groovy,0
Dart,TeX,0
Dart,Haskell,1
Dart,CoffeeScript,2
Dart,Clojure,0
Dart,Julia,1
Dart,Vim script,3
Dart,HCL,0
Dart,OCaml,0
Dart,XSLT,0
Dart,Matlab,0
Dart,CMake,0
Dart,Dart,163
Dart,Nix,0
Dart,Emacs Lisp,0
Dart,Arduino,0
Dart,Puppet,0
Dart,Erlang,1
Dart,Smarty,0
Dart,PLpgSQL,0
Dart,Visual Basic,1
Dart,F#,0
Dart,Batchfile,0
Nix,JavaScript,11
Nix,Python,8
Nix,Java,1
Nix,HTML,0
Nix,Ruby,0
Nix,PHP,2
Nix,C++,8
Nix,C#,0
Nix,CSS,2
Nix,Go,4
Nix,TypeScript,1
Nix,C,3
Nix,Shell,9
Nix,Swift,0
Nix,Scala,1
Nix,PowerShell,0
Nix,Rust,7
Nix,Jupyter Notebook,1
Nix,Objective-C,0
Nix,DM,0
Nix,Kotlin,1
Nix,R,0
Nix,Elixir,0
Nix,Perl,2
Nix,Lua,1
Nix,Makefile,2
Nix,Vue,0
Nix,Groovy,0
Nix,TeX,0
Nix,Haskell,14
Nix,CoffeeScript,0
Nix,Clojure,1
Nix,Julia,0
Nix,Vim script,0
Nix,HCL,0
Nix,OCaml,0
Nix,XSLT,0
Nix,Matlab,0
Nix,CMake,0
Nix,Dart,0
Nix,Nix,123
Nix,Emacs Lisp,4
Nix,Arduino,0
Nix,Puppet,1
Nix,Erlang,1
Nix,Smarty,0
Nix,PLpgSQL,0
Nix,Visual Basic,0
Nix,F#,0
Nix,Batchfile,0
Emacs Lisp,JavaScript,20
Emacs Lisp,Python,29
Emacs Lisp,Java,7
Emacs Lisp,HTML,9
Emacs Lisp,Ruby,14
Emacs Lisp,PHP,2
Emacs Lisp,C++,10
Emacs Lisp,C#,1
Emacs Lisp,CSS,7
Emacs Lisp,Go,7
Emacs Lisp,TypeScript,4
Emacs Lisp,C,8
Emacs Lisp,Shell,13
Emacs Lisp,Swift,2
Emacs Lisp,Scala,2
Emacs Lisp,PowerShell,0
Emacs Lisp,Rust,7
Emacs Lisp,Jupyter Notebook,1
Emacs Lisp,Objective-C,2
Emacs Lisp,DM,0
Emacs Lisp,Kotlin,1
Emacs Lisp,R,2
Emacs Lisp,Elixir,0
Emacs Lisp,Perl,4
Emacs Lisp,Lua,1
Emacs Lisp,Makefile,2
Emacs Lisp,Vue,0
Emacs Lisp,Groovy,0
Emacs Lisp,TeX,3
Emacs Lisp,Haskell,5
Emacs Lisp,CoffeeScript,0
Emacs Lisp,Clojure,9
Emacs Lisp,Julia,1
Emacs Lisp,Vim script,2
Emacs Lisp,HCL,0
Emacs Lisp,OCaml,2
Emacs Lisp,XSLT,1
Emacs Lisp,Matlab,0
Emacs Lisp,CMake,1
Emacs Lisp,Dart,0
Emacs Lisp,Nix,4
Emacs Lisp,Emacs Lisp,304
Emacs Lisp,Arduino,0
Emacs Lisp,Puppet,0
Emacs Lisp,Erlang,1
Emacs Lisp,Smarty,0
Emacs Lisp,PLpgSQL,0
Emacs Lisp,Visual Basic,0
Emacs Lisp,F#,0
Emacs Lisp,Batchfile,2
Arduino,JavaScript,29
Arduino,Python,30
Arduino,Java,15
Arduino,HTML,24
Arduino,Ruby,5
Arduino,PHP,2
Arduino,C++,27
Arduino,C#,6
Arduino,CSS,6
Arduino,Go,3
Arduino,TypeScript,4
Arduino,C,11
Arduino,Shell,10
Arduino,Swift,0
Arduino,Scala,0
Arduino,PowerShell,0
Arduino,Rust,1
Arduino,Jupyter Notebook,2
Arduino,Objective-C,0
Arduino,DM,0
Arduino,Kotlin,0
Arduino,R,0
Arduino,Elixir,1
Arduino,Perl,0
Arduino,Lua,1
Arduino,Makefile,1
Arduino,Vue,0
Arduino,Groovy,0
Arduino,TeX,3
Arduino,Haskell,0
Arduino,CoffeeScript,3
Arduino,Clojure,0
Arduino,Julia,0
Arduino,Vim script,0
Arduino,HCL,0
Arduino,OCaml,0
Arduino,XSLT,0
Arduino,Matlab,1
Arduino,CMake,1
Arduino,Dart,0
Arduino,Nix,0
Arduino,Emacs Lisp,0
Arduino,Arduino,405
Arduino,Puppet,0
Arduino,Erlang,0
Arduino,Smarty,0
Arduino,PLpgSQL,0
Arduino,Visual Basic,2
Arduino,F#,0
Arduino,Batchfile,0
Puppet,JavaScript,21
Puppet,Python,32
Puppet,Java,9
Puppet,HTML,36
Puppet,Ruby,77
Puppet,PHP,8
Puppet,C++,1
Puppet,C#,0
Puppet,CSS,26
Puppet,Go,4
Puppet,TypeScript,1
Puppet,C,2
Puppet,Shell,22
Puppet,Swift,0
Puppet,Scala,1
Puppet,PowerShell,0
Puppet,Rust,0
Puppet,Jupyter Notebook,0
Puppet,Objective-C,0
Puppet,DM,0
Puppet,Kotlin,0
Puppet,R,1
Puppet,Elixir,1
Puppet,Perl,4
Puppet,Lua,0
Puppet,Makefile,1
Puppet,Vue,0
Puppet,Groovy,3
Puppet,TeX,0
Puppet,Haskell,0
Puppet,CoffeeScript,0
Puppet,Clojure,0
Puppet,Julia,0
Puppet,Vim script,1
Puppet,HCL,11
Puppet,OCaml,0
Puppet,XSLT,0
Puppet,Matlab,0
Puppet,CMake,0
Puppet,Dart,0
Puppet,Nix,1
Puppet,Emacs Lisp,0
Puppet,Arduino,0
Puppet,Puppet,248
Puppet,Erlang,0
Puppet,Smarty,0
Puppet,PLpgSQL,0
Puppet,Visual Basic,0
Puppet,F#,0
Puppet,Batchfile,0
Erlang,JavaScript,21
Erlang,Python,20
Erlang,Java,7
Erlang,HTML,8
Erlang,Ruby,13
Erlang,PHP,6
Erlang,C++,6
Erlang,C#,1
Erlang,CSS,7
Erlang,Go,9
Erlang,TypeScript,4
Erlang,C,11
Erlang,Shell,11
Erlang,Swift,0
Erlang,Scala,4
Erlang,PowerShell,1
Erlang,Rust,4
Erlang,Jupyter Notebook,1
Erlang,Objective-C,1
Erlang,DM,0
Erlang,Kotlin,1
Erlang,R,0
Erlang,Elixir,10
Erlang,Perl,2
Erlang,Lua,0
Erlang,Makefile,5
Erlang,Vue,0
Erlang,Groovy,1
Erlang,TeX,1
Erlang,Haskell,1
Erlang,CoffeeScript,2
Erlang,Clojure,4
Erlang,Julia,1
Erlang,Vim script,1
Erlang,HCL,0
Erlang,OCaml,1
Erlang,XSLT,1
Erlang,Matlab,0
Erlang,CMake,1
Erlang,Dart,1
Erlang,Nix,1
Erlang,Emacs Lisp,1
Erlang,Arduino,0
Erlang,Puppet,0
Erlang,Erlang,201
Erlang,Smarty,0
Erlang,PLpgSQL,2
Erlang,Visual Basic,1
Erlang,F#,0
Erlang,Batchfile,0
Smarty,JavaScript,23
Smarty,Python,29
Smarty,Java,8
Smarty,HTML,9
Smarty,Ruby,11
Smarty,PHP,5
Smarty,C++,2
Smarty,C#,0
Smarty,CSS,7
Smarty,Go,28
Smarty,TypeScript,3
Smarty,C,1
Smarty,Shell,29
Smarty,Swift,0
Smarty,Scala,5
Smarty,PowerShell,0
Smarty,Rust,0
Smarty,Jupyter Notebook,2
Smarty,Objective-C,0
Smarty,DM,0
Smarty,Kotlin,0
Smarty,R,1
Smarty,Elixir,0
Smarty,Perl,2
Smarty,Lua,2
Smarty,Makefile,4
Smarty,Vue,2
Smarty,Groovy,13
Smarty,TeX,0
Smarty,Haskell,0
Smarty,CoffeeScript,1
Smarty,Clojure,0
Smarty,Julia,0
Smarty,Vim script,1
Smarty,HCL,4
Smarty,OCaml,0
Smarty,XSLT,1
Smarty,Matlab,0
Smarty,CMake,0
Smarty,Dart,0
Smarty,Nix,0
Smarty,Emacs Lisp,0
Smarty,Arduino,0
Smarty,Puppet,0
Smarty,Erlang,0
Smarty,Smarty,163
Smarty,PLpgSQL,0
Smarty,Visual Basic,0
Smarty,F#,0
Smarty,Batchfile,0
PLpgSQL,JavaScript,34
PLpgSQL,Python,30
PLpgSQL,Java,17
PLpgSQL,HTML,13
PLpgSQL,Ruby,6
PLpgSQL,PHP,5
PLpgSQL,C++,5
PLpgSQL,C#,3
PLpgSQL,CSS,4
PLpgSQL,Go,4
PLpgSQL,TypeScript,5
PLpgSQL,C,7
PLpgSQL,Shell,12
PLpgSQL,Swift,0
PLpgSQL,Scala,1
PLpgSQL,PowerShell,1
PLpgSQL,Rust,0
PLpgSQL,Jupyter Notebook,3
PLpgSQL,Objective-C,0
PLpgSQL,DM,0
PLpgSQL,Kotlin,2
PLpgSQL,R,1
PLpgSQL,Elixir,0
PLpgSQL,Perl,3
PLpgSQL,Lua,1
PLpgSQL,Makefile,3
PLpgSQL,Vue,0
PLpgSQL,Groovy,0
PLpgSQL,TeX,0
PLpgSQL,Haskell,0
PLpgSQL,CoffeeScript,0
PLpgSQL,Clojure,0
PLpgSQL,Julia,0
PLpgSQL,Vim script,0
PLpgSQL,HCL,0
PLpgSQL,OCaml,0
PLpgSQL,XSLT,0
PLpgSQL,Matlab,0
PLpgSQL,CMake,0
PLpgSQL,Dart,0
PLpgSQL,Nix,0
PLpgSQL,Emacs Lisp,0
PLpgSQL,Arduino,0
PLpgSQL,Puppet,0
PLpgSQL,Erlang,2
PLpgSQL,Smarty,0
PLpgSQL,PLpgSQL,186
PLpgSQL,Visual Basic,0
PLpgSQL,F#,0
PLpgSQL,Batchfile,0
Visual Basic,JavaScript,11
Visual Basic,Python,5
Visual Basic,Java,6
Visual Basic,HTML,5
Visual Basic,Ruby,1
Visual Basic,PHP,2
Visual Basic,C++,4
Visual Basic,C#,5
Visual Basic,CSS,4
Visual Basic,Go,1
Visual Basic,TypeScript,3
Visual Basic,C,0
Visual Basic,Shell,1
Visual Basic,Swift,0
Visual Basic,Scala,1
Visual Basic,PowerShell,1
Visual Basic,Rust,1
Visual Basic,Jupyter Notebook,0
Visual Basic,Objective-C,0
Visual Basic,DM,0
Visual Basic,Kotlin,1
Visual Basic,R,0
Visual Basic,Elixir,0
Visual Basic,Perl,1
Visual Basic,Lua,0
Visual Basic,Makefile,0
Visual Basic,Vue,0
Visual Basic,Groovy,0
Visual Basic,TeX,0
Visual Basic,Haskell,1
Visual Basic,CoffeeScript,1
Visual Basic,Clojure,0
Visual Basic,Julia,1
Visual Basic,Vim script,1
Visual Basic,HCL,0
Visual Basic,OCaml,0
Visual Basic,XSLT,0
Visual Basic,Matlab,0
Visual Basic,CMake,1
Visual Basic,Dart,1
Visual Basic,Nix,0
Visual Basic,Emacs Lisp,0
Visual Basic,Arduino,2
Visual Basic,Puppet,0
Visual Basic,Erlang,1
Visual Basic,Smarty,0
Visual Basic,PLpgSQL,0
Visual Basic,Visual Basic,166
Visual Basic,F#,0
Visual Basic,Batchfile,0
F#,JavaScript,10
F#,Python,2
F#,Java,3
F#,HTML,3
F#,Ruby,2
F#,PHP,1
F#,C++,2
F#,C#,17
F#,CSS,3
F#,Go,0
F#,TypeScript,2
F#,C,1
F#,Shell,2
F#,Swift,0
F#,Scala,4
F#,PowerShell,1
F#,Rust,1
F#,Jupyter Notebook,0
F#,Objective-C,0
F#,DM,0
F#,Kotlin,0
F#,R,0
F#,Elixir,0
F#,Perl,0
F#,Lua,0
F#,Makefile,0
F#,Vue,0
F#,Groovy,0
F#,TeX,2
F#,Haskell,1
F#,CoffeeScript,0
F#,Clojure,1
F#,Julia,0
F#,Vim script,0
F#,HCL,0
F#,OCaml,0
