language1,language2,common_actors
Groovy,Jupyter Notebook,3
Groovy,DM,0
Groovy,R,4
Groovy,Lua,1
Groovy,Kotlin,3
Groovy,Perl,1
Groovy,Vue,0
Groovy,Groovy,539
Groovy,Makefile,9
Groovy,Elixir,2
Groovy,Julia,0
Groovy,CoffeeScript,1
Groovy,Haskell,0
Groovy,TeX,4
Groovy,Clojure,1
Groovy,HCL,6
Groovy,Nix,0
Groovy,OCaml,0
Groovy,XSLT,3
Groovy,Vim script,0
Groovy,Matlab,0
Groovy,CMake,1
Groovy,Smarty,5
Groovy,Dart,0
Groovy,Puppet,5
Groovy,Erlang,0
Groovy,Fortran,0
Groovy,PLpgSQL,1
Groovy,Emacs Lisp,0
Groovy,Visual Basic,0
Groovy,Arduino,0
Groovy,F#,0
Makefile,JavaScript,69
Makefile,Python,109
Makefile,Java,59
Makefile,HTML,49
Makefile,Ruby,46
Makefile,PHP,28
Makefile,C++,93
Makefile,Go,59
Makefile,CSS,45
Makefile,C#,5
Makefile,TypeScript,8
Makefile,C,108
Makefile,Shell,104
Makefile,Scala,2
Makefile,Swift,3
Makefile,PowerShell,0
Makefile,Rust,7
Makefile,Objective-C,3
Makefile,Jupyter Notebook,5
Makefile,DM,0
Makefile,R,2
Makefile,Lua,7
Makefile,Kotlin,0
Makefile,Perl,10
Makefile,Vue,0
Makefile,Groovy,9
Makefile,Makefile,785
Makefile,Elixir,1
Makefile,Julia,1
Makefile,CoffeeScript,1
Makefile,Haskell,2
Makefile,TeX,7
Makefile,Clojure,2
Makefile,HCL,5
Makefile,Nix,1
Makefile,OCaml,1
Makefile,XSLT,7
Makefile,Vim script,3
Makefile,Matlab,0
Makefile,CMake,4
Makefile,Smarty,3
Makefile,Dart,0
Makefile,Puppet,0
Makefile,Erlang,2
Makefile,Fortran,0
Makefile,PLpgSQL,2
Makefile,Emacs Lisp,1
Makefile,Visual Basic,0
Makefile,Arduino,0
Makefile,F#,0
Elixir,JavaScript,74
Elixir,Python,27
Elixir,Java,9
Elixir,HTML,28
Elixir,Ruby,46
Elixir,PHP,8
Elixir,C++,1
Elixir,Go,12
Elixir,CSS,17
Elixir,C#,6
Elixir,TypeScript,9
Elixir,C,4
Elixir,Shell,17
Elixir,Scala,1
Elixir,Swift,5
Elixir,PowerShell,0
Elixir,Rust,6
Elixir,Objective-C,4
Elixir,Jupyter Notebook,1
Elixir,DM,0
Elixir,R,0
Elixir,Lua,2
Elixir,Kotlin,2
Elixir,Perl,0
Elixir,Vue,0
Elixir,Groovy,2
Elixir,Makefile,1
Elixir,Elixir,604
Elixir,Julia,0
Elixir,CoffeeScript,8
Elixir,Haskell,2
Elixir,TeX,0
Elixir,Clojure,1
Elixir,HCL,0
Elixir,Nix,0
Elixir,OCaml,1
Elixir,XSLT,0
Elixir,Vim script,5
Elixir,Matlab,0
Elixir,CMake,0
Elixir,Smarty,0
Elixir,Dart,0
Elixir,Puppet,1
Elixir,Erlang,10
Elixir,Fortran,0
Elixir,PLpgSQL,0
Elixir,Emacs Lisp,2
Elixir,Visual Basic,0
Elixir,Arduino,0
Elixir,F#,0
Julia,JavaScript,3
Julia,Python,14
Julia,Java,0
Julia,HTML,8
Julia,Ruby,0
Julia,PHP,0
Julia,C++,7
Julia,Go,0
Julia,CSS,1
Julia,C#,0
Julia,TypeScript,2
Julia,C,5
Julia,Shell,5
Julia,Scala,1
Julia,Swift,0
Julia,PowerShell,0
Julia,Rust,0
Julia,Objective-C,0
Julia,Jupyter Notebook,13
Julia,DM,0
Julia,R,2
Julia,Lua,0
Julia,Kotlin,0
Julia,Perl,0
Julia,Vue,0
Julia,Groovy,0
Julia,Makefile,1
Julia,Elixir,0
Julia,Julia,259
Julia,CoffeeScript,1
Julia,Haskell,0
Julia,TeX,0
Julia,Clojure,0
Julia,HCL,0
Julia,Nix,0
Julia,OCaml,1
Julia,XSLT,0
Julia,Vim script,0
Julia,Matlab,1
Julia,CMake,2
Julia,Smarty,0
Julia,Dart,0
Julia,Puppet,0
Julia,Erlang,0
Julia,Fortran,1
Julia,PLpgSQL,0
Julia,Emacs Lisp,1
Julia,Visual Basic,0
Julia,Arduino,0
Julia,F#,0
CoffeeScript,JavaScript,167
CoffeeScript,Python,32
CoffeeScript,Java,13
CoffeeScript,HTML,37
CoffeeScript,Ruby,41
CoffeeScript,PHP,17
CoffeeScript,C++,9
CoffeeScript,Go,12
CoffeeScript,CSS,36
CoffeeScript,C#,4
CoffeeScript,TypeScript,23
CoffeeScript,C,11
CoffeeScript,Shell,25
CoffeeScript,Scala,2
CoffeeScript,Swift,1
CoffeeScript,PowerShell,1
CoffeeScript,Rust,5
CoffeeScript,Objective-C,6
CoffeeScript,Jupyter Notebook,2
CoffeeScript,DM,0
CoffeeScript,R,1
CoffeeScript,Lua,0
CoffeeScript,Kotlin,2
CoffeeScript,Perl,1
CoffeeScript,Vue,3
CoffeeScript,Groovy,1
CoffeeScript,Makefile,1
CoffeeScript,Elixir,8
CoffeeScript,Julia,1
CoffeeScript,CoffeeScript,519
CoffeeScript,Haskell,3
CoffeeScript,TeX,1
CoffeeScript,Clojure,2
CoffeeScript,HCL,1
CoffeeScript,Nix,0
CoffeeScript,OCaml,0
CoffeeScript,XSLT,0
CoffeeScript,Vim script,3
CoffeeScript,Matlab,0
CoffeeScript,CMake,0
CoffeeScript,Smarty,0
CoffeeScript,Dart,2
CoffeeScript,Puppet,0
CoffeeScript,Erlang,0
CoffeeScript,Fortran,0
CoffeeScript,PLpgSQL,1
CoffeeScript,Emacs Lisp,0
CoffeeScript,Visual Basic,0
CoffeeScript,Arduino,0
CoffeeScript,F#,0
Haskell,JavaScript,23
Haskell,Python,21
Haskell,Java,6
Haskell,HTML,18
Haskell,Ruby,6
Haskell,PHP,3
Haskell,C++,4
Haskell,Go,10
Haskell,CSS,10
Haskell,C#,1
Haskell,TypeScript,6
Haskell,C,14
Haskell,Shell,16
Haskell,Scala,3
Haskell,Swift,0
Haskell,PowerShell,1
Haskell,Rust,8
Haskell,Objective-C,0
Haskell,Jupyter Notebook,0
Haskell,DM,0
Haskell,R,1
Haskell,Lua,1
Haskell,Kotlin,0
Haskell,Perl,3
Haskell,Vue,0
Haskell,Groovy,0
Haskell,Makefile,2
Haskell,Elixir,2
Haskell,Julia,0
Haskell,CoffeeScript,3
Haskell,Haskell,525
Haskell,TeX,6
Haskell,Clojure,0
Haskell,HCL,1
Haskell,Nix,13
Haskell,OCaml,1
Haskell,XSLT,0
Haskell,Vim script,3
Haskell,Matlab,0
Haskell,CMake,0
Haskell,Smarty,0
Haskell,Dart,0
Haskell,Puppet,0
Haskell,Erlang,0
Haskell,Fortran,0
Haskell,PLpgSQL,0
Haskell,Emacs Lisp,7
Haskell,Visual Basic,0
Haskell,Arduino,0
Haskell,F#,1
TeX,JavaScript,32
TeX,Python,70
TeX,Java,25
TeX,HTML,37
TeX,Ruby,6
TeX,PHP,4
TeX,C++,45
TeX,Go,12
TeX,CSS,27
TeX,C#,4
TeX,TypeScript,4
TeX,C,24
TeX,Shell,22
TeX,Scala,6
TeX,Swift,0
TeX,PowerShell,0
TeX,Rust,8
TeX,Objective-C,0
TeX,Jupyter Notebook,13
TeX,DM,0
TeX,R,15
TeX,Lua,3
TeX,Kotlin,2
TeX,Perl,5
TeX,Vue,0
TeX,Groovy,4
TeX,Makefile,7
TeX,Elixir,0
TeX,Julia,0
TeX,CoffeeScript,1
TeX,Haskell,6
TeX,TeX,648
TeX,Clojure,1
TeX,HCL,0
TeX,Nix,1
TeX,OCaml,4
TeX,XSLT,3
TeX,Vim script,3
TeX,Matlab,4
TeX,CMake,2
TeX,Smarty,0
TeX,Dart,1
TeX,Puppet,0
TeX,Erlang,0
TeX,Fortran,3
TeX,PLpgSQL,0
TeX,Emacs Lisp,1
TeX,Visual Basic,0
TeX,Arduino,1
TeX,F#,0
Clojure,JavaScript,33
Clojure,Python,19
Clojure,Java,24
Clojure,HTML,9
Clojure,Ruby,24
Clojure,PHP,2
Clojure,C++,8
Clojure,Go,6
Clojure,CSS,9
Clojure,C#,1
Clojure,TypeScript,4
Clojure,C,1
Clojure,Shell,18
Clojure,Scala,6
Clojure,Swift,1
Clojure,PowerShell,1
Clojure,Rust,4
Clojure,Objective-C,2
Clojure,Jupyter Notebook,0
Clojure,DM,0
Clojure,R,0
Clojure,Lua,1
Clojure,Kotlin,0
Clojure,Perl,1
Clojure,Vue,0
Clojure,Groovy,1
Clojure,Makefile,2
Clojure,Elixir,1
Clojure,Julia,0
Clojure,CoffeeScript,2
Clojure,Haskell,0
Clojure,TeX,1
Clojure,Clojure,448
Clojure,HCL,1
Clojure,Nix,0
Clojure,OCaml,0
Clojure,XSLT,0
Clojure,Vim script,1
Clojure,Matlab,0
Clojure,CMake,1
Clojure,Smarty,0
Clojure,Dart,0
Clojure,Puppet,1
Clojure,Erlang,3
Clojure,Fortran,0
Clojure,PLpgSQL,0
Clojure,Emacs Lisp,8
Clojure,Visual Basic,0
Clojure,Arduino,0
Clojure,F#,0
HCL,JavaScript,28
HCL,Python,39
HCL,Java,12
HCL,HTML,23
HCL,Ruby,38
HCL,PHP,2
HCL,C++,1
HCL,Go,38
HCL,CSS,19
HCL,C#,0
HCL,TypeScript,2
HCL,C,2
HCL,Shell,68
HCL,Scala,2
HCL,Swift,0
HCL,PowerShell,0
HCL,Rust,0
HCL,Objective-C,0
HCL,Jupyter Notebook,0
HCL,DM,0
HCL,R,2
HCL,Lua,1
HCL,Kotlin,0
HCL,Perl,2
HCL,Vue,0
HCL,Groovy,6
HCL,Makefile,5
HCL,Elixir,0
HCL,Julia,0
HCL,CoffeeScript,1
HCL,Haskell,1
HCL,TeX,0
HCL,Clojure,1
HCL,HCL,303
HCL,Nix,0
HCL,OCaml,0
HCL,XSLT,0
HCL,Vim script,0
HCL,Matlab,0
HCL,CMake,0
HCL,Smarty,3
HCL,Dart,0
HCL,Puppet,12
HCL,Erlang,0
HCL,Fortran,0
HCL,PLpgSQL,0
HCL,Emacs Lisp,0
HCL,Visual Basic,0
HCL,Arduino,0
HCL,F#,0
Nix,JavaScript,5
Nix,Python,13
Nix,Java,0
Nix,HTML,0
Nix,Ruby,1
Nix,PHP,0
Nix,C++,6
Nix,Go,2
Nix,CSS,1
Nix,C#,0
Nix,TypeScript,0
Nix,C,3
Nix,Shell,0
Nix,Scala,0
Nix,Swift,0
Nix,PowerShell,0
Nix,Rust,3
Nix,Objective-C,0
Nix,Jupyter Notebook,0
Nix,DM,0
Nix,R,0
Nix,Lua,0
Nix,Kotlin,0
Nix,Perl,1
Nix,Vue,0
Nix,Groovy,0
Nix,Makefile,1
Nix,Elixir,0
Nix,Julia,0
Nix,CoffeeScript,0
Nix,Haskell,13
Nix,TeX,1
Nix,Clojure,0
Nix,HCL,0
Nix,Nix,117
Nix,OCaml,0
Nix,XSLT,0
Nix,Vim script,1
Nix,Matlab,0
Nix,CMake,0
Nix,Smarty,0
Nix,Dart,0
Nix,Puppet,0
Nix,Erlang,0
Nix,Fortran,0
Nix,PLpgSQL,0
Nix,Emacs Lisp,1
Nix,Visual Basic,0
Nix,Arduino,0
Nix,F#,0
OCaml,JavaScript,24
OCaml,Python,9
OCaml,Java,3
OCaml,HTML,9
OCaml,Ruby,5
OCaml,PHP,0
OCaml,C++,4
OCaml,Go,2
OCaml,CSS,2
OCaml,C#,3
OCaml,TypeScript,1
OCaml,C,8
OCaml,Shell,12
OCaml,Scala,0
OCaml,Swift,2
OCaml,PowerShell,0
OCaml,Rust,2
OCaml,Objective-C,1
OCaml,Jupyter Notebook,4
OCaml,DM,0
OCaml,R,0
OCaml,Lua,2
OCaml,Kotlin,0
OCaml,Perl,0
OCaml,Vue,0
OCaml,Groovy,0
OCaml,Makefile,1
OCaml,Elixir,1
OCaml,Julia,1
OCaml,CoffeeScript,0
OCaml,Haskell,1
OCaml,TeX,4
OCaml,Clojure,0
OCaml,HCL,0
OCaml,Nix,0
OCaml,OCaml,192
OCaml,XSLT,1
OCaml,Vim script,5
OCaml,Matlab,0
OCaml,CMake,0
OCaml,Smarty,0
OCaml,Dart,0
OCaml,Puppet,0
OCaml,Erlang,1
OCaml,Fortran,0
OCaml,PLpgSQL,0
OCaml,Emacs Lisp,2
OCaml,Visual Basic,0
OCaml,Arduino,0
OCaml,F#,0
XSLT,JavaScript,24
XSLT,Python,27
XSLT,Java,47
XSLT,HTML,30
XSLT,Ruby,18
XSLT,PHP,18
XSLT,C++,15
XSLT,Go,5
XSLT,CSS,10
XSLT,C#,2
XSLT,TypeScript,5
XSLT,C,3
XSLT,Shell,24
XSLT,Scala,10
XSLT,Swift,2
XSLT,PowerShell,0
XSLT,Rust,3
XSLT,Objective-C,2
XSLT,Jupyter Notebook,2
XSLT,DM,0
XSLT,R,1
XSLT,Lua,0
XSLT,Kotlin,1
XSLT,Perl,0
XSLT,Vue,0
XSLT,Groovy,3
XSLT,Makefile,7
XSLT,Elixir,0
XSLT,Julia,0
XSLT,CoffeeScript,0
XSLT,Haskell,0
XSLT,TeX,3
XSLT,Clojure,0
XSLT,HCL,0
XSLT,Nix,0
XSLT,OCaml,1
XSLT,XSLT,245
XSLT,Vim script,2
XSLT,Matlab,0
XSLT,CMake,2
XSLT,Smarty,0
XSLT,Dart,0
XSLT,Puppet,0
XSLT,Erlang,0
XSLT,Fortran,0
XSLT,PLpgSQL,0
XSLT,Emacs Lisp,0
XSLT,Visual Basic,0
XSLT,Arduino,0
XSLT,F#,0
Vim script,JavaScript,35
Vim script,Python,20
Vim script,Java,3
Vim script,HTML,9
Vim script,Ruby,25
Vim script,PHP,5
Vim script,C++,4
Vim script,Go,21
Vim script,CSS,5
Vim script,C#,1
Vim script,TypeScript,8
Vim script,C,12
Vim script,Shell,33
Vim script,Scala,1
Vim script,Swift,1
Vim script,PowerShell,1
Vim script,Rust,2
Vim script,Objective-C,1
Vim script,Jupyter Notebook,2
Vim script,DM,0
Vim script,R,0
Vim script,Lua,1
Vim script,Kotlin,0
Vim script,Perl,2
Vim script,Vue,0
Vim script,Groovy,0
Vim script,Makefile,3
Vim script,Elixir,5
Vim script,Julia,0
Vim script,CoffeeScript,3
Vim script,Haskell,3
Vim script,TeX,3
Vim script,Clojure,1
Vim script,HCL,0
Vim script,Nix,1
Vim script,OCaml,5
Vim script,XSLT,2
Vim script,Vim script,341
Vim script,Matlab,0
Vim script,CMake,1
Vim script,Smarty,0
Vim script,Dart,2
Vim script,Puppet,2
Vim script,Erlang,0
Vim script,Fortran,0
Vim script,PLpgSQL,0
Vim script,Emacs Lisp,2
Vim script,Visual Basic,0
Vim script,Arduino,0
Vim script,F#,0
Matlab,JavaScript,4
Matlab,Python,24
Matlab,Java,10
Matlab,HTML,9
Matlab,Ruby,2
Matlab,PHP,0
Matlab,C++,8
Matlab,Go,0
Matlab,CSS,4
Matlab,C#,0
Matlab,TypeScript,1
Matlab,C,4
Matlab,Shell,4
Matlab,Scala,0
Matlab,Swift,1
Matlab,PowerShell,0
Matlab,Rust,0
Matlab,Objective-C,2
Matlab,Jupyter Notebook,5
Matlab,DM,0
Matlab,R,0
Matlab,Lua,0
Matlab,Kotlin,0
Matlab,Perl,0
Matlab,Vue,0
Matlab,Groovy,0
Matlab,Makefile,0
Matlab,Elixir,0
Matlab,Julia,1
Matlab,CoffeeScript,0
Matlab,Haskell,0
Matlab,TeX,4
Matlab,Clojure,0
Matlab,HCL,0
Matlab,Nix,0
Matlab,OCaml,0
Matlab,XSLT,0
Matlab,Vim script,0
Matlab,Matlab,370
Matlab,CMake,2
Matlab,Smarty,0
Matlab,Dart,0
Matlab,Puppet,0
Matlab,Erlang,0
Matlab,Fortran,1
Matlab,PLpgSQL,0
Matlab,Emacs Lisp,0
Matlab,Visual Basic,0
Matlab,Arduino,0
Matlab,F#,0
CMake,JavaScript,17
CMake,Python,61
CMake,Java,5
CMake,HTML,16
CMake,Ruby,6
CMake,PHP,3
CMake,C++,90
CMake,Go,1
CMake,CSS,6
CMake,C#,1
CMake,TypeScript,0
CMake,C,19
CMake,Shell,26
CMake,Scala,0
CMake,Swift,0
CMake,PowerShell,1
CMake,Rust,2
CMake,Objective-C,0
CMake,Jupyter Notebook,7
CMake,DM,0
CMake,R,1
CMake,Lua,0
CMake,Kotlin,0
CMake,Perl,0
CMake,Vue,0
CMake,Groovy,1
CMake,Makefile,4
CMake,Elixir,0
CMake,Julia,2
CMake,CoffeeScript,0
CMake,Haskell,0
CMake,TeX,2
CMake,Clojure,1
CMake,HCL,0
CMake,Nix,0
CMake,OCaml,0
CMake,XSLT,2
CMake,Vim script,1
CMake,Matlab,2
CMake,CMake,312
CMake,Smarty,0
CMake,Dart,0
CMake,Puppet,0
CMake,Erlang,0
CMake,Fortran,3
CMake,PLpgSQL,1
CMake,Emacs Lisp,1
CMake,Visual Basic,0
CMake,Arduino,0
CMake,F#,0
Smarty,JavaScript,16
Smarty,Python,22
Smarty,Java,10
Smarty,HTML,12
Smarty,Ruby,3
Smarty,PHP,11
Smarty,C++,1
Smarty,Go,27
Smarty,CSS,3
Smarty,C#,2
Smarty,TypeScript,4
Smarty,C,1
Smarty,Shell,30
Smarty,Scala,5
Smarty,Swift,0
Smarty,PowerShell,0
Smarty,Rust,2
Smarty,Objective-C,1
Smarty,Jupyter Notebook,0
Smarty,DM,0
Smarty,R,2
Smarty,Lua,0
Smarty,Kotlin,0
Smarty,Perl,2
Smarty,Vue,1
Smarty,Groovy,5
Smarty,Makefile,3
Smarty,Elixir,0
Smarty,Julia,0
Smarty,CoffeeScript,0
Smarty,Haskell,0
Smarty,TeX,0
Smarty,Clojure,0
Smarty,HCL,3
Smarty,Nix,0
Smarty,OCaml,0
Smarty,XSLT,0
Smarty,Vim script,0
Smarty,Matlab,0
Smarty,CMake,0
Smarty,Smarty,148
Smarty,Dart,0
Smarty,Puppet,0
Smarty,Erlang,0
Smarty,Fortran,0
Smarty,PLpgSQL,0
Smarty,Emacs Lisp,0
Smarty,Visual Basic,0
Smarty,Arduino,0
Smarty,F#,0
Dart,JavaScript,12
Dart,Python,7
Dart,Java,8
Dart,HTML,8
Dart,Ruby,3
Dart,PHP,2
Dart,C++,15
Dart,Go,3
Dart,CSS,9
Dart,C#,0
Dart,TypeScript,3
Dart,C,4
Dart,Shell,2
Dart,Scala,1
Dart,Swift,3
Dart,PowerShell,1
Dart,Rust,1
Dart,Objective-C,2
Dart,Jupyter Notebook,0
Dart,DM,0
Dart,R,0
Dart,Lua,0
Dart,Kotlin,1
Dart,Perl,1
Dart,Vue,1
Dart,Groovy,0
Dart,Makefile,0
Dart,Elixir,0
Dart,Julia,0
Dart,CoffeeScript,2
Dart,Haskell,0
Dart,TeX,1
Dart,Clojure,0
Dart,HCL,0
Dart,Nix,0
Dart,OCaml,0
Dart,XSLT,0
Dart,Vim script,2
Dart,Matlab,0
Dart,CMake,0
Dart,Smarty,0
Dart,Dart,142
Dart,Puppet,0
Dart,Erlang,0
Dart,Fortran,0
Dart,PLpgSQL,0
Dart,Emacs Lisp,0
Dart,Visual Basic,0
Dart,Arduino,0
Dart,F#,0
Puppet,JavaScript,18
Puppet,Python,27
Puppet,Java,5
Puppet,HTML,29
Puppet,Ruby,81
Puppet,PHP,5
Puppet,C++,3
Puppet,Go,6
Puppet,CSS,23
Puppet,C#,0
Puppet,TypeScript,0
Puppet,C,2
Puppet,Shell,29
Puppet,Scala,3
Puppet,Swift,1
Puppet,PowerShell,2
Puppet,Rust,0
Puppet,Objective-C,0
Puppet,Jupyter Notebook,1
Puppet,DM,0
Puppet,R,0
Puppet,Lua,2
Puppet,Kotlin,0
Puppet,Perl,1
Puppet,Vue,0
Puppet,Groovy,5
Puppet,Makefile,0
Puppet,Elixir,1
Puppet,Julia,0
Puppet,CoffeeScript,0
Puppet,Haskell,0
Puppet,TeX,0
Puppet,Clojure,1
Puppet,HCL,12
Puppet,Nix,0
Puppet,OCaml,0
Puppet,XSLT,0
Puppet,Vim script,2
Puppet,Matlab,0
Puppet,CMake,0
Puppet,Smarty,0
Puppet,Dart,0
Puppet,Puppet,230
Puppet,Erlang,0
Puppet,Fortran,0
Puppet,PLpgSQL,0
Puppet,Emacs Lisp,0
Puppet,Visual Basic,0
Puppet,Arduino,0
Puppet,F#,0
Erlang,JavaScript,14
Erlang,Python,14
Erlang,Java,7
Erlang,HTML,4
Erlang,Ruby,7
Erlang,PHP,4
Erlang,C++,7
Erlang,Go,3
Erlang,CSS,5
Erlang,C#,2
Erlang,TypeScript,1
Erlang,C,8
Erlang,Shell,13
Erlang,Scala,1
Erlang,Swift,3
Erlang,PowerShell,0
Erlang,Rust,2
Erlang,Objective-C,4
Erlang,Jupyter Notebook,0
Erlang,DM,0
Erlang,R,0
Erlang,Lua,0
Erlang,Kotlin,1
Erlang,Perl,0
Erlang,Vue,0
Erlang,Groovy,0
Erlang,Makefile,2
Erlang,Elixir,10
Erlang,Julia,0
Erlang,CoffeeScript,0
Erlang,Haskell,0
Erlang,TeX,0
Erlang,Clojure,3
Erlang,HCL,0
Erlang,Nix,0
Erlang,OCaml,1
Erlang,XSLT,0
Erlang,Vim script,0
Erlang,Matlab,0
Erlang,CMake,0
Erlang,Smarty,0
Erlang,Dart,0
Erlang,Puppet,0
Erlang,Erlang,181
Erlang,Fortran,0
Erlang,PLpgSQL,1
Erlang,Emacs Lisp,2
Erlang,Visual Basic,0
Erlang,Arduino,0
Erlang,F#,0
Fortran,JavaScript,3
Fortran,Python,15
Fortran,Java,2
Fortran,HTML,5
Fortran,Ruby,1
Fortran,PHP,1
Fortran,C++,9
Fortran,Go,0
Fortran,CSS,4
Fortran,C#,2
Fortran,TypeScript,0
Fortran,C,13
Fortran,Shell,9
Fortran,Scala,1
Fortran,Swift,0
Fortran,PowerShell,0
Fortran,Rust,0
Fortran,Objective-C,0
Fortran,Jupyter Notebook,8
Fortran,DM,0
Fortran,R,0
Fortran,Lua,1
Fortran,Kotlin,0
Fortran,Perl,1
Fortran,Vue,0
Fortran,Groovy,0
Fortran,Makefile,0
Fortran,Elixir,0
Fortran,Julia,1
Fortran,CoffeeScript,0
Fortran,Haskell,0
Fortran,TeX,3
Fortran,Clojure,0
Fortran,HCL,0
Fortran,Nix,0
Fortran,OCaml,0
Fortran,XSLT,0
Fortran,Vim script,0
Fortran,Matlab,1
Fortran,CMake,3
Fortran,Smarty,0
Fortran,Dart,0
Fortran,Puppet,0
Fortran,Erlang,0
Fortran,Fortran,183
Fortran,PLpgSQL,0
Fortran,Emacs Lisp,0
Fortran,Visual Basic,2
Fortran,Arduino,0
Fortran,F#,0
PLpgSQL,JavaScript,33
PLpgSQL,Python,23
PLpgSQL,Java,11
PLpgSQL,HTML,9
PLpgSQL,Ruby,5
PLpgSQL,PHP,3
PLpgSQL,C++,8
PLpgSQL,Go,1
PLpgSQL,CSS,7
PLpgSQL,C#,1
PLpgSQL,TypeScript,3
PLpgSQL,C,5
PLpgSQL,Shell,6
PLpgSQL,Scala,3
PLpgSQL,Swift,0
PLpgSQL,PowerShell,1
PLpgSQL,Rust,1
PLpgSQL,Objective-C,0
PLpgSQL,Jupyter Notebook,4
PLpgSQL,DM,0
PLpgSQL,R,0
PLpgSQL,Lua,0
PLpgSQL,Kotlin,2
PLpgSQL,Perl,1
PLpgSQL,Vue,0
PLpgSQL,Groovy,1
PLpgSQL,Makefile,2
PLpgSQL,Elixir,0
PLpgSQL,Julia,0
PLpgSQL,CoffeeScript,1
PLpgSQL,Haskell,0
PLpgSQL,TeX,0
PLpgSQL,Clojure,0
PLpgSQL,HCL,0
PLpgSQL,Nix,0
PLpgSQL,OCaml,0
PLpgSQL,XSLT,0
PLpgSQL,Vim script,0
PLpgSQL,Matlab,0
PLpgSQL,CMake,1
PLpgSQL,Smarty,0
PLpgSQL,Dart,0
PLpgSQL,Puppet,0
PLpgSQL,Erlang,1
PLpgSQL,Fortran,0
PLpgSQL,PLpgSQL,137
PLpgSQL,Emacs Lisp,0
PLpgSQL,Visual Basic,0
PLpgSQL,Arduino,0
PLpgSQL,F#,0
Emacs Lisp,JavaScript,17
Emacs Lisp,Python,15
Emacs Lisp,Java,4
Emacs Lisp,HTML,6
Emacs Lisp,Ruby,12
Emacs Lisp,PHP,6
Emacs Lisp,C++,7
Emacs Lisp,Go,5
Emacs Lisp,CSS,5
Emacs Lisp,C#,2
Emacs Lisp,TypeScript,1
Emacs Lisp,C,3
Emacs Lisp,Shell,15
Emacs Lisp,Scala,1
Emacs Lisp,Swift,1
Emacs Lisp,PowerShell,1
Emacs Lisp,Rust,0
Emacs Lisp,Objective-C,1
Emacs Lisp,Jupyter Notebook,0
Emacs Lisp,DM,0
Emacs Lisp,R,3
Emacs Lisp,Lua,0
Emacs Lisp,Kotlin,0
Emacs Lisp,Perl,1
Emacs Lisp,Vue,0
Emacs Lisp,Groovy,0
Emacs Lisp,Makefile,1
Emacs Lisp,Elixir,2
Emacs Lisp,Julia,1
Emacs Lisp,CoffeeScript,0
Emacs Lisp,Haskell,7
Emacs Lisp,TeX,1
Emacs Lisp,Clojure,8
Emacs Lisp,HCL,0
Emacs Lisp,Nix,1
Emacs Lisp,OCaml,2
Emacs Lisp,XSLT,0
Emacs Lisp,Vim script,2
Emacs Lisp,Matlab,0
Emacs Lisp,CMake,1
Emacs Lisp,Smarty,0
Emacs Lisp,Dart,0
Emacs Lisp,Puppet,0
Emacs Lisp,Erlang,2
Emacs Lisp,Fortran,0
Emacs Lisp,PLpgSQL,0
Emacs Lisp,Emacs Lisp,276
Emacs Lisp,Visual Basic,0
Emacs Lisp,Arduino,0
Emacs Lisp,F#,0
Visual Basic,JavaScript,5
Visual Basic,Python,2
Visual Basic,Java,4
Visual Basic,HTML,4
Visual Basic,Ruby,1
Visual Basic,PHP,4
Visual Basic,C++,4
Visual Basic,Go,0
Visual Basic,CSS,3
Visual Basic,C#,6
Visual Basic,TypeScript,0
Visual Basic,C,2
Visual Basic,Shell,3
Visual Basic,Scala,0
Visual Basic,Swift,0
Visual Basic,PowerShell,2
Visual Basic,Rust,0
Visual Basic,Objective-C,0
Visual Basic,Jupyter Notebook,0
Visual Basic,DM,0
Visual Basic,R,0
Visual Basic,Lua,0
Visual Basic,Kotlin,0
Visual Basic,Perl,1
Visual Basic,Vue,0
Visual Basic,Groovy,0
Visual Basic,Makefile,0
Visual Basic,Elixir,0
Visual Basic,Julia,0
Visual Basic,CoffeeScript,0
Visual Basic,Haskell,0
Visual Basic,TeX,0
Visual Basic,Clojure,0
Visual Basic,HCL,0
Visual Basic,Nix,0
Visual Basic,OCaml,0
Visual Basic,XSLT,0
Visual Basic,Vim script,0
Visual Basic,Matlab,0
Visual Basic,CMake,0
Visual Basic,Smarty,0
Visual Basic,Dart,0
Visual Basic,Puppet,0
Visual Basic,Erlang,0
Visual Basic,Fortran,2
Visual Basic,PLpgSQL,0
Visual Basic,Emacs Lisp,0
Visual Basic,Visual Basic,148
Visual Basic,Arduino,0
Visual Basic,F#,0
Arduino,JavaScript,5
Arduino,Python,12
Arduino,Java,6
Arduino,HTML,6
Arduino,Ruby,1
Arduino,PHP,1
Arduino,C++,16
Arduino,Go,0
Arduino,CSS,5
Arduino,C#,1
Arduino,TypeScript,1
Arduino,C,6
Arduino,Shell,2
Arduino,Scala,0
Arduino,Swift,1
Arduino,PowerShell,0
Arduino,Rust,0
Arduino,Objective-C,1
Arduino,Jupyter Notebook,0
Arduino,DM,0
Arduino,R,0
Arduino,Lua,1
Arduino,Kotlin,0
Arduino,Perl,0
Arduino,Vue,0
Arduino,Groovy,0
Arduino,Makefile,0
Arduino,Elixir,0
Arduino,Julia,0
Arduino,CoffeeScript,0
Arduino,Haskell,0
Arduino,TeX,1
Arduino,Clojure,0
Arduino,HCL,0
Arduino,Nix,0
