language1,language2,paradigm1,paradigm2,common_actors
C#,Groovy,oob,functional,8
C#,Haskell,oob,functional,4
C#,Clojure,oob,functional,1
C#,OCaml,oob,functional,3
C#,Erlang,oob,functional,1
C#,HTML,oob,declarative,197
C#,CSS,oob,declarative,111
C#,XSLT,oob,declarative,1
C#,PLpgSQL,oob,declarative,3
C#,Elm,oob,declarative,0
C#,Nix,oob,declarative,0
TypeScript,SaltStack,oob,undefined,0
TypeScript,Vala,oob,undefined,1
TypeScript,ColdFusion,oob,undefined,0
TypeScript,Shell,oob,scripted,118
TypeScript,PowerShell,oob,scripted,18
TypeScript,Vim script,oob,scripted,8
TypeScript,Emacs Lisp,oob,scripted,4
TypeScript,Batchfile,oob,scripted,4
TypeScript,PHP,oob,procedural,93
TypeScript,C++,oob,procedural,64
TypeScript,JavaScript,oob,oob,1161
TypeScript,Python,oob,oob,195
TypeScript,Java,oob,oob,278
TypeScript,Ruby,oob,oob,88
TypeScript,C#,oob,oob,175
TypeScript,TypeScript,oob,oob,5549
TypeScript,Jupyter Notebook,oob,oob,14
TypeScript,Objective-C,oob,oob,34
TypeScript,Kotlin,oob,oob,15
TypeScript,Dart,oob,oob,1
TypeScript,Crystal,oob,oob,3
TypeScript,Go,oob,multi,75
TypeScript,Swift,oob,multi,21
TypeScript,Scala,oob,multi,23
TypeScript,R,oob,multi,3
TypeScript,Rust,oob,multi,22
TypeScript,Perl,oob,multi,1
TypeScript,Lua,oob,multi,3
TypeScript,CoffeeScript,oob,multi,31
TypeScript,Matlab,oob,multi,0
TypeScript,Julia,oob,multi,3
TypeScript,Visual Basic,oob,multi,3
TypeScript,F#,oob,multi,2
TypeScript,D,oob,multi,1
TypeScript,Assembly,oob,machine,4
TypeScript,C,oob,imperative,25
TypeScript,Arduino,oob,imperative,4
TypeScript,Fortran,oob,imperative,0
TypeScript,Elixir,oob,functional,16
TypeScript,Groovy,oob,functional,19
TypeScript,Haskell,oob,functional,6
TypeScript,Clojure,oob,functional,1
TypeScript,OCaml,oob,functional,4
TypeScript,Erlang,oob,functional,4
TypeScript,HTML,oob,declarative,351
TypeScript,CSS,oob,declarative,257
TypeScript,XSLT,oob,declarative,4
TypeScript,PLpgSQL,oob,declarative,5
TypeScript,Elm,oob,declarative,3
TypeScript,Nix,oob,declarative,1
Jupyter Notebook,SaltStack,oob,undefined,0
Jupyter Notebook,Vala,oob,undefined,0
Jupyter Notebook,ColdFusion,oob,undefined,0
Jupyter Notebook,Shell,oob,scripted,62
Jupyter Notebook,PowerShell,oob,scripted,1
Jupyter Notebook,Vim script,oob,scripted,1
Jupyter Notebook,Emacs Lisp,oob,scripted,1
Jupyter Notebook,Batchfile,oob,scripted,0
Jupyter Notebook,PHP,oob,procedural,10
Jupyter Notebook,C++,oob,procedural,65
Jupyter Notebook,JavaScript,oob,oob,100
Jupyter Notebook,Python,oob,oob,443
Jupyter Notebook,Java,oob,oob,48
Jupyter Notebook,Ruby,oob,oob,13
Jupyter Notebook,C#,oob,oob,12
Jupyter Notebook,TypeScript,oob,oob,14
Jupyter Notebook,Jupyter Notebook,oob,oob,2081
Jupyter Notebook,Objective-C,oob,oob,4
Jupyter Notebook,Kotlin,oob,oob,1
Jupyter Notebook,Dart,oob,oob,0
Jupyter Notebook,Crystal,oob,oob,0
Jupyter Notebook,Go,oob,multi,9
Jupyter Notebook,Swift,oob,multi,5
Jupyter Notebook,Scala,oob,multi,17
Jupyter Notebook,R,oob,multi,25
Jupyter Notebook,Rust,oob,multi,4
Jupyter Notebook,Perl,oob,multi,5
Jupyter Notebook,Lua,oob,multi,3
Jupyter Notebook,CoffeeScript,oob,multi,1
Jupyter Notebook,Matlab,oob,multi,16
Jupyter Notebook,Julia,oob,multi,14
Jupyter Notebook,Visual Basic,oob,multi,0
Jupyter Notebook,F#,oob,multi,0
Jupyter Notebook,D,oob,multi,0
Jupyter Notebook,Assembly,oob,machine,0
Jupyter Notebook,C,oob,imperative,39
Jupyter Notebook,Arduino,oob,imperative,2
Jupyter Notebook,Fortran,oob,imperative,7
Jupyter Notebook,Elixir,oob,functional,1
Jupyter Notebook,Groovy,oob,functional,2
Jupyter Notebook,Haskell,oob,functional,5
Jupyter Notebook,Clojure,oob,functional,0
Jupyter Notebook,OCaml,oob,functional,2
Jupyter Notebook,Erlang,oob,functional,1
Jupyter Notebook,HTML,oob,declarative,110
Jupyter Notebook,CSS,oob,declarative,46
Jupyter Notebook,XSLT,oob,declarative,1
Jupyter Notebook,PLpgSQL,oob,declarative,3
Jupyter Notebook,Elm,oob,declarative,3
Jupyter Notebook,Nix,oob,declarative,1
Objective-C,SaltStack,oob,undefined,1
Objective-C,Vala,oob,undefined,0
Objective-C,ColdFusion,oob,undefined,0
Objective-C,Shell,oob,scripted,23
Objective-C,PowerShell,oob,scripted,0
Objective-C,Vim script,oob,scripted,2
Objective-C,Emacs Lisp,oob,scripted,2
Objective-C,Batchfile,oob,scripted,0
Objective-C,PHP,oob,procedural,29
Objective-C,C++,oob,procedural,28
Objective-C,JavaScript,oob,oob,201
Objective-C,Python,oob,oob,45
Objective-C,Java,oob,oob,156
Objective-C,Ruby,oob,oob,56
Objective-C,C#,oob,oob,33
Objective-C,TypeScript,oob,oob,34
Objective-C,Jupyter Notebook,oob,oob,4
Objective-C,Objective-C,oob,oob,1645
Objective-C,Kotlin,oob,oob,5
Objective-C,Dart,oob,oob,0
Objective-C,Crystal,oob,oob,0
Objective-C,Go,oob,multi,18
Objective-C,Swift,oob,multi,167
Objective-C,Scala,oob,multi,4
Objective-C,R,oob,multi,1
Objective-C,Rust,oob,multi,6
Objective-C,Perl,oob,multi,2
Objective-C,Lua,oob,multi,3
Objective-C,CoffeeScript,oob,multi,4
Objective-C,Matlab,oob,multi,1
Objective-C,Julia,oob,multi,0
Objective-C,Visual Basic,oob,multi,0
Objective-C,F#,oob,multi,0
Objective-C,D,oob,multi,0
Objective-C,Assembly,oob,machine,0
Objective-C,C,oob,imperative,23
Objective-C,Arduino,oob,imperative,0
Objective-C,Fortran,oob,imperative,0
Objective-C,Elixir,oob,functional,3
Objective-C,Groovy,oob,functional,2
Objective-C,Haskell,oob,functional,1
Objective-C,Clojure,oob,functional,0
Objective-C,OCaml,oob,functional,1
Objective-C,Erlang,oob,functional,1
Objective-C,HTML,oob,declarative,48
Objective-C,CSS,oob,declarative,35
Objective-C,XSLT,oob,declarative,3
Objective-C,PLpgSQL,oob,declarative,0
Objective-C,Elm,oob,declarative,1
Objective-C,Nix,oob,declarative,0
Kotlin,SaltStack,oob,undefined,0
Kotlin,Vala,oob,undefined,0
Kotlin,ColdFusion,oob,undefined,0
Kotlin,Shell,oob,scripted,29
Kotlin,PowerShell,oob,scripted,0
Kotlin,Vim script,oob,scripted,0
Kotlin,Emacs Lisp,oob,scripted,1
Kotlin,Batchfile,oob,scripted,0
Kotlin,PHP,oob,procedural,5
Kotlin,C++,oob,procedural,13
Kotlin,JavaScript,oob,oob,49
Kotlin,Python,oob,oob,25
Kotlin,Java,oob,oob,179
Kotlin,Ruby,oob,oob,21
Kotlin,C#,oob,oob,12
Kotlin,TypeScript,oob,oob,15
Kotlin,Jupyter Notebook,oob,oob,1
Kotlin,Objective-C,oob,oob,5
Kotlin,Kotlin,oob,oob,883
Kotlin,Dart,oob,oob,1
Kotlin,Crystal,oob,oob,1
Kotlin,Go,oob,multi,13
Kotlin,Swift,oob,multi,13
Kotlin,Scala,oob,multi,10
Kotlin,R,oob,multi,1
Kotlin,Rust,oob,multi,9
Kotlin,Perl,oob,multi,1
Kotlin,Lua,oob,multi,1
Kotlin,CoffeeScript,oob,multi,0
Kotlin,Matlab,oob,multi,1
Kotlin,Julia,oob,multi,0
Kotlin,Visual Basic,oob,multi,1
Kotlin,F#,oob,multi,0
Kotlin,D,oob,multi,1
Kotlin,Assembly,oob,machine,1
Kotlin,C,oob,imperative,9
Kotlin,Arduino,oob,imperative,0
Kotlin,Fortran,oob,imperative,0
Kotlin,Elixir,oob,functional,2
Kotlin,Groovy,oob,functional,10
Kotlin,Haskell,oob,functional,2
Kotlin,Clojure,oob,functional,1
Kotlin,OCaml,oob,functional,0
Kotlin,Erlang,oob,functional,1
Kotlin,HTML,oob,declarative,24
Kotlin,CSS,oob,declarative,22
Kotlin,XSLT,oob,declarative,1
Kotlin,PLpgSQL,oob,declarative,2
Kotlin,Elm,oob,declarative,1
Kotlin,Nix,oob,declarative,1
Dart,SaltStack,oob,undefined,0
Dart,Vala,oob,undefined,0
Dart,ColdFusion,oob,undefined,0
Dart,Shell,oob,scripted,3
Dart,PowerShell,oob,scripted,2
Dart,Vim script,oob,scripted,3
Dart,Emacs Lisp,oob,scripted,0
Dart,Batchfile,oob,scripted,0
Dart,PHP,oob,procedural,2
Dart,C++,oob,procedural,18
Dart,JavaScript,oob,oob,16
Dart,Python,oob,oob,12
Dart,Java,oob,oob,15
Dart,Ruby,oob,oob,5
Dart,C#,oob,oob,0
Dart,TypeScript,oob,oob,1
Dart,Jupyter Notebook,oob,oob,0
Dart,Objective-C,oob,oob,0
Dart,Kotlin,oob,oob,1
Dart,Dart,oob,oob,163
Dart,Crystal,oob,oob,2
Dart,Go,oob,multi,4
Dart,Swift,oob,multi,0
Dart,Scala,oob,multi,2
Dart,R,oob,multi,0
Dart,Rust,oob,multi,2
Dart,Perl,oob,multi,1
Dart,Lua,oob,multi,0
Dart,CoffeeScript,oob,multi,2
Dart,Matlab,oob,multi,0
Dart,Julia,oob,multi,1
Dart,Visual Basic,oob,multi,1
Dart,F#,oob,multi,0
Dart,D,oob,multi,2
Dart,Assembly,oob,machine,1
Dart,C,oob,imperative,2
Dart,Arduino,oob,imperative,0
Dart,Fortran,oob,imperative,0
Dart,Elixir,oob,functional,0
Dart,Groovy,oob,functional,0
Dart,Haskell,oob,functional,1
Dart,Clojure,oob,functional,0
Dart,OCaml,oob,functional,0
Dart,Erlang,oob,functional,1
Dart,HTML,oob,declarative,10
Dart,CSS,oob,declarative,13
Dart,XSLT,oob,declarative,0
Dart,PLpgSQL,oob,declarative,0
Dart,Elm,oob,declarative,1
Dart,Nix,oob,declarative,0
Crystal,SaltStack,oob,undefined,0
Crystal,Vala,oob,undefined,0
Crystal,ColdFusion,oob,undefined,0
Crystal,Shell,oob,scripted,4
Crystal,PowerShell,oob,scripted,1
Crystal,Vim script,oob,scripted,2
Crystal,Emacs Lisp,oob,scripted,1
Crystal,Batchfile,oob,scripted,0
Crystal,PHP,oob,procedural,4
Crystal,C++,oob,procedural,1
Crystal,JavaScript,oob,oob,10
Crystal,Python,oob,oob,4
Crystal,Java,oob,oob,3
Crystal,Ruby,oob,oob,15
Crystal,C#,oob,oob,0
Crystal,TypeScript,oob,oob,3
Crystal,Jupyter Notebook,oob,oob,0
Crystal,Objective-C,oob,oob,0
Crystal,Kotlin,oob,oob,1
Crystal,Dart,oob,oob,2
Crystal,Crystal,oob,oob,74
Crystal,Go,oob,multi,4
Crystal,Swift,oob,multi,0
Crystal,Scala,oob,multi,2
Crystal,R,oob,multi,0
Crystal,Rust,oob,multi,3
Crystal,Perl,oob,multi,1
Crystal,Lua,oob,multi,0
Crystal,CoffeeScript,oob,multi,3
Crystal,Matlab,oob,multi,0
Crystal,Julia,oob,multi,1
Crystal,Visual Basic,oob,multi,1
Crystal,F#,oob,multi,0
Crystal,D,oob,multi,1
Crystal,Assembly,oob,machine,1
Crystal,C,oob,imperative,2
Crystal,Arduino,oob,imperative,0
Crystal,Fortran,oob,imperative,0
Crystal,Elixir,oob,functional,1
Crystal,Groovy,oob,functional,0
Crystal,Haskell,oob,functional,1
Crystal,Clojure,oob,functional,0
Crystal,OCaml,oob,functional,0
Crystal,Erlang,oob,functional,1
Crystal,HTML,oob,declarative,3
Crystal,CSS,oob,declarative,7
Crystal,XSLT,oob,declarative,1
Crystal,PLpgSQL,oob,declarative,0
Crystal,Elm,oob,declarative,1
Crystal,Nix,oob,declarative,0
Go,SaltStack,multi,undefined,3
Go,Vala,multi,undefined,2
Go,ColdFusion,multi,undefined,0
Go,Shell,multi,scripted,434
Go,PowerShell,multi,scripted,9
Go,Vim script,multi,scripted,27
Go,Emacs Lisp,multi,scripted,7
Go,Batchfile,multi,scripted,4
Go,PHP,multi,procedural,109
Go,C++,multi,procedural,97
Go,JavaScript,multi,oob,528
Go,Python,multi,oob,437
Go,Java,multi,oob,221
Go,Ruby,multi,oob,239
Go,C#,multi,oob,49
Go,TypeScript,multi,oob,75
Go,Jupyter Notebook,multi,oob,9
Go,Objective-C,multi,oob,18
Go,Kotlin,multi,oob,13
Go,Dart,multi,oob,4
Go,Crystal,multi,oob,4
Go,Go,multi,multi,5820
Go,Swift,multi,multi,16
Go,Scala,multi,multi,29
Go,R,multi,multi,0
Go,Rust,multi,multi,39
Go,Perl,multi,multi,19
Go,Lua,multi,multi,16
Go,CoffeeScript,multi,multi,22
Go,Matlab,multi,multi,0
Go,Julia,multi,multi,1
Go,Visual Basic,multi,multi,1
Go,F#,multi,multi,0
Go,D,multi,multi,2
Go,Assembly,multi,machine,7
Go,C,multi,imperative,127
Go,Arduino,multi,imperative,3
Go,Fortran,multi,imperative,1
Go,Elixir,multi,functional,13
Go,Groovy,multi,functional,32
Go,Haskell,multi,functional,11
Go,Clojure,multi,functional,10
Go,OCaml,multi,functional,0
Go,Erlang,multi,functional,9
Go,HTML,multi,declarative,277
Go,CSS,multi,declarative,147
Go,XSLT,multi,declarative,5
Go,PLpgSQL,multi,declarative,4
Go,Elm,multi,declarative,3
Go,Nix,multi,declarative,4
Swift,SaltStack,multi,undefined,0
Swift,Vala,multi,undefined,0
Swift,ColdFusion,multi,undefined,0
Swift,Shell,multi,scripted,24
Swift,PowerShell,multi,scripted,1
Swift,Vim script,multi,scripted,2
Swift,Emacs Lisp,multi,scripted,2
Swift,Batchfile,multi,scripted,1
Swift,PHP,multi,procedural,33
Swift,C++,multi,procedural,34
Swift,JavaScript,multi,oob,136
Swift,Python,multi,oob,69
Swift,Java,multi,oob,101
Swift,Ruby,multi,oob,63
Swift,C#,multi,oob,19
Swift,TypeScript,multi,oob,21
Swift,Jupyter Notebook,multi,oob,5
Swift,Objective-C,multi,oob,167
Swift,Kotlin,multi,oob,13
Swift,Dart,multi,oob,0
Swift,Crystal,multi,oob,0
Swift,Go,multi,multi,16
Swift,Swift,multi,multi,2637
Swift,Scala,multi,multi,5
Swift,R,multi,multi,1
Swift,Rust,multi,multi,7
Swift,Perl,multi,multi,2
Swift,Lua,multi,multi,0
Swift,CoffeeScript,multi,multi,1
Swift,Matlab,multi,multi,0
Swift,Julia,multi,multi,0
Swift,Visual Basic,multi,multi,0
Swift,F#,multi,multi,0
Swift,D,multi,multi,0
Swift,Assembly,multi,machine,0
Swift,C,multi,imperative,23
Swift,Arduino,multi,imperative,0
Swift,Fortran,multi,imperative,0
Swift,Elixir,multi,functional,7
Swift,Groovy,multi,functional,0
Swift,Haskell,multi,functional,1
Swift,Clojure,multi,functional,1
Swift,OCaml,multi,functional,0
Swift,Erlang,multi,functional,0
Swift,HTML,multi,declarative,67
Swift,CSS,multi,declarative,44
Swift,XSLT,multi,declarative,2
Swift,PLpgSQL,multi,declarative,0
Swift,Elm,multi,declarative,0
Swift,Nix,multi,declarative,0
Scala,SaltStack,multi,undefined,0
Scala,Vala,multi,undefined,0
Scala,ColdFusion,multi,undefined,0
Scala,Shell,multi,scripted,67
Scala,PowerShell,multi,scripted,3
Scala,Vim script,multi,scripted,5
Scala,Emacs Lisp,multi,scripted,2
Scala,Batchfile,multi,scripted,0
Scala,PHP,multi,procedural,8
Scala,C++,multi,procedural,20
Scala,JavaScript,multi,oob,122
Scala,Python,multi,oob,82
Scala,Java,multi,oob,141
Scala,Ruby,multi,oob,36
Scala,C#,multi,oob,9
Scala,TypeScript,multi,oob,23
Scala,Jupyter Notebook,multi,oob,17
Scala,Objective-C,multi,oob,4
Scala,Kotlin,multi,oob,10
Scala,Dart,multi,oob,2
Scala,Crystal,multi,oob,2
Scala,Go,multi,multi,29
Scala,Swift,multi,multi,5
Scala,Scala,multi,multi,1727
Scala,R,multi,multi,2
Scala,Rust,multi,multi,11
Scala,Perl,multi,multi,4
Scala,Lua,multi,multi,3
Scala,CoffeeScript,multi,multi,3
Scala,Matlab,multi,multi,2
Scala,Julia,multi,multi,1
Scala,Visual Basic,multi,multi,1
Scala,F#,multi,multi,4
Scala,D,multi,multi,1
Scala,Assembly,multi,machine,2
Scala,C,multi,imperative,17
Scala,Arduino,multi,imperative,0
Scala,Fortran,multi,imperative,1
Scala,Elixir,multi,functional,1
Scala,Groovy,multi,functional,21
Scala,Haskell,multi,functional,11
Scala,Clojure,multi,functional,9
Scala,OCaml,multi,functional,1
Scala,Erlang,multi,functional,4
Scala,HTML,multi,declarative,77
Scala,CSS,multi,declarative,50
Scala,XSLT,multi,declarative,8
Scala,PLpgSQL,multi,declarative,1
Scala,Elm,multi,declarative,3
Scala,Nix,multi,declarative,1
R,SaltStack,multi,undefined,0
R,Vala,multi,undefined,0
R,ColdFusion,multi,undefined,0
R,Shell,multi,scripted,30
R,PowerShell,multi,scripted,1
R,Vim script,multi,scripted,1
R,Emacs Lisp,multi,scripted,2
R,Batchfile,multi,scripted,0
R,PHP,multi,procedural,5
R,C++,multi,procedural,30
R,JavaScript,multi,oob,45
R,Python,multi,oob,47
R,Java,multi,oob,23
R,Ruby,multi,oob,11
R,C#,multi,oob,4
R,TypeScript,multi,oob,3
R,Jupyter Notebook,multi,oob,25
R,Objective-C,multi,oob,1
R,Kotlin,multi,oob,1
R,Dart,multi,oob,0
R,Crystal,multi,oob,0
R,Go,multi,multi,0
R,Swift,multi,multi,1
R,Scala,multi,multi,2
R,R,multi,multi,1142
R,Rust,multi,multi,0
R,Perl,multi,multi,2
R,Lua,multi,multi,0
R,CoffeeScript,multi,multi,0
R,Matlab,multi,multi,0
R,Julia,multi,multi,2
R,Visual Basic,multi,multi,0
R,F#,multi,multi,0
R,D,multi,multi,0
R,Assembly,multi,machine,2
R,C,multi,imperative,11
R,Arduino,multi,imperative,0
R,Fortran,multi,imperative,1
R,Elixir,multi,functional,1
R,Groovy,multi,functional,3
R,Haskell,multi,functional,0
R,Clojure,multi,functional,0
R,OCaml,multi,functional,0
R,Erlang,multi,functional,0
R,HTML,multi,declarative,100
R,CSS,multi,declarative,19
R,XSLT,multi,declarative,0
R,PLpgSQL,multi,declarative,1
R,Elm,multi,declarative,0
R,Nix,multi,declarative,0
Rust,SaltStack,multi,undefined,0
Rust,Vala,multi,undefined,2
Rust,ColdFusion,multi,undefined,0
Rust,Shell,multi,scripted,45
Rust,PowerShell,multi,scripted,1
Rust,Vim script,multi,scripted,6
Rust,Emacs Lisp,multi,scripted,7
Rust,Batchfile,multi,scripted,0
Rust,PHP,multi,procedural,9
Rust,C++,multi,procedural,41
Rust,JavaScript,multi,oob,112
Rust,Python,multi,oob,87
Rust,Java,multi,oob,21
Rust,Ruby,multi,oob,49
Rust,C#,multi,oob,12
Rust,TypeScript,multi,oob,22
Rust,Jupyter Notebook,multi,oob,4
Rust,Objective-C,multi,oob,6
Rust,Kotlin,multi,oob,9
Rust,Dart,multi,oob,2
Rust,Crystal,multi,oob,3
Rust,Go,multi,multi,39
Rust,Swift,multi,multi,7
Rust,Scala,multi,multi,11
Rust,R,multi,multi,0
Rust,Rust,multi,multi,1091
Rust,Perl,multi,multi,3
Rust,Lua,multi,multi,4
Rust,CoffeeScript,multi,multi,6
Rust,Matlab,multi,multi,1
Rust,Julia,multi,multi,3
Rust,Visual Basic,multi,multi,1
Rust,F#,multi,multi,1
Rust,D,multi,multi,1
Rust,Assembly,multi,machine,3
Rust,C,multi,imperative,47
Rust,Arduino,multi,imperative,1
Rust,Fortran,multi,imperative,1
Rust,Elixir,multi,functional,6
Rust,Groovy,multi,functional,2
Rust,Haskell,multi,functional,7
Rust,Clojure,multi,functional,5
Rust,OCaml,multi,functional,4
Rust,Erlang,multi,functional,4
Rust,HTML,multi,declarative,57
Rust,CSS,multi,declarative,39
Rust,XSLT,multi,declarative,1
Rust,PLpgSQL,multi,declarative,0
Rust,Elm,multi,declarative,3
Rust,Nix,multi,declarative,7
Perl,SaltStack,multi,undefined,0
Perl,Vala,multi,undefined,0
Perl,ColdFusion,multi,undefined,0
Perl,Shell,multi,scripted,62
Perl,PowerShell,multi,scripted,2
Perl,Vim script,multi,scripted,8
Perl,Emacs Lisp,multi,scripted,4
Perl,Batchfile,multi,scripted,0
Perl,PHP,multi,procedural,33
Perl,C++,multi,procedural,25
Perl,JavaScript,multi,oob,57
Perl,Python,multi,oob,79
Perl,Java,multi,oob,36
Perl,Ruby,multi,oob,35
Perl,C#,multi,oob,14
Perl,TypeScript,multi,oob,1
Perl,Jupyter Notebook,multi,oob,5
Perl,Objective-C,multi,oob,2
Perl,Kotlin,multi,oob,1
Perl,Dart,multi,oob,1
Perl,Crystal,multi,oob,1
Perl,Go,multi,multi,19
Perl,Swift,multi,multi,2
Perl,Scala,multi,multi,4
Perl,R,multi,multi,2
Perl,Rust,multi,multi,3
Perl,Perl,multi,multi,795
Perl,Lua,multi,multi,1
Perl,CoffeeScript,multi,multi,2
Perl,Matlab,multi,multi,0
Perl,Julia,multi,multi,1
Perl,Visual Basic,multi,multi,1
Perl,F#,multi,multi,0
Perl,D,multi,multi,1
Perl,Assembly,multi,machine,0
Perl,C,multi,imperative,59
Perl,Arduino,multi,imperative,0
Perl,Fortran,multi,imperative,0
Perl,Elixir,multi,functional,3
Perl,Groovy,multi,functional,2
Perl,Haskell,multi,functional,6
Perl,Clojure,multi,functional,2
Perl,OCaml,multi,functional,0
Perl,Erlang,multi,functional,2
Perl,HTML,multi,declarative,45
Perl,CSS,multi,declarative,18
Perl,XSLT,multi,declarative,3
Perl,PLpgSQL,multi,declarative,3
Perl,Elm,multi,declarative,1
Perl,Nix,multi,declarative,2
Lua,SaltStack,multi,undefined,0
Lua,Vala,multi,undefined,0
Lua,ColdFusion,multi,undefined,0
Lua,Shell,multi,scripted,28
Lua,PowerShell,multi,scripted,1
Lua,Vim script,multi,scripted,1
Lua,Emacs Lisp,multi,scripted,1
Lua,Batchfile,multi,scripted,0
Lua,PHP,multi,procedural,10
Lua,C++,multi,procedural,53
Lua,JavaScript,multi,oob,41
Lua,Python,multi,oob,44
Lua,Java,multi,oob,15
Lua,Ruby,multi,oob,6
Lua,C#,multi,oob,9
Lua,TypeScript,multi,oob,3
Lua,Jupyter Notebook,multi,oob,3
Lua,Objective-C,multi,oob,3
Lua,Kotlin,multi,oob,1
Lua,Dart,multi,oob,0
Lua,Crystal,multi,oob,0
Lua,Go,multi,multi,16
Lua,Swift,multi,multi,0
Lua,Scala,multi,multi,3
Lua,R,multi,multi,0
Lua,Rust,multi,multi,4
Lua,Perl,multi,multi,1
Lua,Lua,multi,multi,761
Lua,CoffeeScript,multi,multi,0
Lua,Matlab,multi,multi,0
Lua,Julia,multi,multi,0
Lua,Visual Basic,multi,multi,0
Lua,F#,multi,multi,0
Lua,D,multi,multi,0
Lua,Assembly,multi,machine,0
Lua,C,multi,imperative,35
Lua,Arduino,multi,imperative,1
Lua,Fortran,multi,imperative,1
Lua,Elixir,multi,functional,2
Lua,Groovy,multi,functional,1
Lua,Haskell,multi,functional,1
Lua,Clojure,multi,functional,0
Lua,OCaml,multi,functional,1
Lua,Erlang,multi,functional,0
Lua,HTML,multi,declarative,15
Lua,CSS,multi,declarative,13
Lua,XSLT,multi,declarative,0
Lua,PLpgSQL,multi,declarative,1
Lua,Elm,multi,declarative,0
Lua,Nix,multi,declarative,1
CoffeeScript,SaltStack,multi,undefined,0
CoffeeScript,Vala,multi,undefined,0
CoffeeScript,ColdFusion,multi,undefined,0
CoffeeScript,Shell,multi,scripted,32
CoffeeScript,PowerShell,multi,scripted,1
CoffeeScript,Vim script,multi,scripted,4
CoffeeScript,Emacs Lisp,multi,scripted,0
CoffeeScript,Batchfile,multi,scripted,2
CoffeeScript,PHP,multi,procedural,15
CoffeeScript,C++,multi,procedural,9
CoffeeScript,JavaScript,multi,oob,171
CoffeeScript,Python,multi,oob,39
CoffeeScript,Java,multi,oob,21
CoffeeScript,Ruby,multi,oob,51
CoffeeScript,C#,multi,oob,6
CoffeeScript,TypeScript,multi,oob,31
CoffeeScript,Jupyter Notebook,multi,oob,1
CoffeeScript,Objective-C,multi,oob,4
CoffeeScript,Kotlin,multi,oob,0
CoffeeScript,Dart,multi,oob,2
CoffeeScript,Crystal,multi,oob,3
CoffeeScript,Go,multi,multi,22
CoffeeScript,Swift,multi,multi,1
CoffeeScript,Scala,multi,multi,3
CoffeeScript,R,multi,multi,0
CoffeeScript,Rust,multi,multi,6
CoffeeScript,Perl,multi,multi,2
CoffeeScript,Lua,multi,multi,0
CoffeeScript,CoffeeScript,multi,multi,596
CoffeeScript,Matlab,multi,multi,1
CoffeeScript,Julia,multi,multi,1
CoffeeScript,Visual Basic,multi,multi,1
CoffeeScript,F#,multi,multi,0
CoffeeScript,D,multi,multi,1
CoffeeScript,Assembly,multi,machine,0
CoffeeScript,C,multi,imperative,8
CoffeeScript,Arduino,multi,imperative,3
CoffeeScript,Fortran,multi,imperative,0
CoffeeScript,Elixir,multi,functional,3
CoffeeScript,Groovy,multi,functional,1
CoffeeScript,Haskell,multi,functional,3
CoffeeScript,Clojure,multi,functional,1
CoffeeScript,OCaml,multi,functional,2
CoffeeScript,Erlang,multi,functional,2
CoffeeScript,HTML,multi,declarative,64
CoffeeScript,CSS,multi,declarative,32
CoffeeScript,XSLT,multi,declarative,0
CoffeeScript,PLpgSQL,multi,declarative,0
CoffeeScript,Elm,multi,declarative,3
CoffeeScript,Nix,multi,declarative,0
Matlab,SaltStack,multi,undefined,0
Matlab,Vala,multi,undefined,0
Matlab,ColdFusion,multi,undefined,0
Matlab,Shell,multi,scripted,2
Matlab,PowerShell,multi,scripted,0
Matlab,Vim script,multi,scripted,0
Matlab,Emacs Lisp,multi,scripted,0
Matlab,Batchfile,multi,scripted,0
Matlab,PHP,multi,procedural,4
Matlab,C++,multi,procedural,15
Matlab,JavaScript,multi,oob,10
Matlab,Python,multi,oob,47
Matlab,Java,multi,oob,19
Matlab,Ruby,multi,oob,4
Matlab,C#,multi,oob,2
Matlab,TypeScript,multi,oob,0
Matlab,Jupyter Notebook,multi,oob,16
Matlab,Objective-C,multi,oob,1
Matlab,Kotlin,multi,oob,1
Matlab,Dart,multi,oob,0
Matlab,Crystal,multi,oob,0
Matlab,Go,multi,multi,0
Matlab,Swift,multi,multi,0
Matlab,Scala,multi,multi,2
Matlab,R,multi,multi,0
Matlab,Rust,multi,multi,1
Matlab,Perl,multi,multi,0
Matlab,Lua,multi,multi,0
Matlab,CoffeeScript,multi,multi,1
Matlab,Matlab,multi,multi,446
Matlab,Julia,multi,multi,4
Matlab,Visual Basic,multi,multi,0
Matlab,F#,multi,multi,0
Matlab,D,multi,multi,0
Matlab,Assembly,multi,machine,0
Matlab,C,multi,imperative,12
Matlab,Arduino,multi,imperative,1
Matlab,Fortran,multi,imperative,1
Matlab,Elixir,multi,functional,0
Matlab,Groovy,multi,functional,0
Matlab,Haskell,multi,functional,0
Matlab,Clojure,multi,functional,0
Matlab,OCaml,multi,functional,0
Matlab,Erlang,multi,functional,0
Matlab,HTML,multi,declarative,12
Matlab,CSS,multi,declarative,4
Matlab,XSLT,multi,declarative,1
Matlab,PLpgSQL,multi,declarative,0
Matlab,Elm,multi,declarative,0
Matlab,Nix,multi,declarative,0
Julia,SaltStack,multi,undefined,0
Julia,Vala,multi,undefined,0
Julia,ColdFusion,multi,undefined,0
Julia,Shell,multi,scripted,8
Julia,PowerShell,multi,scripted,1
Julia,Vim script,multi,scripted,2
Julia,Emacs Lisp,multi,scripted,1
