language1,language2,paradigm1,paradigm2,common_actors
Ruby,CoffeeScript,oob,multi,48
Ruby,Matlab,oob,multi,3
Ruby,Julia,oob,multi,1
Ruby,Visual Basic,oob,multi,1
Ruby,F#,oob,multi,2
Ruby,D,oob,multi,2
Ruby,Assembly,oob,machine,0
Ruby,C,oob,imperative,90
Ruby,Arduino,oob,imperative,1
Ruby,Fortran,oob,imperative,0
Ruby,Elixir,oob,functional,49
Ruby,Groovy,oob,functional,18
Ruby,Haskell,oob,functional,13
Ruby,Clojure,oob,functional,19
Ruby,Erlang,oob,functional,8
Ruby,OCaml,oob,functional,0
Ruby,HTML,oob,declarative,680
Ruby,CSS,oob,declarative,393
Ruby,XSLT,oob,declarative,13
Ruby,PLpgSQL,oob,declarative,7
Ruby,Elm,oob,declarative,4
Ruby,Nix,oob,declarative,1
C#,Roff,oob,undefined,1
C#,Protocol Buffer,oob,undefined,4
C#,SaltStack,oob,undefined,1
C#,Vala,oob,undefined,1
C#,Shell,oob,scripted,48
C#,PowerShell,oob,scripted,81
C#,Vim script,oob,scripted,1
C#,Emacs Lisp,oob,scripted,0
C#,Batchfile,oob,scripted,9
C#,PHP,oob,procedural,74
C#,C++,oob,procedural,105
C#,JavaScript,oob,oob,347
C#,Python,oob,oob,106
C#,Java,oob,oob,145
C#,Ruby,oob,oob,42
C#,C#,oob,oob,6223
C#,TypeScript,oob,oob,124
C#,Objective-C,oob,oob,29
C#,Jupyter Notebook,oob,oob,8
C#,Kotlin,oob,oob,5
C#,Dart,oob,oob,0
C#,Go,oob,multi,43
C#,Swift,oob,multi,17
C#,Scala,oob,multi,6
C#,R,oob,multi,1
C#,Rust,oob,multi,10
C#,Lua,oob,multi,8
C#,Perl,oob,multi,5
C#,CoffeeScript,oob,multi,5
C#,Matlab,oob,multi,2
C#,Julia,oob,multi,0
C#,Visual Basic,oob,multi,4
C#,F#,oob,multi,21
C#,D,oob,multi,1
C#,Assembly,oob,machine,2
C#,C,oob,imperative,57
C#,Arduino,oob,imperative,3
C#,Fortran,oob,imperative,1
C#,Elixir,oob,functional,3
C#,Groovy,oob,functional,7
C#,Haskell,oob,functional,1
C#,Clojure,oob,functional,1
C#,Erlang,oob,functional,2
C#,OCaml,oob,functional,0
C#,HTML,oob,declarative,137
C#,CSS,oob,declarative,73
C#,XSLT,oob,declarative,6
C#,PLpgSQL,oob,declarative,4
C#,Elm,oob,declarative,1
C#,Nix,oob,declarative,0
TypeScript,Roff,oob,undefined,0
TypeScript,Protocol Buffer,oob,undefined,2
TypeScript,SaltStack,oob,undefined,0
TypeScript,Vala,oob,undefined,0
TypeScript,Shell,oob,scripted,70
TypeScript,PowerShell,oob,scripted,15
TypeScript,Vim script,oob,scripted,4
TypeScript,Emacs Lisp,oob,scripted,2
TypeScript,Batchfile,oob,scripted,2
TypeScript,PHP,oob,procedural,82
TypeScript,C++,oob,procedural,53
TypeScript,JavaScript,oob,oob,860
TypeScript,Python,oob,oob,143
TypeScript,Java,oob,oob,194
TypeScript,Ruby,oob,oob,70
TypeScript,C#,oob,oob,124
TypeScript,TypeScript,oob,oob,4336
TypeScript,Objective-C,oob,oob,22
TypeScript,Jupyter Notebook,oob,oob,14
TypeScript,Kotlin,oob,oob,8
TypeScript,Dart,oob,oob,3
TypeScript,Go,oob,multi,53
TypeScript,Swift,oob,multi,13
TypeScript,Scala,oob,multi,15
TypeScript,R,oob,multi,2
TypeScript,Rust,oob,multi,15
TypeScript,Lua,oob,multi,2
TypeScript,Perl,oob,multi,0
TypeScript,CoffeeScript,oob,multi,27
TypeScript,Matlab,oob,multi,0
TypeScript,Julia,oob,multi,2
TypeScript,Visual Basic,oob,multi,0
TypeScript,F#,oob,multi,4
TypeScript,D,oob,multi,0
TypeScript,Assembly,oob,machine,0
TypeScript,C,oob,imperative,25
TypeScript,Arduino,oob,imperative,1
TypeScript,Fortran,oob,imperative,2
TypeScript,Elixir,oob,functional,10
TypeScript,Groovy,oob,functional,8
TypeScript,Haskell,oob,functional,5
TypeScript,Clojure,oob,functional,1
TypeScript,Erlang,oob,functional,2
TypeScript,OCaml,oob,functional,0
TypeScript,HTML,oob,declarative,274
TypeScript,CSS,oob,declarative,174
TypeScript,XSLT,oob,declarative,3
TypeScript,PLpgSQL,oob,declarative,6
TypeScript,Elm,oob,declarative,3
TypeScript,Nix,oob,declarative,1
Objective-C,Roff,oob,undefined,0
Objective-C,Protocol Buffer,oob,undefined,0
Objective-C,SaltStack,oob,undefined,0
Objective-C,Vala,oob,undefined,0
Objective-C,Shell,oob,scripted,26
Objective-C,PowerShell,oob,scripted,1
Objective-C,Vim script,oob,scripted,0
Objective-C,Emacs Lisp,oob,scripted,0
Objective-C,Batchfile,oob,scripted,0
Objective-C,PHP,oob,procedural,14
Objective-C,C++,oob,procedural,37
Objective-C,JavaScript,oob,oob,211
Objective-C,Python,oob,oob,39
Objective-C,Java,oob,oob,160
Objective-C,Ruby,oob,oob,39
Objective-C,C#,oob,oob,29
Objective-C,TypeScript,oob,oob,22
Objective-C,Objective-C,oob,oob,1517
Objective-C,Jupyter Notebook,oob,oob,4
Objective-C,Kotlin,oob,oob,1
Objective-C,Dart,oob,oob,1
Objective-C,Go,oob,multi,16
Objective-C,Swift,oob,multi,139
Objective-C,Scala,oob,multi,4
Objective-C,R,oob,multi,0
Objective-C,Rust,oob,multi,4
Objective-C,Lua,oob,multi,2
Objective-C,Perl,oob,multi,2
Objective-C,CoffeeScript,oob,multi,4
Objective-C,Matlab,oob,multi,0
Objective-C,Julia,oob,multi,0
Objective-C,Visual Basic,oob,multi,0
Objective-C,F#,oob,multi,1
Objective-C,D,oob,multi,0
Objective-C,Assembly,oob,machine,1
Objective-C,C,oob,imperative,45
Objective-C,Arduino,oob,imperative,0
Objective-C,Fortran,oob,imperative,0
Objective-C,Elixir,oob,functional,2
Objective-C,Groovy,oob,functional,8
Objective-C,Haskell,oob,functional,1
Objective-C,Clojure,oob,functional,2
Objective-C,Erlang,oob,functional,3
Objective-C,OCaml,oob,functional,1
Objective-C,HTML,oob,declarative,38
Objective-C,CSS,oob,declarative,25
Objective-C,XSLT,oob,declarative,3
Objective-C,PLpgSQL,oob,declarative,0
Objective-C,Elm,oob,declarative,0
Objective-C,Nix,oob,declarative,0
Jupyter Notebook,Roff,oob,undefined,1
Jupyter Notebook,Protocol Buffer,oob,undefined,0
Jupyter Notebook,SaltStack,oob,undefined,1
Jupyter Notebook,Vala,oob,undefined,0
Jupyter Notebook,Shell,oob,scripted,42
Jupyter Notebook,PowerShell,oob,scripted,0
Jupyter Notebook,Vim script,oob,scripted,0
Jupyter Notebook,Emacs Lisp,oob,scripted,1
Jupyter Notebook,Batchfile,oob,scripted,2
Jupyter Notebook,PHP,oob,procedural,4
Jupyter Notebook,C++,oob,procedural,49
Jupyter Notebook,JavaScript,oob,oob,83
Jupyter Notebook,Python,oob,oob,281
Jupyter Notebook,Java,oob,oob,25
Jupyter Notebook,Ruby,oob,oob,8
Jupyter Notebook,C#,oob,oob,8
Jupyter Notebook,TypeScript,oob,oob,14
Jupyter Notebook,Objective-C,oob,oob,4
Jupyter Notebook,Jupyter Notebook,oob,oob,1287
Jupyter Notebook,Kotlin,oob,oob,0
Jupyter Notebook,Dart,oob,oob,0
Jupyter Notebook,Go,oob,multi,7
Jupyter Notebook,Swift,oob,multi,2
Jupyter Notebook,Scala,oob,multi,13
Jupyter Notebook,R,oob,multi,11
Jupyter Notebook,Rust,oob,multi,3
Jupyter Notebook,Lua,oob,multi,4
Jupyter Notebook,Perl,oob,multi,3
Jupyter Notebook,CoffeeScript,oob,multi,0
Jupyter Notebook,Matlab,oob,multi,4
Jupyter Notebook,Julia,oob,multi,14
Jupyter Notebook,Visual Basic,oob,multi,0
Jupyter Notebook,F#,oob,multi,0
Jupyter Notebook,D,oob,multi,0
Jupyter Notebook,Assembly,oob,machine,0
Jupyter Notebook,C,oob,imperative,17
Jupyter Notebook,Arduino,oob,imperative,1
Jupyter Notebook,Fortran,oob,imperative,3
Jupyter Notebook,Elixir,oob,functional,0
Jupyter Notebook,Groovy,oob,functional,1
Jupyter Notebook,Haskell,oob,functional,1
Jupyter Notebook,Clojure,oob,functional,0
Jupyter Notebook,Erlang,oob,functional,1
Jupyter Notebook,OCaml,oob,functional,2
Jupyter Notebook,HTML,oob,declarative,81
Jupyter Notebook,CSS,oob,declarative,29
Jupyter Notebook,XSLT,oob,declarative,2
Jupyter Notebook,PLpgSQL,oob,declarative,3
Jupyter Notebook,Elm,oob,declarative,1
Jupyter Notebook,Nix,oob,declarative,0
Kotlin,Roff,oob,undefined,0
Kotlin,Protocol Buffer,oob,undefined,1
Kotlin,SaltStack,oob,undefined,0
Kotlin,Vala,oob,undefined,0
Kotlin,Shell,oob,scripted,14
Kotlin,PowerShell,oob,scripted,0
Kotlin,Vim script,oob,scripted,0
Kotlin,Emacs Lisp,oob,scripted,0
Kotlin,Batchfile,oob,scripted,0
Kotlin,PHP,oob,procedural,4
Kotlin,C++,oob,procedural,6
Kotlin,JavaScript,oob,oob,26
Kotlin,Python,oob,oob,16
Kotlin,Java,oob,oob,116
Kotlin,Ruby,oob,oob,7
Kotlin,C#,oob,oob,5
Kotlin,TypeScript,oob,oob,8
Kotlin,Objective-C,oob,oob,1
Kotlin,Jupyter Notebook,oob,oob,0
Kotlin,Kotlin,oob,oob,616
Kotlin,Dart,oob,oob,1
Kotlin,Go,oob,multi,6
Kotlin,Swift,oob,multi,5
Kotlin,Scala,oob,multi,7
Kotlin,R,oob,multi,0
Kotlin,Rust,oob,multi,4
Kotlin,Lua,oob,multi,0
Kotlin,Perl,oob,multi,0
Kotlin,CoffeeScript,oob,multi,2
Kotlin,Matlab,oob,multi,0
Kotlin,Julia,oob,multi,0
Kotlin,Visual Basic,oob,multi,0
Kotlin,F#,oob,multi,0
Kotlin,D,oob,multi,0
Kotlin,Assembly,oob,machine,0
Kotlin,C,oob,imperative,4
Kotlin,Arduino,oob,imperative,0
Kotlin,Fortran,oob,imperative,0
Kotlin,Elixir,oob,functional,3
Kotlin,Groovy,oob,functional,5
Kotlin,Haskell,oob,functional,1
Kotlin,Clojure,oob,functional,0
Kotlin,Erlang,oob,functional,0
Kotlin,OCaml,oob,functional,0
Kotlin,HTML,oob,declarative,17
Kotlin,CSS,oob,declarative,8
Kotlin,XSLT,oob,declarative,0
Kotlin,PLpgSQL,oob,declarative,2
Kotlin,Elm,oob,declarative,0
Kotlin,Nix,oob,declarative,0
Dart,Roff,oob,undefined,0
Dart,Protocol Buffer,oob,undefined,0
Dart,SaltStack,oob,undefined,0
Dart,Vala,oob,undefined,0
Dart,Shell,oob,scripted,2
Dart,PowerShell,oob,scripted,1
Dart,Vim script,oob,scripted,1
Dart,Emacs Lisp,oob,scripted,1
Dart,Batchfile,oob,scripted,0
Dart,PHP,oob,procedural,2
Dart,C++,oob,procedural,16
Dart,JavaScript,oob,oob,7
Dart,Python,oob,oob,5
Dart,Java,oob,oob,8
Dart,Ruby,oob,oob,4
Dart,C#,oob,oob,0
Dart,TypeScript,oob,oob,3
Dart,Objective-C,oob,oob,1
Dart,Jupyter Notebook,oob,oob,0
Dart,Kotlin,oob,oob,1
Dart,Dart,oob,oob,123
Dart,Go,oob,multi,4
Dart,Swift,oob,multi,0
Dart,Scala,oob,multi,1
Dart,R,oob,multi,0
Dart,Rust,oob,multi,2
Dart,Lua,oob,multi,1
Dart,Perl,oob,multi,0
Dart,CoffeeScript,oob,multi,2
Dart,Matlab,oob,multi,0
Dart,Julia,oob,multi,0
Dart,Visual Basic,oob,multi,1
Dart,F#,oob,multi,0
Dart,D,oob,multi,1
Dart,Assembly,oob,machine,0
Dart,C,oob,imperative,1
Dart,Arduino,oob,imperative,0
Dart,Fortran,oob,imperative,0
Dart,Elixir,oob,functional,0
Dart,Groovy,oob,functional,1
Dart,Haskell,oob,functional,1
Dart,Clojure,oob,functional,0
Dart,Erlang,oob,functional,0
Dart,OCaml,oob,functional,0
Dart,HTML,oob,declarative,5
Dart,CSS,oob,declarative,6
Dart,XSLT,oob,declarative,1
Dart,PLpgSQL,oob,declarative,0
Dart,Elm,oob,declarative,1
Dart,Nix,oob,declarative,0
Go,Roff,multi,undefined,4
Go,Protocol Buffer,multi,undefined,26
Go,SaltStack,multi,undefined,4
Go,Vala,multi,undefined,0
Go,Shell,multi,scripted,401
Go,PowerShell,multi,scripted,5
Go,Vim script,multi,scripted,17
Go,Emacs Lisp,multi,scripted,8
Go,Batchfile,multi,scripted,2
Go,PHP,multi,procedural,78
Go,C++,multi,procedural,77
Go,JavaScript,multi,oob,389
Go,Python,multi,oob,386
Go,Java,multi,oob,168
Go,Ruby,multi,oob,212
Go,C#,multi,oob,43
Go,TypeScript,multi,oob,53
Go,Objective-C,multi,oob,16
Go,Jupyter Notebook,multi,oob,7
Go,Kotlin,multi,oob,6
Go,Dart,multi,oob,4
Go,Go,multi,multi,5221
Go,Swift,multi,multi,12
Go,Scala,multi,multi,27
Go,R,multi,multi,1
Go,Rust,multi,multi,42
Go,Lua,multi,multi,5
Go,Perl,multi,multi,17
Go,CoffeeScript,multi,multi,17
Go,Matlab,multi,multi,2
Go,Julia,multi,multi,0
Go,Visual Basic,multi,multi,1
Go,F#,multi,multi,1
Go,D,multi,multi,1
Go,Assembly,multi,machine,6
Go,C,multi,imperative,107
Go,Arduino,multi,imperative,2
Go,Fortran,multi,imperative,1
Go,Elixir,multi,functional,14
Go,Groovy,multi,functional,33
Go,Haskell,multi,functional,5
Go,Clojure,multi,functional,6
Go,Erlang,multi,functional,3
Go,OCaml,multi,functional,3
Go,HTML,multi,declarative,225
Go,CSS,multi,declarative,128
Go,XSLT,multi,declarative,4
Go,PLpgSQL,multi,declarative,7
Go,Elm,multi,declarative,4
Go,Nix,multi,declarative,4
Swift,Roff,multi,undefined,0
Swift,Protocol Buffer,multi,undefined,1
Swift,SaltStack,multi,undefined,0
Swift,Vala,multi,undefined,0
Swift,Shell,multi,scripted,25
Swift,PowerShell,multi,scripted,0
Swift,Vim script,multi,scripted,2
Swift,Emacs Lisp,multi,scripted,0
Swift,Batchfile,multi,scripted,0
Swift,PHP,multi,procedural,15
Swift,C++,multi,procedural,24
Swift,JavaScript,multi,oob,118
Swift,Python,multi,oob,36
Swift,Java,multi,oob,81
Swift,Ruby,multi,oob,41
Swift,C#,multi,oob,17
Swift,TypeScript,multi,oob,13
Swift,Objective-C,multi,oob,139
Swift,Jupyter Notebook,multi,oob,2
Swift,Kotlin,multi,oob,5
Swift,Dart,multi,oob,0
Swift,Go,multi,multi,12
Swift,Swift,multi,multi,1970
Swift,Scala,multi,multi,2
Swift,R,multi,multi,0
Swift,Rust,multi,multi,7
Swift,Lua,multi,multi,0
Swift,Perl,multi,multi,2
Swift,CoffeeScript,multi,multi,2
Swift,Matlab,multi,multi,0
Swift,Julia,multi,multi,0
Swift,Visual Basic,multi,multi,0
Swift,F#,multi,multi,0
Swift,D,multi,multi,0
Swift,Assembly,multi,machine,0
Swift,C,multi,imperative,16
Swift,Arduino,multi,imperative,1
Swift,Fortran,multi,imperative,0
Swift,Elixir,multi,functional,6
Swift,Groovy,multi,functional,4
Swift,Haskell,multi,functional,1
Swift,Clojure,multi,functional,1
Swift,Erlang,multi,functional,1
Swift,OCaml,multi,functional,1
Swift,HTML,multi,declarative,40
Swift,CSS,multi,declarative,33
Swift,XSLT,multi,declarative,0
Swift,PLpgSQL,multi,declarative,0
Swift,Elm,multi,declarative,0
Swift,Nix,multi,declarative,0
Scala,Roff,multi,undefined,7
Scala,Protocol Buffer,multi,undefined,4
Scala,SaltStack,multi,undefined,1
Scala,Vala,multi,undefined,0
Scala,Shell,multi,scripted,65
Scala,PowerShell,multi,scripted,0
Scala,Vim script,multi,scripted,1
Scala,Emacs Lisp,multi,scripted,1
Scala,Batchfile,multi,scripted,0
Scala,PHP,multi,procedural,5
Scala,C++,multi,procedural,18
Scala,JavaScript,multi,oob,117
Scala,Python,multi,oob,72
Scala,Java,multi,oob,129
Scala,Ruby,multi,oob,26
Scala,C#,multi,oob,6
Scala,TypeScript,multi,oob,15
Scala,Objective-C,multi,oob,4
Scala,Jupyter Notebook,multi,oob,13
Scala,Kotlin,multi,oob,7
Scala,Dart,multi,oob,1
Scala,Go,multi,multi,27
Scala,Swift,multi,multi,2
Scala,Scala,multi,multi,1635
Scala,R,multi,multi,1
Scala,Rust,multi,multi,9
Scala,Lua,multi,multi,1
Scala,Perl,multi,multi,2
Scala,CoffeeScript,multi,multi,2
Scala,Matlab,multi,multi,1
Scala,Julia,multi,multi,0
Scala,Visual Basic,multi,multi,1
Scala,F#,multi,multi,1
Scala,D,multi,multi,0
Scala,Assembly,multi,machine,0
Scala,C,multi,imperative,15
Scala,Arduino,multi,imperative,0
Scala,Fortran,multi,imperative,0
Scala,Elixir,multi,functional,2
Scala,Groovy,multi,functional,19
Scala,Haskell,multi,functional,2
Scala,Clojure,multi,functional,11
Scala,Erlang,multi,functional,3
Scala,OCaml,multi,functional,1
Scala,HTML,multi,declarative,93
Scala,CSS,multi,declarative,52
Scala,XSLT,multi,declarative,6
Scala,PLpgSQL,multi,declarative,2
Scala,Elm,multi,declarative,2
Scala,Nix,multi,declarative,0
R,Roff,multi,undefined,0
R,Protocol Buffer,multi,undefined,0
R,SaltStack,multi,undefined,0
R,Vala,multi,undefined,0
R,Shell,multi,scripted,19
R,PowerShell,multi,scripted,0
R,Vim script,multi,scripted,0
R,Emacs Lisp,multi,scripted,0
R,Batchfile,multi,scripted,0
R,PHP,multi,procedural,2
R,C++,multi,procedural,23
R,JavaScript,multi,oob,27
R,Python,multi,oob,40
R,Java,multi,oob,16
R,Ruby,multi,oob,7
R,C#,multi,oob,1
R,TypeScript,multi,oob,2
R,Objective-C,multi,oob,0
R,Jupyter Notebook,multi,oob,11
R,Kotlin,multi,oob,0
R,Dart,multi,oob,0
R,Go,multi,multi,1
R,Swift,multi,multi,0
R,Scala,multi,multi,1
R,R,multi,multi,966
R,Rust,multi,multi,0
R,Lua,multi,multi,0
R,Perl,multi,multi,1
R,CoffeeScript,multi,multi,0
R,Matlab,multi,multi,1
R,Julia,multi,multi,1
R,Visual Basic,multi,multi,0
R,F#,multi,multi,0
R,D,multi,multi,0
R,Assembly,multi,machine,0
R,C,multi,imperative,9
R,Arduino,multi,imperative,0
R,Fortran,multi,imperative,4
R,Elixir,multi,functional,0
R,Groovy,multi,functional,0
R,Haskell,multi,functional,0
R,Clojure,multi,functional,2
R,Erlang,multi,functional,0
R,OCaml,multi,functional,0
R,HTML,multi,declarative,77
R,CSS,multi,declarative,19
R,XSLT,multi,declarative,1
R,PLpgSQL,multi,declarative,2
R,Elm,multi,declarative,0
R,Nix,multi,declarative,0
Rust,Roff,multi,undefined,0
Rust,Protocol Buffer,multi,undefined,1
Rust,SaltStack,multi,undefined,0
Rust,Vala,multi,undefined,1
Rust,Shell,multi,scripted,34
Rust,PowerShell,multi,scripted,3
Rust,Vim script,multi,scripted,3
Rust,Emacs Lisp,multi,scripted,1
Rust,Batchfile,multi,scripted,0
Rust,PHP,multi,procedural,6
Rust,C++,multi,procedural,31
Rust,JavaScript,multi,oob,70
Rust,Python,multi,oob,66
Rust,Java,multi,oob,12
Rust,Ruby,multi,oob,30
Rust,C#,multi,oob,10
Rust,TypeScript,multi,oob,15
Rust,Objective-C,multi,oob,4
Rust,Jupyter Notebook,multi,oob,3
Rust,Kotlin,multi,oob,4
Rust,Dart,multi,oob,2
Rust,Go,multi,multi,42
Rust,Swift,multi,multi,7
Rust,Scala,multi,multi,9
Rust,R,multi,multi,0
Rust,Rust,multi,multi,931
Rust,Lua,multi,multi,2
Rust,Perl,multi,multi,1
Rust,CoffeeScript,multi,multi,7
Rust,Matlab,multi,multi,0
Rust,Julia,multi,multi,0
Rust,Visual Basic,multi,multi,2
Rust,F#,multi,multi,0
Rust,D,multi,multi,2
Rust,Assembly,multi,machine,1
Rust,C,multi,imperative,37
Rust,Arduino,multi,imperative,0
Rust,Fortran,multi,imperative,0
Rust,Elixir,multi,functional,8
Rust,Groovy,multi,functional,2
Rust,Haskell,multi,functional,7
Rust,Clojure,multi,functional,6
Rust,Erlang,multi,functional,5
Rust,OCaml,multi,functional,3
Rust,HTML,multi,declarative,49
Rust,CSS,multi,declarative,25
Rust,XSLT,multi,declarative,2
Rust,PLpgSQL,multi,declarative,0
Rust,Elm,multi,declarative,3
Rust,Nix,multi,declarative,2
Lua,Roff,multi,undefined,0
Lua,Protocol Buffer,multi,undefined,0
Lua,SaltStack,multi,undefined,0
Lua,Vala,multi,undefined,0
Lua,Shell,multi,scripted,29
Lua,PowerShell,multi,scripted,3
Lua,Vim script,multi,scripted,4
Lua,Emacs Lisp,multi,scripted,1
Lua,Batchfile,multi,scripted,0
Lua,PHP,multi,procedural,10
Lua,C++,multi,procedural,47
Lua,JavaScript,multi,oob,33
Lua,Python,multi,oob,31
Lua,Java,multi,oob,4
Lua,Ruby,multi,oob,8
Lua,C#,multi,oob,8
Lua,TypeScript,multi,oob,2
Lua,Objective-C,multi,oob,2
Lua,Jupyter Notebook,multi,oob,4
Lua,Kotlin,multi,oob,0
Lua,Dart,multi,oob,1
Lua,Go,multi,multi,5
Lua,Swift,multi,multi,0
Lua,Scala,multi,multi,1
Lua,R,multi,multi,0
Lua,Rust,multi,multi,2
Lua,Lua,multi,multi,790
Lua,Perl,multi,multi,6
Lua,CoffeeScript,multi,multi,2
Lua,Matlab,multi,multi,0
Lua,Julia,multi,multi,0
Lua,Visual Basic,multi,multi,2
Lua,F#,multi,multi,0
Lua,D,multi,multi,1
Lua,Assembly,multi,machine,0
Lua,C,multi,imperative,29
Lua,Arduino,multi,imperative,0
Lua,Fortran,multi,imperative,0
Lua,Elixir,multi,functional,0
Lua,Groovy,multi,functional,2
Lua,Haskell,multi,functional,5
Lua,Clojure,multi,functional,0
Lua,Erlang,multi,functional,2
Lua,OCaml,multi,functional,1
Lua,HTML,multi,declarative,16
Lua,CSS,multi,declarative,13
Lua,XSLT,multi,declarative,0
Lua,PLpgSQL,multi,declarative,0
Lua,Elm,multi,declarative,1
Lua,Nix,multi,declarative,0
Perl,Roff,multi,undefined,0
Perl,Protocol Buffer,multi,undefined,0
Perl,SaltStack,multi,undefined,0
Perl,Vala,multi,undefined,0
Perl,Shell,multi,scripted,56
Perl,PowerShell,multi,scripted,1
Perl,Vim script,multi,scripted,2
Perl,Emacs Lisp,multi,scripted,1
Perl,Batchfile,multi,scripted,0
Perl,PHP,multi,procedural,20
Perl,C++,multi,procedural,24
Perl,JavaScript,multi,oob,44
Perl,Python,multi,oob,68
Perl,Java,multi,oob,21
Perl,Ruby,multi,oob,24
Perl,C#,multi,oob,5
Perl,TypeScript,multi,oob,0
Perl,Objective-C,multi,oob,2
Perl,Jupyter Notebook,multi,oob,3
Perl,Kotlin,multi,oob,0
Perl,Dart,multi,oob,0
Perl,Go,multi,multi,17
Perl,Swift,multi,multi,2
Perl,Scala,multi,multi,2
Perl,R,multi,multi,1
Perl,Rust,multi,multi,1
Perl,Lua,multi,multi,6
Perl,Perl,multi,multi,724
Perl,CoffeeScript,multi,multi,0
Perl,Matlab,multi,multi,0
Perl,Julia,multi,multi,0
Perl,Visual Basic,multi,multi,1
Perl,F#,multi,multi,0
Perl,D,multi,multi,0
Perl,Assembly,multi,machine,0
Perl,C,multi,imperative,39
Perl,Arduino,multi,imperative,0
Perl,Fortran,multi,imperative,0
Perl,Elixir,multi,functional,0
Perl,Groovy,multi,functional,1
Perl,Haskell,multi,functional,3
Perl,Clojure,multi,functional,0
Perl,Erlang,multi,functional,1
Perl,OCaml,multi,functional,0
Perl,HTML,multi,declarative,28
Perl,CSS,multi,declarative,20
Perl,XSLT,multi,declarative,5
Perl,PLpgSQL,multi,declarative,2
Perl,Elm,multi,declarative,0
Perl,Nix,multi,declarative,2
CoffeeScript,Roff,multi,undefined,0
CoffeeScript,Protocol Buffer,multi,undefined,0
CoffeeScript,SaltStack,multi,undefined,0
CoffeeScript,Vala,multi,undefined,0
CoffeeScript,Shell,multi,scripted,21
CoffeeScript,PowerShell,multi,scripted,2
CoffeeScript,Vim script,multi,scripted,1
CoffeeScript,Emacs Lisp,multi,scripted,2
CoffeeScript,Batchfile,multi,scripted,3
CoffeeScript,PHP,multi,procedural,22
CoffeeScript,C++,multi,procedural,13
CoffeeScript,JavaScript,multi,oob,157
CoffeeScript,Python,multi,oob,30
CoffeeScript,Java,multi,oob,14
CoffeeScript,Ruby,multi,oob,48
CoffeeScript,C#,multi,oob,5
CoffeeScript,TypeScript,multi,oob,27
CoffeeScript,Objective-C,multi,oob,4
CoffeeScript,Jupyter Notebook,multi,oob,0
CoffeeScript,Kotlin,multi,oob,2
CoffeeScript,Dart,multi,oob,2
CoffeeScript,Go,multi,multi,17
CoffeeScript,Swift,multi,multi,2
CoffeeScript,Scala,multi,multi,2
CoffeeScript,R,multi,multi,0
CoffeeScript,Rust,multi,multi,7
CoffeeScript,Lua,multi,multi,2
CoffeeScript,Perl,multi,multi,0
CoffeeScript,CoffeeScript,multi,multi,540
CoffeeScript,Matlab,multi,multi,0
CoffeeScript,Julia,multi,multi,1
CoffeeScript,Visual Basic,multi,multi,1
CoffeeScript,F#,multi,multi,0
CoffeeScript,D,multi,multi,1
CoffeeScript,Assembly,multi,machine,0
CoffeeScript,C,multi,imperative,12
CoffeeScript,Arduino,multi,imperative,0
CoffeeScript,Fortran,multi,imperative,0
CoffeeScript,Elixir,multi,functional,8
CoffeeScript,Groovy,multi,functional,3
CoffeeScript,Haskell,multi,functional,5
CoffeeScript,Clojure,multi,functional,0
CoffeeScript,Erlang,multi,functional,1
CoffeeScript,OCaml,multi,functional,2
CoffeeScript,HTML,multi,declarative,38
CoffeeScript,CSS,multi,declarative,41
CoffeeScript,XSLT,multi,declarative,0
CoffeeScript,PLpgSQL,multi,declarative,0
CoffeeScript,Elm,multi,declarative,4
CoffeeScript,Nix,multi,declarative,1
Matlab,Roff,multi,undefined,1
Matlab,Protocol Buffer,multi,undefined,0
Matlab,SaltStack,multi,undefined,0
Matlab,Vala,multi,undefined,0
Matlab,Shell,multi,scripted,3
Matlab,PowerShell,multi,scripted,0
Matlab,Vim script,multi,scripted,0
Matlab,Emacs Lisp,multi,scripted,0
Matlab,Batchfile,multi,scripted,2
Matlab,PHP,multi,procedural,1
Matlab,C++,multi,procedural,15
Matlab,JavaScript,multi,oob,3
Matlab,Python,multi,oob,21
Matlab,Java,multi,oob,7
Matlab,Ruby,multi,oob,3
Matlab,C#,multi,oob,2
Matlab,TypeScript,multi,oob,0
Matlab,Objective-C,multi,oob,0
Matlab,Jupyter Notebook,multi,oob,4
Matlab,Kotlin,multi,oob,0
Matlab,Dart,multi,oob,0
Matlab,Go,multi,multi,2
Matlab,Swift,multi,multi,0
Matlab,Scala,multi,multi,1
Matlab,R,multi,multi,1
Matlab,Rust,multi,multi,0
Matlab,Lua,multi,multi,0
Matlab,Perl,multi,multi,0
Matlab,CoffeeScript,multi,multi,0
Matlab,Matlab,multi,multi,358
Matlab,Julia,multi,multi,1
Matlab,Visual Basic,multi,multi,0
Matlab,F#,multi,multi,0
Matlab,D,multi,multi,0
Matlab,Assembly,multi,machine,0
Matlab,C,multi,imperative,2
Matlab,Arduino,multi,imperative,1
Matlab,Fortran,multi,imperative,0
Matlab,Elixir,multi,functional,0
Matlab,Groovy,multi,functional,0
Matlab,Haskell,multi,functional,0
Matlab,Clojure,multi,functional,0
Matlab,Erlang,multi,functional,0
Matlab,OCaml,multi,functional,0
Matlab,HTML,multi,declarative,5
Matlab,CSS,multi,declarative,0
Matlab,XSLT,multi,declarative,0
Matlab,PLpgSQL,multi,declarative,0
Matlab,Elm,multi,declarative,0
